Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
2016,60.48,28.53,0.113626,-4.25862 -225.55 0,0,0,0.000799126,0.160185,3.80663,1.3646,0.470024,1.0698,1.57389,12.5991,0,-5.21343,168.185,153.488
2017,60.51,28.56,0.113018,-4.2555 -225.55 0,0,0,0.000809287,0.170241,3.75978,1.38059,0.464417,1.07144,1.57491,12.5964,0,-5.18843,168.097,153.28
2018,60.54,28.56,0.112494,-4.2524 -225.551 0,0,0,0.000820158,0.182261,3.71438,1.39616,0.459134,1.07321,1.57413,12.5935,0,-5.12895,168.016,153.127
2019,60.57,28.56,0.112067,-4.24937 -225.553 0,0,0,0.000830987,0.196512,3.6701,1.41107,0.454236,1.07457,1.57023,12.5906,0,-5.17826,167.955,153.426
2020,60.6,28.56,0.111731,-4.24645 -225.554 0,0,0,0.00084145,0.213117,3.62711,1.42469,0.449354,1.07563,1.56998,12.5878,0,-5.21368,167.929,153.255
2021,60.63,28.56,0.111442,-4.2437 -225.556 0,0,0,0.000851079,0.230762,3.58563,1.43656,0.444414,1.07681,1.57113,12.5852,0,-5.34139,167.894,152.998
2022,60.66,28.59,0.111255,-4.24115 -225.559 0,0,0,0.000860395,0.249106,3.5453,1.44743,0.439867,1.07825,1.57208,12.5827,0,-5.3322,167.83,153.07
2023,60.69,28.62,0.111436,-4.23873 -225.563 0,0,0,0.000869195,0.268639,3.50599,1.45786,0.435761,1.07932,1.57141,12.5805,0,-5.31562,167.761,153.268
2024,60.72,28.65,0.112333,-4.23633 -225.568 0,0,0,0.00087853,0.288984,3.46783,1.46766,0.431442,1.07968,1.57011,12.5786,0,-5.39242,167.723,153.265
2025,60.75,28.68,0.114284,-4.23386 -225.574 0,0,0,0.000887603,0.310103,3.43092,1.47698,0.427076,1.08074,1.56518,12.5769,0,-5.40362,167.635,153.04
2026,60.78,28.71,0.117574,-4.23122 -225.581 0,0,0,0.00089748,0.331678,3.39508,1.48583,0.422229,1.08178,1.55901,12.5754,0,-5.41809,167.561,153.033
2027,60.81,28.74,0.122361,-4.22839 -225.589 0,0,0,0.000907401,0.353015,3.35997,1.49362,0.417309,1.08267,1.55583,12.5739,0,-5.38199,167.507,152.819
2028,60.84,28.77,0.128736,-4.22538 -225.599 0,0,0,0.000918764,0.374249,3.32582,1.5014,0.412722,1.08372,1.55426,12.5721,0,-5.25714,167.445,152.688
2029,60.87,28.8,0.136709,-4.22224 -225.61 0,0,0,0.000931128,0.396274,3.2924,1.50949,0.408409,1.08465,1.55616,12.5699,0,-5.21124,167.385,152.676
2030,60.9,28.83,0.146285,-4.21902 -225.623 0,0,0,0.000945143,0.418876,3.25927,1.51654,0.404603,1.08507,1.56019,12.5675,0,-5.09254,167.365,152.86
2031,60.93,28.83,0.157486,-4.21575 -225.637 0,0,0,0.000959796,0.440444,3.22647,1.52352,0.401023,1.0856,1.56502,12.5652,0,-5.07163,167.322,152.942
2032,60.96,28.83,0.170349,-4.21243 -225.653 0,0,0,0.000975965,0.460912,3.19451,1.53043,0.397283,1.0862,1.56267,12.5631,0,-5.01034,167.27,152.74
2033,60.99,28.83,0.184916,-4.20906 -225.671 0,0,0,0.000993646,0.481001,3.16312,1.53652,0.393515,1.08647,1.56086,12.5608,0,-4.94502,167.259,152.862
2034,61.02,28.83,0.201268,-4.20564 -225.691 0,0,0,0.00101333,0.501359,3.13237,1.542,0.389506,1.0866,1.55798,12.5587,0,-4.96415,167.238,153.208
2035,61.05,28.83,0.219482,-4.19867 -225.736 0,0,0,0.000939645,0.521945,3.09889,1.54676,0.384944,1.08524,1.54616,12.5933,0,-4.88272,167.212,152.782
2036,61.08,28.86,0.265405,-4.19867 -225.736 0,0,0,0.000929533,0.549328,3.06975,1.55339,0.38131,1.08684,1.54439,12.5879,0,-4.67026,167.676,152.921
2037,61.11,28.86,0.261657,-4.19512 -225.761 0,0,0,0.000923388,0.570588,3.04058,1.55996,0.377945,1.08779,1.54556,12.5867,0,-4.58455,167.659,152.926
2038,61.14,28.86,0.285539,-4.19152 -225.787 0,0,0,0.00085386,0.593402,3.01147,1.56628,0.374588,1.08859,1.54713,12.5864,0,-4.51543,167.628,153.056
2039,61.17,28.89,0.311189,-4.18787 -225.815 0,0,0,0.000850031,0.617451,2.98239,1.57257,0.371065,1.08925,1.54749,12.5852,0,-4.44179,167.597,153.207
2040,61.2,28.92,0.338575,-4.18417 -225.845 0,0,0,0.000869587,0.643063,2.95341,1.57808,0.367467,1.08993,1.54469,12.5853,0,-4.38417,167.584,153.005
2041,61.23,28.95,0.367625,-4.18046 -225.876 0,0,0,0.000908391,0.668432,2.92454,1.5827,0.363752,1.09028,1.5419,12.5852,0,-4.28479,167.582,152.989
2042,61.26,28.98,0.398308,-4.17674 -225.908 0,0,0,0.000956587,0.694219,2.89589,1.58651,0.359996,1.09104,1.54034,12.5857,0,-4.20805,167.544,152.905
2043,61.29,29.01,0.430587,-4.17295 -225.942 0,0,0,0.00100944,0.72042,2.8676,1.5893,0.356603,1.09163,1.54049,12.585,0,-4.11172,167.504,152.843
2044,61.32,29.04,0.464476,-4.16906 -225.977 0,0,0,0.0010667,0.746825,2.83995,1.59208,0.353108,1.0921,1.53769,12.5843,0,-4.07114,167.482,153.063
2045,61.35,29.07,0.499942,-4.16504 -226.013 0,0,0,0.00112583,0.773333,2.81277,1.59463,0.34965,1.0924,1.53586,12.5825,0,-4.04034,167.454,152.929
2046,61.38,29.1,0.536958,-4.16093 -226.051 0,0,0,0.00118821,0.800535,2.78603,1.5964,0.345838,1.09264,1.53354,12.58,0,-4.05149,167.418,153.023
2047,61.41,29.13,0.57547,-4.15678 -226.09 0,0,0,0.00125149,0.826594,2.75975,1.5974,0.342083,1.09269,1.53067,12.5765,0,-4.01668,167.398,153.163
2048,61.44,29.16,0.615404,-4.14856 -226.172 0,0,0,0.00121152,0.84961,2.72696,1.59985,0.337787,1.09121,1.52329,12.5496,0,-3.90461,167.392,153.125
2049,61.47,29.19,0.702815,-4.14856 -226.172 0,0,0,0.00120869,0.890083,2.70209,1.60058,0.335515,1.09267,1.5217,12.5471,0,-3.7259,167.889,153.006
2050,61.5,29.19,0.699199,-4.14453 -226.215 0,0,0,0.00123396,0.910311,2.67728,1.60188,0.333525,1.09386,1.52101,12.543,0,-3.68653,167.843,152.982
2051,61.53,29.22,0.742942,-4.14054 -226.259 0,0,0,0.00132702,0.936868,2.65287,1.60219,0.331397,1.09483,1.52352,12.5379,0,-3.6999,167.8,153.121
2052,61.56,29.25,0.787753,-4.1366 -226.304 0,0,0,0.00141261,0.959996,2.62908,1.60167,0.328628,1.09529,1.52413,12.532,0,-3.72888,167.777,153.293
2053,61.59,29.28,0.833317,-4.13269 -226.35 0,0,0,0.00148905,0.985196,2.60579,1.60078,0.325553,1.0958,1.52235,12.5254,0,-3.74423,167.734,153.325
2054,61.62,29.31,0.879243,-4.1288 -226.398 0,0,0,0.00156219,1.0101,2.5832,1.60018,0.322134,1.09585,1.52074,12.5181,0,-3.71071,167.737,153.321
2055,61.65,29.34,0.925184,-4.12491 -226.446 0,0,0,0.0016332,1.03525,2.56107,1.59976,0.318884,1.09609,1.5196,12.5107,0,-3.66573,167.699,153.202
2056,61.68,29.37,0.970871,-4.12101 -226.495 0,0,0,0.00170258,1.06067,2.53916,1.59847,0.315791,1.0962,1.51968,12.5035,0,-3.58332,167.672,153.294
2057,61.71,29.4,1.01617,-4.11709 -226.545 0,0,0,0.0017717,1.08525,2.51754,1.59705,0.312864,1.09645,1.51851,12.4959,0,-3.55296,167.633,153.09
2058,61.74,29.43,1.061,-4.11313 -226.596 0,0,0,0.0018414,1.10927,2.49633,1.59543,0.309951,1.09657,1.51899,12.4887,0,-3.48411,167.596,153.196
2059,61.77,29.46,1.10538,-4.10918 -226.648 0,0,0,0.00191133,1.13259,2.4754,1.59315,0.307215,1.09657,1.51512,12.4814,0,-3.48587,167.555,153.334
2060,61.8,29.49,1.14923,-4.10526 -226.701 0,0,0,0.00198252,1.15526,2.45495,1.59112,0.30427,1.09626,1.51435,12.4747,0,-3.41873,167.546,153.403
2061,61.83,29.52,1.19258,-4.10142 -226.755 0,0,0,0.00205377,1.1778,2.43485,1.58883,0.301597,1.09599,1.51538,12.4679,0,-3.34792,167.531,153.297
2062,61.86,29.55,1.23539,-4.09767 -226.81 0,0,0,0.00212706,1.19919,2.41508,1.58645,0.299214,1.09584,1.51442,12.461,0,-3.34893,167.507,153.08
2063,61.89,29.58,1.27761,-4.09399 -226.866 0,0,0,0.00220117,1.21913,2.39588,1.58475,0.296882,1.0959,1.51502,12.4541,0,-3.2544,167.462,152.984
2064,61.92,29.61,1.31915,-4.09033 -226.923 0,0,0,0.00227593,1.23817,2.37716,1.58276,0.294379,1.09583,1.51583,12.4471,0,-3.27892,167.416,153.182
2065,61.95,29.64,1.35993,-4.0867 -226.981 0,0,0,0.00235169,1.25637,2.35873,1.58033,0.291785,1.09562,1.51389,12.44,0,-3.2586,167.393,152.899
2066,61.98,29.67,1.37409,-4.08308 -227.04 0,0,0,0.00242766,1.27384,2.34069,1.57809,0.289072,1.09552,1.51168,12.433,0,-3.24899,167.356,152.928
2067,62.01,29.7,1.43901,-4.07946 -227.1 0,0,0,0.00250446,1.29091,2.32298,1.57599,0.286406,1.09539,1.50744,12.4258,0,-3.2274,167.314,153
2068,62.04,29.73,1.47738,-4.07582 -227.161 0,0,0,0.0025819,1.30787,2.30554,1.57416,0.283923,1.09514,1.50645,12.4185,0,-3.19133,167.281,153.026
2069,62.07,29.76,1.51503,-4.07212 -227.222 0,0,0,0.00265959,1.32421,2.28829,1.57158,0.28168,1.09469,1.50662,12.411,0,-3.14667,167.274,152.969
2070,62.1,29.79,1.552,-4.06832 -227.285 0,0,0,0.00273793,1.3399,2.27133,1.56861,0.279478,1.09437,1.50692,12.4032,0,-3.08263,167.257,153.01
2071,62.13,29.82,1.58838,-4.06438 -227.348 0,0,0,0.00281715,1.35494,2.25476,1.56539,0.277399,1.09424,1.50725,12.395,0,-3.08705,167.221,152.835
2072,62.16,29.85,1.62424,-4.06032 -227.413 0,0,0,0.00289732,1.36934,2.23865,1.56252,0.275039,1.09418,1.50495,12.3869,0,-3.09494,167.178,152.766
2073,62.19,29.88,1.65968,-4.05611 -227.478 0,0,0,0.00297756,1.38316,2.22288,1.55993,0.272661,1.09387,1.50433,12.3788,0,-3.08578,167.159,152.99
2074,62.22,29.91,1.69473,-4.05175 -227.545 0,0,0,0.00305856,1.39655,2.20731,1.55696,0.270311,1.09326,1.50271,12.3702,0,-3.03354,167.165,152.964
2075,62.25,29.94,1.72946,-4.04723 -227.613 0,0,0,0.00314005,1.40962,2.19187,1.55353,0.268252,1.09295,1.50104,12.3618,0,-3.02549,167.14,152.806
2076,62.28,29.97,1.76392,-4.04251 -227.681 0,0,0,0.003222,1.42237,2.1767,1.54948,0.2661,1.09276,1.5004,12.3531,0,-3.00431,167.114,152.891
2077,62.31,30,1.79815,-4.0376 -227.751 0,0,0,0.00330422,1.43484,2.16205,1.54605,0.26392,1.09258,1.49602,12.3444,0,-3.01328,167.095,152.866
2078,62.34,30.03,1.8322,-4.02725 -227.893 0,0,0,0.00322469,1.44509,2.1426,1.54451,0.261601,1.09036,1.48806,12.3285,0,-2.99469,167.115,152.93
2079,62.37,30.06,1.89981,-4.02184 -227.966 0,0,0,0.00315897,1.46218,2.12554,1.54188,0.258846,1.08944,1.47984,12.2824,0,-2.8932,167.638,153.276
2080,62.4,30.09,1.98086,-4.02184 -227.966 0,0,0,0.00315521,1.48052,2.11235,1.53912,0.257739,1.09044,1.48648,12.2888,0,-2.76232,168.172,153.604
2081,62.43,30.12,1.93347,-4.01625 -228.04 0,0,0,0.00328224,1.48654,2.09834,1.53521,0.256739,1.09093,1.49032,12.2868,0,-2.82293,168.168,153.391
2082,62.46,30.15,1.96722,-4.00457 -228.19 0,0,0,0.0032215,1.49178,2.08157,1.52954,0.254863,1.09021,1.48294,12.3198,0,-2.82769,168.125,153.099
2083,62.49,30.18,2.08594,-3.99852 -228.267 0,0,0,0.00316835,1.50807,2.06456,1.52544,0.252704,1.09091,1.47394,12.2887,0,-2.78155,168.563,153.507
2084,62.52,30.21,2.12117,-3.99852 -228.267 0,0,0,0.00316165,1.52857,2.05152,1.52462,0.25313,1.09345,1.47598,12.2935,0,-2.57331,168.997,153.774
2085,62.55,30.21,2.06945,-3.99239 -228.345 0,0,0,0.00343509,1.53468,2.03865,1.52419,0.252285,1.09451,1.47638,12.2942,0,-2.77608,168.96,154.18
2086,62.58,30.24,2.10356,-3.98619 -228.424 0,0,0,0.00352498,1.54246,2.02633,1.52309,0.250161,1.09468,1.47902,12.2903,0,-2.81617,168.963,154.409
2087,62.61,30.27,2.13749,-3.97994 -228.503 0,0,0,0.00363027,1.55011,2.01394,1.52106,0.248033,1.09472,1.48061,12.2844,0,-2.76732,168.953,154.456
2088,62.64,30.3,2.17114,-3.97361 -228.583 0,0,0,0.00371469,1.55899,2.00143,1.51798,0.24612,1.09503,1.48188,12.2779,0,-2.78745,168.925,154.11
2089,62.67,30.33,2.20439,-3.96722 -228.663 0,0,0,0.00379809,1.56797,1.98932,1.51454,0.243948,1.09553,1.48017,12.2707,0,-2.82357,168.874,154.007
2090,62.7,30.36,2.23722,-3.96082 -228.744 0,0,0,0.0038787,1.57667,1.97764,1.51176,0.24165,1.09586,1.4786,12.263,0,-2.81618,168.831,154.035
2091,62.73,30.39,2.26957,-3.95442 -228.826 0,0,0,0.00396054,1.5857,1.96622,1.50861,0.239348,1.09584,1.47918,12.2553,0,-2.80402,168.821,154.314
2092,62.76,30.42,2.3013,-3.94803 -228.908 0,0,0,0.00403937,1.59447,1.95492,1.50459,0.237253,1.09528,1.47917,12.247,0,-2.75136,168.85,154.331
2093,62.79,30.45,2.33239,-3.94162 -228.991 0,0,0,0.00412788,1.60297,1.94376,1.5006,0.235499,1.09538,1.47824,12.2385,0,-2.7886,168.823,154.077
2094,62.82,30.48,2.36284,-3.93518 -229.074 0,0,0,0.00421729,1.61137,1.93287,1.49628,0.233675,1.09555,1.47767,12.2295,0,-2.77904,168.791,153.99
2095,62.85,30.51,2.39272,-3.92875 -229.157 0,0,0,0.00430967,1.61967,1.92234,1.49201,0.231505,1.09573,1.47368,12.2205,0,-2.82736,168.756,153.991
2096,62.88,30.54,2.42206,-3.92233 -229.241 0,0,0,0.00440408,1.62778,1.91213,1.48795,0.229559,1.09542,1.47328,12.2114,0,-2.7782,168.75,154.441
2097,62.91,30.57,2.4509,-3.91597 -229.326 0,0,0,0.00450016,1.63565,1.90184,1.48239,0.228026,1.09457,1.47381,12.2026,0,-2.74008,168.791,154.477
2098,62.94,30.6,2.47931,-3.90967 -229.411 0,0,0,0.00459692,1.64342,1.89135,1.47543,0.226726,1.09399,1.47436,12.1938,0,-2.71484,168.803,154.285
2099,62.97,30.63,2.50731,-3.90343 -229.497 0,0,0,0.00469363,1.65108,1.881,1.46881,0.225392,1.09396,1.47242,12.1851,0,-2.75765,168.779,154.146
2100,63,30.66,2.53496,-3.89726 -229.584 0,0,0,0.00478977,1.65876,1.87099,1.46291,0.223906,1.09396,1.47083,12.1765,0,-2.80097,168.774,154.111
2101,63.03,30.69,2.56232,-3.88535 -229.759 0,0,0,0.00461229,1.66318,1.85788,1.45679,0.222181,1.09183,1.46132,12.162,0,-2.86689,168.808,154.459
2102,63.06,30.69,2.68725,-3.87984 -229.848 0,0,0,0.00446509,1.67035,1.8464,1.45101,0.219872,1.09111,1.45449,12.1393,0,-2.72808,169.388,154.617
2103,63.09,30.69,2.7145,-3.87479 -229.938 0,0,0,0.00438876,1.6809,1.83393,1.4452,0.219139,1.09115,1.45379,12.1292,0,-2.63296,169.929,154.782
2104,63.12,30.69,2.74247,-3.87479 -229.938 0,0,0,0.00438453,1.69521,1.82386,1.44045,0.219255,1.09331,1.45936,12.1407,0,-2.5131,170.44,155.087
2105,63.15,30.72,2.66862,-3.87026 -230.03 0,0,0,0.00438836,1.70153,1.81328,1.43552,0.219044,1.09484,1.46294,12.1466,0,-2.69266,170.411,155.052
2106,63.18,30.75,2.69822,-3.86625 -230.125 0,0,0,0.00441477,1.71006,1.80339,1.4314,0.217735,1.09601,1.46363,12.148,0,-2.78782,170.372,155.198
2107,63.21,30.78,2.72999,-3.86282 -230.22 0,0,0,0.00446436,1.71875,1.79432,1.42749,0.216057,1.09667,1.4612,12.1475,0,-2.85292,170.354,155.213
2108,63.24,30.81,2.7614,-3.85998 -230.317 0,0,0,0.00452568,1.72686,1.78598,1.42535,0.214304,1.09757,1.45933,12.1455,0,-2.86214,170.308,155.256
2109,63.27,30.84,2.71158,-3.8576 -230.414 0,0,0,0.00459751,1.73436,1.77789,1.42372,0.212793,1.0979,1.45866,12.1424,0,-2.7856,170.275,155.346
2110,63.3,30.87,2.73906,-3.85554 -230.511 0,0,0,0.0046766,1.74156,1.76983,1.42129,0.21155,1.09815,1.45934,12.1383,0,-2.75941,170.227,155.316
2111,63.33,30.9,2.84755,-3.85367 -230.608 0,0,0,0.00475913,1.74874,1.76184,1.41872,0.210469,1.09852,1.4593,12.1335,0,-2.71392,170.162,155.422
2112,63.36,30.93,2.87395,-3.85044 -230.805 0,0,0,0.00451877,1.7509,1.75185,1.41422,0.208807,1.09983,1.45056,12.0722,0,-2.72322,170.101,155.071
2113,63.39,30.96,2.92456,-3.85044 -230.805 0,0,0,0.00452242,1.77868,1.74375,1.41097,0.208828,1.10038,1.45242,12.075,0,-2.55297,170.484,155.811
2114,63.42,30.96,2.83865,-3.84919 -230.904 0,0,0,0.00494335,1.78156,1.73511,1.40758,0.208546,1.09985,1.45326,12.0775,0,-2.6613,170.49,156.026
2115,63.45,30.96,2.94935,-3.84825 -231.005 0,0,0,0.00490535,1.78424,1.72686,1.40459,0.20734,1.09953,1.45344,12.0785,0,-2.70817,170.479,155.747
2116,63.48,30.96,2.97422,-3.84766 -231.106 0,0,0,0.00506769,1.78673,1.71862,1.40198,0.206154,1.09928,1.45552,12.0774,0,-2.65137,170.449,155.62
2117,63.51,30.96,2.99937,-3.84742 -231.209 0,0,0,0.0051932,1.79087,1.71034,1.39912,0.205138,1.09954,1.45669,12.0755,0,-2.60653,170.386,155.375
2118,63.54,30.96,3.02487,-3.84751 -231.313 0,0,0,0.00526462,1.79538,1.70205,1.39634,0.204145,1.10012,1.4542,12.0721,0,-2.61867,170.295,155.294
2119,63.57,30.96,3.05087,-3.848 -231.418 0,0,0,0.00533031,1.7997,1.69397,1.39497,0.203168,1.10068,1.45207,12.0678,0,-2.61372,170.195,155.3
2120,63.6,30.96,3.07741,-3.8488 -231.524 0,0,0,0.00539556,1.80413,1.68588,1.39307,0.202186,1.1008,1.45088,12.0629,0,-2.61182,170.116,155.114
2121,63.63,30.99,3.10463,-3.84985 -231.631 0,0,0,0.00545751,1.80869,1.67785,1.3916,0.201027,1.10109,1.44743,12.0577,0,-2.59866,170.017,154.99
2122,63.66,31.02,3.13251,-3.8511 -231.738 0,0,0,0.0055179,1.81346,1.66976,1.39053,0.200041,1.10132,1.44597,12.052,0,-2.57351,169.92,154.961
2123,63.69,31.05,3.1609,-3.85249 -231.847 0,0,0,0.00557975,1.81812,1.6616,1.38867,0.19907,1.10068,1.44997,12.0462,0,-2.53812,169.884,155.398
2124,63.72,31.08,3.18966,-3.85399 -231.956 0,0,0,0.00564169,1.82255,1.6534,1.38526,0.198357,1.10041,1.4477,12.0403,0,-2.54348,169.833,154.887
2125,63.75,31.11,3.21859,-3.85556 -232.066 0,0,0,0.00570238,1.8266,1.64534,1.38277,0.197468,1.10064,1.44429,12.0344,0,-2.55374,169.758,154.754
2126,63.78,31.11,3.24753,-3.85721 -232.177 0,0,0,0.00576147,1.83026,1.63743,1.38093,0.196362,1.10079,1.44217,12.0286,0,-2.54844,169.695,154.766
2127,63.81,31.11,3.27634,-3.85893 -232.288 0,0,0,0.00582011,1.83358,1.62949,1.37802,0.195347,1.10031,1.44412,12.0229,0,-2.53319,169.681,154.919
2128,63.84,31.11,3.3049,-3.86069 -232.399 0,0,0,0.00587769,1.83664,1.62166,1.37437,0.194503,1.10016,1.4427,12.0172,0,-2.54205,169.653,154.75
2129,63.87,31.11,3.33311,-3.86244 -232.51 0,0,0,0.00593573,1.83959,1.61393,1.37062,0.19353,1.10011,1.44097,12.0117,0,-2.54805,169.622,154.712
2130,63.9,31.14,3.36091,-3.86415 -232.622 0,0,0,0.00599193,1.84249,1.6063,1.36747,0.192578,1.10003,1.44032,12.0063,0,-2.55218,169.6,154.764
2131,63.93,31.17,3.38814,-3.86744 -232.846 0,0,0,0.00555284,1.84261,1.60849,1.37598,0.191316,1.09816,1.43239,11.9672,0,-2.53746,169.592,154.85
2132,63.96,31.2,3.44122,-3.86904 -232.958 0,0,0,0.00510788,1.84859,1.59704,1.36503,0.192018,1.09755,1.42193,11.94,0,-2.13733,170.153,154.916
2133,63.99,31.23,3.467,-3.86904 -232.958 0,0,0,0.0050244,1.85525,1.58895,1.35279,0.194001,1.09966,1.42331,11.9422,0,-2.12514,170.655,155.07
2134,64.02,31.26,3.36638,-3.87064 -233.071 0,0,0,0.00509657,1.85051,1.58051,1.34122,0.195694,1.10039,1.42765,11.943,0,-2.27903,170.676,155.447
2135,64.05,31.29,3.49121,-3.8723 -233.184 0,0,0,0.0051479,1.84967,1.57253,1.33236,0.196025,1.10094,1.4275,11.9439,0,-2.44567,170.699,155.457
2136,64.08,31.32,3.51183,-3.87405 -233.297 0,0,0,0.0052002,1.85032,1.565,1.32647,0.195298,1.10152,1.42733,11.9444,0,-2.56346,170.704,155.467
2137,64.11,31.35,3.52961,-3.87595 -233.411 0,0,0,0.00525715,1.85275,1.55777,1.32198,0.194048,1.1017,1.43039,11.9442,0,-2.60799,170.714,155.726
2138,64.14,31.38,3.54717,-3.87801 -233.525 0,0,0,0.00539748,1.8542,1.55081,1.31747,0.192631,1.10178,1.43138,11.9427,0,-2.63089,170.716,155.655
2139,64.17,31.41,3.56548,-3.88022 -233.64 0,0,0,0.00553897,1.85638,1.54416,1.31386,0.191208,1.10193,1.4308,11.94,0,-2.64527,170.702,155.632
2140,64.2,31.44,3.58458,-3.88256 -233.755 0,0,0,0.00568132,1.8579,1.53799,1.31033,0.188806,1.10197,1.4296,11.9364,0,-2.8166,170.687,155.869
2141,64.23,31.47,3.60413,-3.88502 -233.87 0,0,0,0.00582398,1.85938,1.53206,1.30598,0.186234,1.10159,1.43245,11.9321,0,-2.76725,170.702,155.812
2142,64.26,31.5,3.62377,-3.8876 -233.986 0,0,0,0.00596609,1.86046,1.52616,1.30091,0.184049,1.10146,1.43065,11.9275,0,-2.69663,170.708,155.714
2143,64.29,31.53,3.53343,-3.89031 -234.102 0,0,0,0.00610736,1.8616,1.52039,1.29705,0.182091,1.10138,1.42801,11.923,0,-2.64918,170.713,155.701
2144,64.32,31.56,3.66236,-3.89315 -234.218 0,0,0,0.00624767,1.86277,1.51455,1.29381,0.180602,1.10132,1.42713,11.9184,0,-2.60086,170.714,155.701
2145,64.35,31.59,3.68072,-3.89614 -234.335 0,0,0,0.00638751,1.8642,1.50871,1.29092,0.179429,1.10123,1.42667,11.9138,0,-2.5398,170.715,155.813
2146,64.38,31.62,3.6982,-3.8993 -234.451 0,0,0,0.00652774,1.86572,1.50287,1.28786,0.17837,1.10079,1.4278,11.9091,0,-2.55596,170.757,155.886
2147,64.41,31.65,3.71443,-3.90261 -234.567 0,0,0,0.00666752,1.86723,1.49708,1.28419,0.177366,1.10047,1.42754,11.9039,0,-2.55056,170.785,155.84
2148,64.44,31.65,3.72907,-3.90604 -234.682 0,0,0,0.00680703,1.86876,1.4913,1.28038,0.176502,1.10026,1.42745,11.8985,0,-2.51323,170.804,155.823
2149,64.47,31.65,3.74128,-3.90959 -234.796 0,0,0,0.00683475,1.87034,1.48566,1.27688,0.175651,1.1001,1.42743,11.8932,0,-2.53471,170.821,155.842
2150,64.5,31.65,3.75012,-3.91319 -234.909 0,0,0,0.00697429,1.8719,1.4801,1.2732,0.174801,1.09992,1.42766,11.8879,0,-2.52153,170.841,155.865
2151,64.53,31.65,3.75534,-3.91668 -235.021 0,0,0,0.00711423,1.87343,1.47459,1.26925,0.17416,1.09976,1.42859,11.8825,0,-2.47728,170.863,155.861
2152,64.56,31.65,3.75833,-3.92008 -235.132 0,0,0,0.0072542,1.87538,1.46916,1.26512,0.173518,1.0996,1.42978,11.8772,0,-2.51972,170.884,155.89
2153,64.59,31.65,3.76008,-3.92344 -235.244 0,0,0,0.00739111,1.87725,1.46383,1.26026,0.172815,1.09946,1.43071,11.872,0,-2.50464,170.908,155.915
2154,64.62,31.65,3.76157,-3.93049 -235.469 0,0,0,0.00731527,1.87025,1.45693,1.25349,0.172008,1.09646,1.42542,11.8405,0,-2.45081,170.934,155.918
2155,64.65,31.68,3.88777,-3.93049 -235.469 0,0,0,0.00731052,1.88889,1.45216,1.24873,0.172424,1.09724,1.42691,11.8413,0,-2.37224,171.493,156.134
2156,64.68,31.68,3.76568,-3.93435 -235.582 0,0,0,0.00773683,1.87786,1.44691,1.24277,0.172661,1.09761,1.42793,11.8389,0,-2.37994,171.503,156.231
2157,64.71,31.71,3.76868,-3.94286 -235.811 0,0,0,0.00695402,1.87395,1.44289,1.23626,0.172472,1.0957,1.42304,11.8394,0,-2.46474,171.51,156.311
2158,64.74,31.74,3.89983,-3.94761 -235.926 0,0,0,0.00634267,1.87856,1.43494,1.23014,0.17222,1.09746,1.4197,11.8296,0,-2.30413,172.033,156.451
2159,64.77,31.77,3.90476,-3.94761 -235.926 0,0,0,0.00623248,1.88794,1.4296,1.22425,0.173093,1.09897,1.42447,11.8338,0,-2.18038,172.472,156.941
2160,64.8,31.8,3.78116,-3.95267 -236.042 0,0,0,0.00615853,1.88137,1.42362,1.21887,0.173594,1.09949,1.42847,11.8374,0,-2.26037,172.438,157.085
2161,64.83,31.83,3.78653,-3.958 -236.158 0,0,0,0.00622142,1.88194,1.41807,1.21537,0.173345,1.09978,1.432,11.8387,0,-2.34413,172.418,157.171
2162,64.86,31.83,3.66843,-3.96359 -236.276 0,0,0,0.00626332,1.88041,1.41268,1.21214,0.172667,1.09993,1.43481,11.84,0,-2.41862,172.401,157.13
2163,64.89,31.83,3.67526,-3.96936 -236.394 0,0,0,0.00633365,1.8807,1.40751,1.20989,0.171679,1.10003,1.43696,11.84,0,-2.44869,172.381,157.186
2164,64.92,31.86,3.80768,-3.97528 -236.513 0,0,0,0.00638665,1.88043,1.40248,1.20765,0.170587,1.10009,1.43828,11.8402,0,-2.42868,172.363,157.138
2165,64.95,31.89,3.81633,-3.98131 -236.634 0,0,0,0.00654769,1.88091,1.39749,1.20524,0.169567,1.10013,1.43922,11.8397,0,-2.42389,172.352,157.12
2166,64.98,31.92,3.82546,-3.98736 -236.754 0,0,0,0.00669488,1.88171,1.39254,1.20254,0.168446,1.10011,1.43985,11.8396,0,-2.43265,172.337,157.175
2167,65.01,31.92,3.83485,-3.99342 -236.876 0,0,0,0.00684346,1.88309,1.3876,1.19969,0.167508,1.10019,1.44016,11.839,0,-2.39129,172.312,157.063
2168,65.04,31.92,3.84429,-3.99944 -236.998 0,0,0,0.00698286,1.88525,1.38267,1.19689,0.166636,1.10039,1.44012,11.8386,0,-2.40194,172.279,157.09
