Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
2373,71.19,21.78,1.58784,0.65289 -209.692 0,0,0,0.0112999,1.07314,0.104423,0.0942946,0.0108162,0.904851,0.963533,10.0646,0,-0.153219,110.892,100.83
2374,71.22,21.78,1.57991,0.661275 -209.736 0,0,0,0.0112898,1.07376,0.104388,0.0942658,0.0108099,0.904638,0.96342,10.0633,0,-0.153457,110.881,100.828
2375,71.25,21.78,1.57242,0.66962 -209.779 0,0,0,0.0112824,1.07415,0.104355,0.0942377,0.0108036,0.904431,0.963314,10.0621,0,-0.153523,110.87,100.827
2376,71.28,21.78,1.56569,0.677817 -209.823 0,0,0,0.0112451,1.07224,0.105051,0.0951472,0.0107925,0.903389,0.957495,10.1006,0,-0.153478,110.859,100.825
2377,71.31,21.81,1.55977,0.685069 -209.863 0,0,0,0.0113974,1.08103,0.104539,0.0945807,0.0106184,0.90418,0.960057,10.108,0,-0.126651,111.18,100.792
2378,71.34,21.81,1.5517,0.692117 -209.904 0,0,0,0.0114523,1.07966,0.103993,0.0938725,0.0105963,0.904345,0.962432,10.1176,0,-0.129443,110.965,100.823
2379,71.37,21.84,1.5446,0.699008 -209.946 0,0,0,0.0115407,1.08288,0.103459,0.0930419,0.0105282,0.903978,0.964036,10.1221,0,-0.13355,110.782,100.779
2380,71.4,21.87,1.53823,0.705847 -209.987 0,0,0,0.0116171,1.08525,0.102934,0.092177,0.0104371,0.90337,0.966027,10.1276,0,-0.133887,110.649,100.697
2381,71.43,21.9,1.53222,0.71275 -210.03 0,0,0,0.0116565,1.0883,0.102416,0.0913674,0.010339,0.902682,0.96825,10.1309,0,-0.133315,110.524,100.586
2382,71.46,21.93,1.5265,0.719742 -210.073 0,0,0,0.0117013,1.09184,0.101903,0.0906397,0.0102384,0.901984,0.970253,10.1347,0,-0.132191,110.397,100.456
2383,71.49,21.96,1.52131,0.726782 -210.117 0,0,0,0.0117591,1.09549,0.101393,0.0899599,0.0101397,0.901365,0.971982,10.1379,0,-0.130336,110.295,100.332
2384,71.52,21.99,1.51668,0.733824 -210.161 0,0,0,0.0118231,1.09847,0.101354,0.0899168,0.0101357,0.901135,0.971889,10.1362,0,-0.133852,110.288,100.33
2385,71.55,21.99,1.51254,0.740768 -210.206 0,0,0,0.0118662,1.09985,0.101316,0.0898744,0.0101314,0.900909,0.971798,10.1345,0,-0.135236,110.28,100.327
2386,71.58,21.99,1.50864,0.747541 -210.25 0,0,0,0.011893,1.10122,0.101277,0.0898329,0.010127,0.900687,0.971726,10.1332,0,-0.135873,110.272,100.324
2387,71.61,21.99,1.50499,0.754128 -210.295 0,0,0,0.0118993,1.10312,0.101239,0.0897919,0.0101224,0.900466,0.971658,10.1319,0,-0.136136,110.264,100.321
2388,71.64,21.99,1.50169,0.760539 -210.341 0,0,0,0.0118957,1.10532,0.101202,0.0897511,0.0101178,0.900245,0.971598,10.1307,0,-0.136242,110.256,100.319
2389,71.67,22.02,1.49885,0.766827 -210.386 0,0,0,0.0118842,1.10771,0.101164,0.0897103,0.0101132,0.900026,0.971539,10.1296,0,-0.136287,110.248,100.316
2390,71.7,22.05,1.49647,0.773031 -210.432 0,0,0,0.0117588,1.10779,0.102122,0.0916542,0.0100949,0.899239,0.968729,10.1617,0,-0.136284,110.24,100.313
2391,71.73,22.08,1.49458,0.779177 -210.479 0,0,0,0.0115613,1.11156,0.102451,0.0916335,0.0100815,0.898261,0.965495,10.1412,0,-0.124457,110.725,99.6948
2392,71.76,22.11,1.49321,0.785278 -210.526 0,0,0,0.0114712,1.11579,0.101907,0.0903708,0.0101746,0.899643,0.969344,10.1939,0,-0.0282839,111.032,100.281
2393,71.79,22.11,1.49264,0.791377 -210.573 0,0,0,0.0113959,1.11344,0.101415,0.0891971,0.0105226,0.901382,0.972944,10.1746,0,-0.0229917,111.24,100.428
2394,71.82,22.11,1.49348,0.797512 -210.622 0,0,0,0.0110731,1.11645,0.101092,0.0885572,0.0109345,0.902854,0.976872,10.1654,0,-0.0272837,111.519,100.59
2395,71.85,22.14,1.4962,0.803689 -210.671 0,0,0,0.010948,1.11629,0.100919,0.0884846,0.0112204,0.904575,0.976198,10.1667,0,-0.0267127,111.921,100.727
2396,71.88,22.14,1.50109,0.809917 -210.72 0,0,0,0.0116592,1.12073,0.100208,0.0879315,0.0116301,0.907357,0.982951,10.1931,0,-0.00024675,112.362,101.008
2397,71.91,22.17,1.50817,0.816166 -210.77 0,0,0,0.011575,1.11834,0.100653,0.0897936,0.0117885,0.908474,0.985364,10.2201,0,-0.0320428,112.324,101.25
2398,71.94,22.17,1.5142,0.822383 -210.821 0,0,0,0.0117845,1.11993,0.100112,0.089147,0.0117844,0.910939,0.990678,10.2394,0,-0.0411184,112.799,101.434
2399,71.97,22.2,1.51927,0.828529 -210.872 0,0,0,0.0119362,1.12113,0.0995787,0.0883418,0.0117439,0.912629,0.995112,10.2536,0,-0.0630489,112.793,101.788
2400,72,22.2,1.52437,0.834563 -210.924 0,0,0,0.0120526,1.11998,0.0990599,0.0874182,0.0115522,0.913651,0.996933,10.2664,0,-0.0872351,112.788,102
2401,72.03,22.23,1.53051,0.840381 -210.976 0,0,0,0.0121531,1.11724,0.0985581,0.0865471,0.0112679,0.914357,0.997891,10.2782,0,-0.0924749,112.791,102.105
2402,72.06,22.23,1.53775,0.845886 -211.029 0,0,0,0.0122467,1.11474,0.098057,0.0858899,0.0109859,0.914861,0.998452,10.289,0,-0.0914016,112.805,102.184
2403,72.09,22.23,1.54608,0.850998 -211.082 0,0,0,0.0123343,1.11332,0.0975614,0.0854524,0.0107284,0.915223,0.998735,10.2986,0,-0.0893655,112.809,102.239
2404,72.12,22.23,1.55498,0.855662 -211.135 0,0,0,0.0124203,1.11272,0.0970744,0.0851339,0.0104949,0.915442,0.998313,10.3073,0,-0.0876975,112.788,102.273
2405,72.15,22.23,1.56422,0.859837 -211.189 0,0,0,0.012509,1.11304,0.0965945,0.0848433,0.0102806,0.915484,0.997541,10.3155,0,-0.0862688,112.732,102.294
2406,72.18,22.23,1.5736,0.86354 -211.242 0,0,0,0.0125949,1.11398,0.0961175,0.08453,0.0100837,0.915348,0.997186,10.3233,0,-0.0844277,112.645,102.219
2407,72.21,22.23,1.58328,0.866772 -211.295 0,0,0,0.0126247,1.11393,0.0958415,0.0841024,0.00990141,0.914338,0.995151,10.3729,0,-0.0817128,112.554,102.238
2408,72.24,22.26,1.59626,0.869532 -211.349 0,0,0,0.0127076,1.12397,0.0953714,0.0834711,0.00979656,0.915014,0.996253,10.3821,0,-0.0637116,112.95,102.141
2409,72.27,22.26,1.60907,0.8718 -211.403 0,0,0,0.0128206,1.11885,0.0949004,0.0828246,0.00968977,0.91544,0.997335,10.3918,0,-0.0641455,112.892,102.16
2410,72.3,22.26,1.62152,0.873555 -211.456 0,0,0,0.0127641,1.11645,0.0945595,0.0821237,0.00956577,0.915296,0.995412,10.3995,0,-0.0654152,112.83,102.223
2411,72.33,22.29,1.63375,0.874784 -211.51 0,0,0,0.0133031,1.12216,0.094073,0.0816644,0.00954009,0.916697,0.99796,10.4145,0,-0.055852,113.092,102.357
2412,72.36,22.29,1.64558,0.875515 -211.563 0,0,0,0.0132852,1.12179,0.0935934,0.0813033,0.00948658,0.917311,0.999884,10.4289,0,-0.058352,112.901,102.408
2413,72.39,22.29,1.65659,0.87581 -211.616 0,0,0,0.0133302,1.12258,0.0931368,0.0810089,0.0094082,0.917473,1.00124,10.4407,0,-0.0621074,112.722,102.373
2414,72.42,22.29,1.66677,0.875753 -211.669 0,0,0,0.0133044,1.12332,0.0927095,0.0807417,0.0093116,0.917293,1.00216,10.4515,0,-0.0636502,112.58,102.374
2415,72.45,22.32,1.67622,0.875474 -211.721 0,0,0,0.0132475,1.12381,0.0923118,0.080466,0.00921051,0.916869,1.00261,10.4613,0,-0.0630837,112.469,102.329
2416,72.48,22.35,1.68546,0.875174 -211.774 0,0,0,0.0132418,1.12406,0.0919437,0.0801298,0.00911268,0.916416,1.00236,10.4708,0,-0.0628875,112.39,102.238
2417,72.51,22.38,1.69486,0.875002 -211.826 0,0,0,0.0132642,1.12414,0.0916043,0.0797072,0.00901577,0.916026,1.00108,10.4801,0,-0.0622004,112.338,102.164
2418,72.54,22.41,1.70466,0.874878 -211.879 0,0,0,0.0133062,1.12418,0.0912824,0.0791892,0.00892425,0.915699,0.999117,10.4895,0,-0.0612883,112.289,102.092
2419,72.57,22.44,1.71464,0.874882 -211.931 0,0,0,0.0132537,1.1228,0.0922109,0.0822078,0.00882396,0.915679,0.992446,10.5001,0,-0.0607781,112.244,102.018
2420,72.6,22.47,1.72429,0.875028 -211.983 0,0,0,0.0139534,1.12406,0.091708,0.080634,0.00883915,0.916726,0.992624,10.5137,0,-0.0182448,112.698,102.099
2421,72.63,22.5,1.73314,0.875346 -212.035 0,0,0,0.0140294,1.12298,0.0911064,0.0782637,0.00901262,0.917543,0.992902,10.5284,0,-0.0314121,112.752,102.152
2422,72.66,22.53,1.74128,0.875854 -212.087 0,0,0,0.0140311,1.12309,0.0905428,0.0759954,0.00901687,0.918298,0.992553,10.542,0,-0.0575524,112.841,102.215
2423,72.69,22.56,1.74941,0.876513 -212.14 0,0,0,0.0139172,1.12317,0.0900482,0.0742377,0.00890598,0.919084,0.992256,10.555,0,-0.0682289,112.956,102.274
2424,72.72,22.59,1.75779,0.877278 -212.194 0,0,0,0.0138997,1.12335,0.089603,0.0729309,0.0087678,0.919963,0.992241,10.5677,0,-0.0680375,113.081,102.351
2425,72.75,22.62,1.76657,0.878138 -212.249 0,0,0,0.013864,1.12362,0.0892798,0.0721127,0.0086709,0.920614,0.991897,10.577,0,-0.0681333,113.165,102.411
2426,72.78,22.62,1.77581,0.879117 -212.305 0,0,0,0.01383,1.12345,0.0892384,0.0720486,0.00866565,0.920394,0.991791,10.576,0,-0.0728394,113.164,102.414
2427,72.81,22.62,1.78567,0.880297 -212.364 0,0,0,0.0137883,1.12132,0.0893531,0.0719668,0.00865428,0.920049,0.98707,10.5729,0,-0.0744028,113.164,102.416
2428,72.84,22.65,1.79647,0.881727 -212.423 0,0,0,0.0143652,1.12858,0.0893094,0.0718948,0.00865363,0.919955,0.987037,10.5727,0,-0.0520989,113.6,101.994
2429,72.87,22.65,1.80813,0.883414 -212.484 0,0,0,0.0143732,1.12357,0.0892725,0.0718399,0.00865264,0.919792,0.986938,10.5708,0,-0.053671,113.594,102.39
2430,72.9,22.68,1.82058,0.885341 -212.545 0,0,0,0.0143141,1.12352,0.0892294,0.07178,0.00865134,0.919588,0.98685,10.5691,0,-0.0550652,113.588,102.395
2431,72.93,22.68,1.83365,0.887475 -212.608 0,0,0,0.014229,1.12407,0.089184,0.0717178,0.00864956,0.919353,0.986736,10.5675,0,-0.0571837,113.583,102.4
2432,72.96,22.68,1.84715,0.889775 -212.672 0,0,0,0.0141855,1.12493,0.0891371,0.0716536,0.00864733,0.919109,0.986619,10.5659,0,-0.059304,113.577,102.407
2433,72.99,22.68,1.86094,0.892181 -212.736 0,0,0,0.0141125,1.12579,0.0890899,0.0715878,0.0086447,0.918861,0.986492,10.5644,0,-0.0610647,113.571,102.414
2434,73.02,22.68,1.87491,0.894659 -212.801 0,0,0,0.0140428,1.12664,0.0890433,0.0715227,0.00864178,0.918614,0.986363,10.5627,0,-0.0623667,113.565,102.42
2435,73.05,22.68,1.8891,0.897173 -212.866 0,0,0,0.0138953,1.12502,0.0892187,0.0715014,0.00862718,0.917695,0.982936,10.6022,0,-0.0632703,113.559,102.427
2436,73.08,22.71,1.90353,0.899693 -212.932 0,0,0,0.0137649,1.12394,0.088981,0.0706267,0.00863875,0.91997,0.982457,10.617,0,-0.0447035,113.985,102.619
2437,73.11,22.74,1.91809,0.902159 -212.997 0,0,0,0.0136879,1.12241,0.0900705,0.0742084,0.0086291,0.920484,0.978241,10.5996,0,-0.0445526,114.431,102.63
2438,73.14,22.74,1.93242,0.904553 -213.063 0,0,0,0.0135893,1.12197,0.0899214,0.0739857,0.00861898,0.919161,0.97481,10.5767,0,-0.0190732,114.91,102.106
2439,73.17,22.77,1.94683,0.906945 -213.129 0,0,0,0.0141885,1.12935,0.0898789,0.0739592,0.00862684,0.919092,0.974884,10.5772,0,-0.0101206,115.207,102.322
2440,73.2,22.77,1.96153,0.90929 -213.196 0,0,0,0.0143019,1.12832,0.089823,0.0738668,0.00863278,0.918946,0.974898,10.5758,0,-0.0188459,115.193,102.674
2441,73.23,22.8,1.97659,0.911602 -213.263 0,0,0,0.0141591,1.12639,0.0892619,0.0721313,0.00889861,0.92337,0.977735,10.6348,0,0.00111387,115.147,103.086
2442,73.26,22.83,1.99213,0.913834 -213.33 0,0,0,0.0147907,1.1256,0.0886808,0.0699848,0.00917482,0.928256,0.984296,10.6694,0,-0.0261725,115.482,103.423
2443,73.29,22.86,2.00792,0.915986 -213.398 0,0,0,0.0148018,1.12409,0.0882123,0.0684343,0.0092007,0.931906,0.987998,10.6977,0,-0.0615785,115.483,103.729
2444,73.32,22.89,2.02399,0.918102 -213.466 0,0,0,0.0146898,1.12296,0.0878392,0.067581,0.00906564,0.934737,0.989199,10.7218,0,-0.0775816,115.52,103.968
2445,73.35,22.92,2.04044,0.920225 -213.534 0,0,0,0.0146314,1.12193,0.0875473,0.0671461,0.00889719,0.93674,0.989296,10.7401,0,-0.0804635,115.544,104.129
2446,73.38,22.95,2.05727,0.922389 -213.602 0,0,0,0.0145519,1.12098,0.0875024,0.067092,0.00888958,0.93644,0.989121,10.7384,0,-0.0862667,115.54,104.134
2447,73.41,22.98,2.07432,0.924567 -213.671 0,0,0,0.0144541,1.12015,0.0874592,0.067042,0.00888154,0.936151,0.988939,10.7364,0,-0.088179,115.536,104.14
2448,73.44,22.98,2.09125,0.926712 -213.74 0,0,0,0.0143343,1.11953,0.0874173,0.0669955,0.0088733,0.935873,0.988759,10.7345,0,-0.0890221,115.531,104.145
2449,73.47,22.98,2.10797,0.928766 -213.809 0,0,0,0.0142068,1.11907,0.0873767,0.0669522,0.00886498,0.935605,0.988578,10.7325,0,-0.0893509,115.525,104.15
2450,73.5,22.98,2.12465,0.930689 -213.877 0,0,0,0.0140862,1.11874,0.087337,0.0669112,0.00885664,0.935344,0.9884,10.7305,0,-0.089438,115.518,104.155
2451,73.53,22.98,2.14146,0.93245 -213.946 0,0,0,0.0139641,1.11845,0.087298,0.0668718,0.00884829,0.93509,0.988225,10.7284,0,-0.0894004,115.511,104.16
2452,73.56,22.98,2.15806,0.934038 -214.013 0,0,0,0.0138452,1.11814,0.0872596,0.0668335,0.00883996,0.93484,0.988057,10.7264,0,-0.0893089,115.503,104.165
2453,73.59,22.98,2.17366,0.935434 -214.081 0,0,0,0.0137305,1.11776,0.0872214,0.0667957,0.00883164,0.934593,0.987892,10.7244,0,-0.0891998,115.496,104.17
2454,73.62,22.98,2.18782,0.936627 -214.147 0,0,0,0.0136207,1.1173,0.0871833,0.0667581,0.00882335,0.934346,0.987732,10.7225,0,-0.0890825,115.49,104.175
2455,73.65,22.98,2.20043,0.937604 -214.214 0,0,0,0.0135164,1.11675,0.0871452,0.0667206,0.00881506,0.934099,0.987574,10.7206,0,-0.0889847,115.483,104.179
2456,73.68,22.98,2.21143,0.938358 -214.28 0,0,0,0.0133567,1.11613,0.087107,0.0666829,0.00880679,0.933851,0.987418,10.7187,0,-0.0888932,115.476,104.183
2457,73.71,22.98,2.22076,0.938877 -214.346 0,0,0,0.0132697,1.11546,0.0870687,0.0666449,0.00879853,0.9336,0.987263,10.7168,0,-0.0888254,115.47,104.188
2458,73.74,22.98,2.22822,0.939156 -214.411 0,0,0,0.0131884,1.11475,0.0870302,0.0666064,0.00879027,0.933346,0.987107,10.7149,0,-0.0887758,115.463,104.192
2459,73.77,22.98,2.23406,0.93919 -214.476 0,0,0,0.0131122,1.11402,0.0869917,0.0665677,0.00878202,0.93309,0.986955,10.713,0,-0.0887056,115.457,104.196
2460,73.8,22.98,2.23841,0.938979 -214.541 0,0,0,0.012771,1.11145,0.087016,0.0664138,0.00876797,0.931987,0.983933,10.7356,0,-0.0886509,115.451,104.2
2461,73.83,23.01,2.24142,0.938525 -214.606 0,0,0,0.0129736,1.1165,0.0869786,0.0663818,0.00875639,0.93182,0.983756,10.7298,0,-0.103737,115.874,103.785
2462,73.86,23.01,2.24322,0.937836 -214.671 0,0,0,0.0128931,1.11217,0.0869343,0.0663381,0.00874973,0.931561,0.983613,10.7273,0,-0.081423,115.864,104.175
2463,73.89,23.01,2.24396,0.936914 -214.735 0,0,0,0.01281,1.11058,0.0868913,0.0662965,0.00874402,0.931309,0.983491,10.7258,0,-0.0770557,115.856,104.184
2464,73.92,23.01,2.24383,0.935769 -214.8 0,0,0,0.0126879,1.10897,0.0868487,0.066255,0.00873846,0.931056,0.983372,10.7238,0,-0.0762869,115.847,104.192
2465,73.95,23.01,2.2431,0.934409 -214.864 0,0,0,0.0125975,1.10765,0.0868068,0.0662135,0.00873279,0.93081,0.983262,10.7216,0,-0.0767591,115.838,104.199
2466,73.98,23.04,2.24204,0.932863 -214.929 0,0,0,0.0125417,1.10639,0.0867655,0.0661723,0.00872694,0.930567,0.983155,10.7195,0,-0.0775607,115.829,104.205
2467,74.01,23.04,2.24078,0.931151 -214.994 0,0,0,0.0125004,1.10501,0.0867249,0.0661315,0.00872094,0.93033,0.983053,10.7174,0,-0.0781259,115.821,104.211
2468,74.04,23.04,2.23964,0.929331 -215.058 0,0,0,0.0123163,1.10072,0.0868079,0.0660662,0.00869184,0.929951,0.977959,10.6991,0,-0.078561,115.813,104.217
2469,74.07,23.04,2.23811,0.927397 -215.123 0,0,0,0.0131919,1.10273,0.0867638,0.0660206,0.00868335,0.929826,0.978009,10.6991,0,-0.0894718,116.248,103.674
2470,74.1,23.04,2.23595,0.925412 -215.187 0,0,0,0.0130584,1.0969,0.0867891,0.0659075,0.00866523,0.928839,0.97452,10.6959,0,-0.0811841,116.237,104.221
2471,74.13,23.07,2.23301,0.923426 -215.251 0,0,0,0.0131295,1.10259,0.0867471,0.0658654,0.00866432,0.928733,0.974517,10.6985,0,-0.0549017,116.65,103.827
2472,74.16,23.07,2.22923,0.921518 -215.315 0,0,0,0.0129199,1.09551,0.0867032,0.0658186,0.00866152,0.928555,0.974468,10.6973,0,-0.0635346,116.641,104.208
2473,74.19,23.1,2.22487,0.919734 -215.379 0,0,0,0.0128182,1.10945,0.0866626,0.0657755,0.00865798,0.928394,0.974461,10.6958,0,-0.0668194,116.632,104.222
2474,74.22,23.1,2.21996,0.918118 -215.442 0,0,0,0.0126663,1.10399,0.0866208,0.065732,0.00865459,0.928221,0.974448,10.6942,0,-0.0660826,116.624,104.235
2475,74.25,23.1,2.2144,0.91669 -215.505 0,0,0,0.0125765,1.10028,0.0865798,0.0656897,0.00865108,0.928054,0.974433,10.6928,0,-0.0665437,116.616,104.248
2476,74.28,23.1,2.20803,0.915462 -215.567 0,0,0,0.0124758,1.09534,0.0865388,0.065647,0.00864765,0.927886,0.974421,10.6915,0,-0.0661659,116.608,104.261
2477,74.31,23.1,2.20079,0.914431 -215.63 0,0,0,0.0123034,1.08802,0.0865961,0.0655603,0.00862718,0.926949,0.970562,10.6664,0,-0.0660652,116.601,104.274
2478,74.34,23.13,2.19287,0.913591 -215.692 0,0,0,0.012797,1.08866,0.086552,0.0655183,0.00863349,0.926845,0.970588,10.6667,0,-0.0209389,117.02,103.869
2479,74.37,23.13,2.18451,0.912916 -215.754 0,0,0,0.0126438,1.07999,0.0865089,0.0654734,0.00863397,0.926698,0.9706,10.6659,0,-0.0473501,117.01,104.269
2480,74.4,23.13,2.176,0.912376 -215.815 0,0,0,0.0125339,1.07447,0.0864682,0.065434,0.00863265,0.926555,0.970622,10.6646,0,-0.0554774,117.001,104.286
2481,74.43,23.13,2.16756,0.91194 -215.877 0,0,0,0.0124077,1.06881,0.0864288,0.0653953,0.00863092,0.92642,0.970638,10.6632,0,-0.0572367,116.992,104.302
2482,74.46,23.13,2.15934,0.911574 -215.939 0,0,0,0.0123221,1.06354,0.0863902,0.0653572,0.00862904,0.926286,0.970664,10.6618,0,-0.0578182,116.984,104.318
2483,74.49,23.13,2.15141,0.911251 -216 0,0,0,0.0120948,1.05619,0.086348,0.0652303,0.00862151,0.925929,0.965526,10.6561,0,-0.0576766,116.976,104.333
2484,74.52,23.13,2.14381,0.910956 -216.061 0,0,0,0.0125804,1.05287,0.0863061,0.0651824,0.00861955,0.925874,0.965614,10.6546,0,-0.0580726,117.357,103.954
2485,74.55,23.13,2.13652,0.910686 -216.122 0,0,0,0.0123527,1.04341,0.0867474,0.0657722,0.00859537,0.925195,0.961105,10.6237,0,-0.0563095,117.348,104.316
2486,74.58,23.16,2.12954,0.910453 -216.183 0,0,0,0.0120996,1.04207,0.0871864,0.0663533,0.00860307,0.924263,0.959158,10.6085,0,-0.0223063,117.818,103.728
2487,74.61,23.16,2.12285,0.910282 -216.243 0,0,0,0.0119949,1.038,0.0866157,0.0655848,0.00888302,0.931768,0.963254,10.6229,0,0.00243042,118.132,104.865
2488,74.64,23.16,2.11642,0.910259 -216.304 0,0,0,0.0123436,1.03489,0.0860812,0.0648072,0.00918662,0.938533,0.972328,10.655,0,-0.0217972,118.166,105.283
2489,74.67,23.16,2.11036,0.91046 -216.365 0,0,0,0.0122612,1.03423,0.0856471,0.0641821,0.00918226,0.943295,0.979697,10.6811,0,-0.0611958,117.86,105.568
2490,74.7,23.16,2.10471,0.910916 -216.426 0,0,0,0.0121226,1.02744,0.0852647,0.0637865,0.00901468,0.946487,0.985983,10.7027,0,-0.0759029,117.553,105.736
2491,74.73,23.16,2.09946,0.911597 -216.487 0,0,0,0.0120824,1.02083,0.0848993,0.0636865,0.00879662,0.94847,0.991142,10.7214,0,-0.0788751,117.217,105.784
2492,74.76,23.16,2.09463,0.912428 -216.548 0,0,0,0.0120217,1.01356,0.0845244,0.0638405,0.0085826,0.949494,0.995356,10.7372,0,-0.0763353,116.846,105.724
2493,74.79,23.16,2.09025,0.913327 -216.609 0,0,0,0.0120227,1.00686,0.0841285,0.0641536,0.00839019,0.949779,0.998859,10.7508,0,-0.0726302,116.442,105.57
2494,74.82,23.19,2.08632,0.914223 -216.671 0,0,0,0.0119934,1.00063,0.0837066,0.0645205,0.00821968,0.949483,1.00178,10.7626,0,-0.0689901,115.995,105.336
2495,74.85,23.22,2.08279,0.915045 -216.734 0,0,0,0.0118689,0.9927,0.0836493,0.0652653,0.00808183,0.947791,1.00362,10.7773,0,-0.065568,115.505,105.033
2496,74.88,23.25,2.07968,0.915751 -216.797 0,0,0,0.0119738,0.990524,0.0831034,0.0656442,0.00801616,0.947633,1.00696,10.7893,0,-0.0473992,115.407,104.611
2497,74.91,23.28,2.07723,0.916377 -216.861 0,0,0,0.0120116,0.982929,0.0825302,0.0659228,0.00796719,0.946909,1.00989,10.8006,0,-0.0451574,114.826,104.287
2498,74.94,23.28,2.0758,0.917054 -216.926 0,0,0,0.0120462,0.977489,0.0819481,0.0660632,0.00789587,0.945615,1.01186,10.8099,0,-0.0456195,114.271,104.028
2499,74.97,23.28,2.0758,0.917927 -216.992 0,0,0,0.0120499,0.97146,0.0816816,0.0660574,0.00785588,0.944734,1.01222,10.8126,0,-0.0469319,114.048,103.876
2500,75,23.28,2.07726,0.919087 -217.057 0,0,0,0.0120527,0.965624,0.0816383,0.0660294,0.00785189,0.944407,1.01215,10.8108,0,-0.051253,114.024,103.864
2501,75.03,23.28,2.07878,0.920486 -217.122 0,0,0,0.0120573,0.960656,0.0815956,0.0660033,0.00784762,0.94408,1.01207,10.809,0,-0.0525047,113.999,103.852
2502,75.06,23.28,2.07945,0.922085 -217.186 0,0,0,0.0120525,0.954065,0.0815534,0.0659778,0.00784327,0.943754,1.01198,10.8071,0,-0.0528668,113.974,103.839
2503,75.09,23.28,2.07927,0.923822 -217.248 0,0,0,0.0120371,0.947601,0.0815118,0.065953,0.00783888,0.943431,1.01189,10.8053,0,-0.0529994,113.948,103.827
2504,75.12,23.28,2.07825,0.925629 -217.31 0,0,0,0.0120129,0.940785,0.0814707,0.0659283,0.0078345,0.94311,1.01179,10.8036,0,-0.0529986,113.923,103.814
2505,75.15,23.28,2.07635,0.927449 -217.37 0,0,0,0.0119748,0.933835,0.0814302,0.0659041,0.0078301,0.942791,1.01168,10.8019,0,-0.0530185,113.897,103.802
2506,75.18,23.28,2.0735,0.929234 -217.428 0,0,0,0.0118703,0.926847,0.0813897,0.0658791,0.00782571,0.942475,1.01157,10.8002,0,-0.0530069,113.872,103.788
2507,75.21,23.28,2.06966,0.930963 -217.486 0,0,0,0.0117722,0.919955,0.0813494,0.065854,0.00782129,0.94216,1.01147,10.7985,0,-0.0531098,113.848,103.776
2508,75.24,23.28,2.06488,0.932632 -217.543 0,0,0,0.0116801,0.921274,0.0813103,0.0658281,0.00781685,0.941851,1.01137,10.7969,0,-0.0531999,113.823,103.763
2509,75.27,23.28,2.05926,0.934246 -217.598 0,0,0,0.0115778,0.91284,0.081271,0.0658029,0.00781245,0.94154,1.01127,10.7953,0,-0.0530227,113.8,103.75
2510,75.3,23.28,2.0529,0.93581 -217.654 0,0,0,0.0114808,0.905991,0.0812318,0.0657778,0.007808,0.941231,1.01116,10.7936,0,-0.0532359,113.776,103.737
2511,75.33,23.28,2.04589,0.937341 -217.708 0,0,0,0.011395,0.898868,0.0811923,0.065752,0.00780354,0.940921,1.01105,10.7919,0,-0.0532632,113.752,103.724
2512,75.36,23.28,2.03832,0.938824 -217.762 0,0,0,0.0113255,0.892305,0.0811528,0.065726,0.00779905,0.940611,1.01094,10.7902,0,-0.0534116,113.729,103.71
2513,75.39,23.28,2.03026,0.940254 -217.816 0,0,0,0.0112641,0.885977,0.0811133,0.0656995,0.00779454,0.940299,1.01082,10.7884,0,-0.05349,113.705,103.697
2514,75.42,23.28,2.02175,0.941625 -217.869 0,0,0,0.0112077,0.879954,0.0810736,0.0656727,0.00779001,0.939987,1.0107,10.7866,0,-0.0536064,113.682,103.684
2515,75.45,23.28,2.0128,0.942927 -217.921 0,0,0,0.0111531,0.873988,0.081034,0.0656454,0.00778546,0.939674,1.01058,10.7848,0,-0.053699,113.658,103.671
2516,75.48,23.28,2.00343,0.94415 -217.973 0,0,0,0.011102,0.868162,0.0809943,0.0656179,0.00778088,0.93936,1.01045,10.783,0,-0.0537998,113.634,103.657
2517,75.51,23.28,1.99362,0.945292 -218.024 0,0,0,0.011053,0.862533,0.0809546,0.0655901,0.00777628,0.939045,1.01033,10.7811,0,-0.0538836,113.611,103.644
2518,75.54,23.28,1.98337,0.94635 -218.075 0,0,0,0.0110056,0.857093,0.0809149,0.0655623,0.00777167,0.938729,1.0102,10.7793,0,-0.0539629,113.587,103.63
2519,75.57,23.28,1.97254,0.947329 -218.126 0,0,0,0.0109587,0.851794,0.0808754,0.0655344,0.00776704,0.938414,1.01007,10.7774,0,-0.0540252,113.563,103.617
2520,75.6,23.28,1.96107,0.948234 -218.176 0,0,0,0.010909,0.846592,0.0808359,0.0655065,0.0077624,0.938099,1.00994,10.7755,0,-0.0540744,113.539,103.603
2521,75.63,23.28,1.94892,0.949076 -218.225 0,0,0,0.0108585,0.841473,0.0807966,0.0654787,0.00775775,0.937784,1.0098,10.7737,0,-0.0541055,113.515,103.589
2522,75.66,23.28,1.93604,0.949861 -218.275 0,0,0,0.0108065,0.836419,0.0807574,0.065451,0.0077531,0.937471,1.00967,10.7718,0,-0.054122,113.491,103.576
