NOReflux NOQC,NOReflux QC,Reflux NOQC,Reflux QC
0.514454,0.717296,0.547678,1.88974
0.511681,0.714673,0.544282,1.89001
0.508908,0.712053,0.540987,1.89022
0.506136,0.709434,0.537782,1.89038
0.503363,0.706815,0.534619,1.89052
0.500591,0.704195,0.531435,1.89065
0.497819,0.701574,0.528225,1.89076
0.495047,0.69895,0.524982,1.89087
0.492276,0.696323,0.521724,1.89097
0.489505,0.693693,0.518449,1.89106
0.486735,0.691058,0.51526,1.89113
0.483967,0.68842,0.512093,1.89118
0.481199,0.685777,0.50893,1.89134
0.478434,0.683129,0.50576,1.89158
0.475671,0.680482,0.50259,1.8918
0.472911,0.677831,0.499426,1.89196
0.470154,0.675173,0.49627,1.89207
0.467402,0.67251,0.493127,1.89205
0.464655,0.669842,0.489995,1.89186
0.461913,0.667166,0.486876,1.89153
0.459177,0.664485,0.48377,1.89114
0.456447,0.661814,0.480677,1.8907
0.453727,0.658816,0.477598,1.89054
0.451014,0.655673,0.474532,1.89063
0.448309,0.65212,0.471478,1.89108
0.445611,0.648241,0.468438,1.89184
0.44292,0.644223,0.465409,1.8929
0.440237,0.640217,0.462393,1.89419
0.437588,0.636322,0.459389,1.8955
0.435118,0.632583,0.456396,1.89676
0.432659,0.629003,0.453416,1.89794
0.430203,0.625567,0.450448,1.89915
0.42774,0.62225,0.447416,1.90039
0.425283,0.61903,0.44433,1.90165
0.422839,0.615888,0.441237,1.90292
0.420416,0.612808,0.438202,1.90419
0.418017,0.609777,0.435228,1.90545
0.415643,0.606783,0.432322,1.90671
0.413291,0.603818,0.429465,1.90785
0.410954,0.600875,0.426655,1.90888
0.408627,0.597948,0.423783,1.90995
0.4063,0.595033,0.420911,1.91107
0.403973,0.592127,0.418053,1.91213
0.401643,0.589228,0.415218,1.91313
0.399309,0.586328,0.412395,1.91397
0.396973,0.583439,0.409576,1.91467
0.394633,0.580558,0.40676,1.91524
0.392296,0.577688,0.403919,1.91575
0.389959,0.574829,0.401072,1.91627
0.387624,0.571986,0.398225,1.91677
0.385293,0.569161,0.395373,1.91725
0.382967,0.566339,0.392512,1.91781
0.380644,0.563861,0.389642,1.91812
0.378329,0.561547,0.386762,1.91822
0.376022,0.559664,0.383869,1.918
0.373724,0.558129,0.380965,1.91747
0.371436,0.556756,0.378047,1.91677
0.369157,0.555392,0.375117,1.91591
0.366861,0.553939,0.372175,1.91501
0.364405,0.552385,0.369218,1.91413
0.361955,0.550633,0.366248,1.91329
0.359521,0.548775,0.363263,1.91237
0.357115,0.546818,0.360263,1.91137
0.354722,0.544786,0.357248,1.91031
0.352336,0.542696,0.354218,1.9092
0.349952,0.540563,0.351174,1.90804
0.347564,0.538396,0.348114,1.90685
0.345176,0.536202,0.34504,1.90563
0.34278,0.533985,0.341954,1.90452
0.340355,0.53158,0.338857,1.9035
0.337929,0.528807,0.335752,1.90244
0.335547,0.525808,0.332638,1.90134
0.333213,0.52281,0.329519,1.90018
0.330923,0.519944,0.326395,1.89899
0.328657,0.517267,0.323269,1.89788
0.326383,0.514785,0.320143,1.89685
0.324117,0.512472,0.317014,1.89591
0.32189,0.51029,0.313906,1.89505
0.319707,0.5082,0.310798,1.89425
0.317547,0.506164,0.307687,1.89349
0.31538,0.504155,0.304575,1.89278
0.313204,0.50215,0.301465,1.89211
0.311041,0.500135,0.298362,1.89146
0.308926,0.498101,0.295266,1.89084
0.30684,0.496045,0.29218,1.89024
0.304754,0.493964,0.289106,1.88967
0.302661,0.491867,0.286046,1.88899
0.300582,0.489694,0.283002,1.88828
0.298547,0.487415,0.279974,1.88758
0.29654,0.485089,0.276964,1.88704
0.294529,0.482849,0.273971,1.88665
0.292513,0.480595,0.270998,1.88641
0.290499,0.478345,0.268044,1.88632
0.288492,0.47608,0.26511,1.88635
0.286513,0.473787,0.262197,1.88649
0.284588,0.471454,0.259303,1.88673
0.282696,0.469017,0.25643,1.88705
0.280802,0.46651,0.253576,1.88744
0.278908,0.463946,0.250742,1.88788
0.277039,0.461505,0.247926,1.88835
0.27518,0.4593,0.245126,1.88871
0.27331,0.457151,0.242342,1.88907
0.27144,0.454929,0.23957,1.88942
0.269582,0.452548,0.236808,1.88974
0.267753,0.449929,0.234052,1.89004
0.265977,0.447066,0.231299,1.89031
0.264231,0.443966,0.228545,1.89055
0.262481,0.440645,0.225786,1.89047
0.26072,0.437124,0.223018,1.89015
0.258968,0.433425,0.220237,1.88997
0.257256,0.429564,0.21744,1.88972
0.255585,0.425551,0.214623,1.88953
0.253933,0.421392,0.211781,1.88927
0.252263,0.417091,0.208913,1.88896
0.250593,0.412668,0.206013,1.88852
0.248953,0.408103,0.203079,1.88794
0.247348,0.403436,0.200109,1.88718
0.245757,0.398501,0.197101,1.88615
0.244147,0.393318,0.194055,1.88479
0.242536,0.387853,0.190969,1.88304
0.240953,0.38208,0.187842,1.881
0.2394,0.376082,0.184676,1.87873
0.237868,0.370067,0.18147,1.87628
0.236351,0.364137,0.178223,1.87367
0.234828,0.358173,0.174938,1.87091
0.23327,0.352204,0.171614,1.86799
0.231699,0.346257,0.168253,1.86489
0.230145,0.340481,0.164855,1.86162
0.228618,0.334975,0.161422,1.85821
0.227116,0.329661,0.157956,1.85483
0.225613,0.324697,0.154458,1.85153
0.224125,0.320098,0.150931,1.84811
0.222628,0.315732,0.147377,1.84452
0.221115,0.311463,0.143799,1.84072
0.219588,0.307247,0.140202,1.83663
0.218053,0.302991,0.136588,1.83209
0.216513,0.298634,0.132964,1.82687
0.214969,0.29412,0.129333,1.8212
0.21342,0.289438,0.1257,1.81508
0.211863,0.284598,0.122072,1.80836
0.210296,0.279598,0.118453,1.80151
0.208715,0.274497,0.114849,1.79463
0.20712,0.269349,0.111265,1.78801
0.205509,0.264209,0.107708,1.78172
0.203881,0.259112,0.104184,1.77593
0.202239,0.25413,0.100699,1.77071
0.200581,0.24926,0.0972572,1.76617
0.198909,0.244762,0.0938639,1.76241
0.197223,0.240673,0.0905232,1.75952
0.195525,0.236954,0.0872388,1.75745
0.193814,0.233599,0.0840143,1.75609
0.192091,0.230548,0.080853,1.75536
0.190358,0.227597,0.077758,1.75524
0.188614,0.224652,0.0747321,1.75591
0.186861,0.221847,0.0717776,1.75767
0.185099,0.219157,0.0688971,1.76096
0.18333,0.216614,0.0660928,1.76595
0.181553,0.214058,0.0633164,1.77186
0.179771,0.211407,0.061183,1.77809
0.177984,0.208714,0.0601154,1.78412
0.176213,0.205864,0.0602057,1.78985
0.174428,0.202872,0.0616795,1.79528
0.172639,0.199764,0.0644412,1.80049
0.170844,0.196585,0.0679401,1.80552
0.169048,0.19341,0.0712571,1.81051
0.167251,0.190354,0.0731284,1.81566
0.165453,0.187456,0.0732157,1.8213
0.163657,0.184753,0.073955,1.82757
0.161864,0.182254,0.0759736,1.83443
0.160075,0.179988,0.0777216,1.84168
0.15829,0.178058,0.0790405,1.84909
0.156511,0.17643,0.0800583,1.85646
0.15474,0.175064,0.0809199,1.86362
0.152976,0.173966,0.0817745,1.87047
0.151222,0.173147,0.0827106,1.87691
0.149477,0.172547,0.0837813,1.88284
0.147741,0.172101,0.0849488,1.88823
0.146016,0.171791,0.086186,1.89303
0.144302,0.171618,0.0875673,1.89722
0.142601,0.171524,0.0890286,1.90076
0.140914,0.171462,0.0904968,1.90365
0.139244,0.171445,0.0918488,1.90592
0.137589,0.171497,0.092936,1.90752
0.13595,0.171614,0.0937363,1.90828
0.134324,0.171726,0.09429,1.90789
0.132707,0.171851,0.0945787,1.90595
0.131092,0.172068,0.0946003,1.90236
0.129471,0.17243,0.0944851,1.8979
0.127833,0.172961,0.0937024,1.89314
0.126167,0.173672,0.0919382,1.8885
0.124461,0.174553,0.0891772,1.88417
0.122702,0.17559,0.0852327,1.88025
0.120879,0.176802,0.0802106,1.87679
0.118983,0.178258,0.0746561,1.87391
0.117005,0.17995,0.0694799,1.87159
0.114943,0.181815,0.0659077,1.86983
0.112794,0.183841,0.0642691,1.86858
0.110561,0.186095,0.0621488,1.86779
0.108251,0.188621,0.058876,1.86743
0.105875,0.191419,0.0559855,1.86755
0.103453,0.194255,0.0536398,1.86821
0.100998,0.197,0.0516924,1.86948
0.0985296,0.199808,0.0500026,1.87145
0.0960704,0.202693,0.0484025,1.87416
0.0936413,0.205545,0.0468063,1.87761
0.0912625,0.208387,0.0451345,1.88182
0.0889517,0.211226,0.0435392,1.88692
0.0867229,0.213989,0.0421315,1.89315
0.0845865,0.216587,0.0406252,1.90071
0.0825493,0.219079,0.0390409,1.90951
0.0806153,0.221526,0.0374104,1.9193
0.0787865,0.223916,0.0358672,1.9299
0.077064,0.226193,0.0345703,1.9412
0.0754487,0.228305,0.0335643,1.95315
0.0739424,0.230338,0.032823,1.96571
0.0725478,0.232324,0.0323745,1.97877
0.0712696,0.23419,0.0322256,1.99223
0.0701136,0.235726,0.0324794,2.00611
0.0690876,0.236814,0.0329095,2.02042
0.0681999,0.237624,0.0333987,2.03521
0.0674597,0.238215,0.0338214,2.05056
0.0668761,0.238549,0.0340995,2.06652
0.0664573,0.238635,0.0342183,2.08309
0.0662102,0.238491,0.0341907,2.10027
0.0661388,0.238188,0.0340364,2.1187
0.0662445,0.237876,0.0338256,2.13853
0.066525,0.237767,0.0335984,2.16
0.0669746,0.237894,0.0333271,2.18355
0.0675831,0.23817,0.0330412,2.21016
0.0683365,0.238786,0.0327388,2.2408
0.0692118,0.24025,0.0324074,2.27491
0.0701927,0.242663,0.0320571,2.31048
0.0712553,0.245791,0.0317663,2.34457
0.0723745,0.249131,0.0315534,2.37578
0.0735252,0.252438,0.031387,2.40508
0.0746836,0.255596,0.0312644,2.43232
0.0758288,0.258695,0.0310369,2.4577
0.0769433,0.26187,0.0306192,2.48128
0.0780129,0.265219,0.03023,2.5031
0.079027,0.268689,0.0299618,2.52338
0.0799781,0.272235,0.0298369,2.54264
0.080861,0.275943,0.0298333,2.56124
0.0816722,0.279847,0.0299195,2.57957
0.0824099,0.283917,0.0300681,2.59878
0.0830733,0.288083,0.0302617,2.61883
0.0836613,0.29212,0.0304935,2.63963
0.0841736,0.295921,0.0307832,2.6606
0.0846128,0.299749,0.0309892,2.6814
0.0849813,0.303721,0.0312482,2.70168
0.0852814,0.307531,0.0315496,2.72126
0.0855159,0.310998,0.0319209,2.73999
0.0856872,0.314268,0.0323958,2.75783
0.0857983,0.317191,0.0329845,2.77889
0.0858519,0.319679,0.0336787,2.8054
0.085851,0.321887,0.0344654,2.82861
0.0857987,0.32381,0.0353104,2.84947
0.0856981,0.32527,0.0361789,2.86539
0.0855525,0.326268,0.0370715,2.8768
0.0853652,0.326884,0.0379878,2.88275
0.0851397,0.326912,0.0389292,2.88288
0.0848794,0.325992,0.0398904,2.87785
0.0845876,0.324134,0.0408701,2.87002
0.0842677,0.321398,0.0417795,2.86238
0.083923,0.31821,0.0426145,2.85631
0.0835568,0.314852,0.0434018,2.85085
0.0831721,0.311424,0.0441695,2.84611
0.082772,0.307844,0.0449496,2.84177
0.0823592,0.304048,0.0457406,2.83761
0.0819364,0.299876,0.0465309,2.83341
0.081506,0.295282,0.0472552,2.82902
0.0810703,0.290497,0.0479243,2.82408
0.0806315,0.285524,0.0485418,2.81845
0.0801913,0.280325,0.0491197,2.81177
0.0797517,0.274973,0.049658,2.80301
0.0793142,0.269547,0.0501566,2.79231
0.0788814,0.264088,0.05061,2.78006
0.0784558,0.258617,0.0509909,2.767
0.078037,0.253226,0.0512561,2.75361
0.0776254,0.24795,0.0514097,2.74037
0.0772217,0.242897,0.0514699,2.72747
0.0768261,0.238243,0.0514573,2.71502
0.0764392,0.233738,0.0513761,2.70297
0.0760611,0.229421,0.0512226,2.68712
0.0756923,0.225551,0.0509912,2.66513
0.0753328,0.221977,0.0506775,2.6451
0.0749829,0.218576,0.0502771,2.62571
0.0746425,0.215209,0.0497875,2.60928
0.0743117,0.211736,0.0492098,2.59511
0.0739903,0.208187,0.0485548,2.58333
0.073677,0.204704,0.0478358,2.57337
,0.201405,0.0470648,2.56502
,0.198072,0.0462504,2.55763
,0.194655,0.045398,2.55079
,0.191226,0.0445085,2.54426
,0.187815,0.0435799,2.53803
,0.184472,0.0426101,2.53208
,0.181199,0.0415989,2.52642
,0.178163,0.0405478,2.52101
,0.175572,0.0394593,2.50847
,0.173249,0.0383485,2.48976
,0.170913,0.0372221,2.47634
,0.168522,0.0360865,2.46733
,0.166108,0.0349494,2.46177
,0.163711,0.0338141,2.457
,0.161289,0.0326824,2.45259
,0.159158,0.0315554,2.44788
,0.157475,0.0304337,2.44307
,0.155765,0.0293181,2.43801
,0.153863,0.0282098,2.43275
,0.151854,0.02711,2.42717
,0.149712,0.0260202,2.42134
,0.147636,0.0249421,2.41527
,0.145728,0.0238757,2.40903
,0.143761,0.0228288,2.40262
,0.141828,0.0218084,2.39601
,0.140039,0.0208215,2.38938
,0.13828,0.0198748,2.38273
,0.136548,0.0189737,2.37581
,0.134841,0.0181224,2.36836
,0.133002,0.0173232,2.36022
,0.130941,0.0165775,2.34059
,0.128894,0.0158859,2.28228
,0.126933,0.0152479,2.23633
,0.125001,0.0146653,2.19939
,0.123085,0.0141397,2.17187
,0.121142,0.0136717,2.15113
,0.119179,0.0132607,2.13563
,0.117017,0.0129051,2.12309
,0.114577,0.0126034,2.11954
,0.112113,0.0123536,2.12298
,0.109702,0.0121539,2.12148
,0.107295,0.0120022,2.11565
,0.104899,0.0118965,2.10657
,0.10249,0.0118346,2.09678
,0.100087,0.0118145,2.08666
,0.09752,0.0118345,2.07673
,0.0947182,0.0118926,2.06668
,0.0919456,0.0119869,2.05663
,0.0892849,0.0121155,2.0465
,0.0866956,0.0122758,2.03643
,0.0841824,0.0124655,2.0264
,0.0817444,0.0126823,2.01651
,0.0793452,0.0129235,2.00678
,0.0769995,0.0131865,1.99726
,0.0745383,0.0134686,1.98798
,0.0718788,0.0137667,1.97892
,0.0692917,0.0140779,1.97007
,0.0668674,0.0143994,1.96143
,0.0645788,0.0147283,1.95305
,0.0624367,0.015062,1.94495
,0.0604295,0.0153982,1.94796
,0.0585649,0.0157347,1.98943
,0.0568487,0.0160697,2.0186
,0.0552931,0.0164013,2.03925
,0.0539088,0.0167281,2.05223
,0.0527066,0.0170489,2.06038
,0.0516955,0.0173625,2.06365
,0.0508837,0.0176683,2.06369
,0.050277,0.0179654,2.06202
,0.04988,0.0182535,2.06056
,0.0496954,0.018532,2.0742
,0.0497222,0.018801,2.10113
,0.0499631,0.0190603,2.12998
,0.050424,0.0193101,2.15775
,0.0511095,0.0195504,2.18172
,0.0520194,0.0197814,2.20266
,0.053152,0.0200033,2.22282
,0.0545001,0.0202163,2.24233
,0.0560463,0.0204205,2.26175
,0.0578062,0.0206166,2.28111
,0.0597747,0.0208049,2.29957
,0.0619073,0.0209856,2.32198
,0.0642356,0.0211587,2.34107
,0.0667594,0.0213246,2.35689
,0.0694796,0.0214837,2.37178
,0.0723922,0.0216364,2.38575
,0.0754907,0.0217829,2.39973
,0.0787647,0.0219237,2.41348
,0.0821991,0.022059,2.42729
,0.0857855,0.022189,2.44112
,0.0895001,0.0223139,2.45496
,,0.0224341,2.46875
,,0.0225499,2.48797
,,0.0226619,2.50828
,,0.0227702,2.52293
,,0.0228751,2.53242
,,0.0229769,2.53965
,,0.023076,2.54451
,,0.0231724,2.54874
,,0.0232664,2.55289
,,0.023358,2.54293
,,0.0234474,2.52134
,,0.0235345,2.49917
,,0.0236195,2.47926
,,0.0237021,2.46403
,,0.0237823,2.45468
,,0.0238601,2.4346
,,0.0239353,2.42547
,,0.0240079,2.41394
,,0.0240776,2.40715
,,0.0241444,2.39932
,,0.024208,2.38949
,,0.024268,2.38213
,,0.0243242,2.37897
,,0.0243765,2.37639
,,0.0244248,2.37515
,,0.0244692,2.37477
,,0.0245096,2.3694
,,0.0245461,2.36537
,,0.0245788,2.3631
,,0.0246076,2.36133
,,0.0246324,2.36009
,,0.024653,2.35365
,,0.0246692,2.34645
,,0.0246809,2.34427
,,0.0246878,2.34658
,,0.0246899,2.35221
,,0.0246871,2.36169
,,0.0246791,2.37298
,,0.0246661,2.38459
,,0.0246478,2.39607
,,0.0246242,2.4069
,,0.0245951,2.41736
,,0.0245604,2.4275
,,0.0245201,2.43762
,,0.0244738,2.44579
,,0.0244217,2.46646
,,0.0243635,2.4778
,,0.0242992,2.49255
,,0.0242286,2.50328
,,0.0241517,2.51644
,,0.0240684,2.52988
,,0.0239789,2.54665
,,0.023883,2.56366
,,0.0237807,2.57975
,,0.0236721,2.59472
,,0.0235572,2.60798
,,0.0234361,2.62621
,,0.0233087,2.64282
,,0.0231751,2.65785
,,0.0230348,2.67283
,,0.0228876,2.68805
,,0.0227331,2.70378
,,0.0225711,2.71966
,,0.0224014,2.7352
,,0.0222238,2.75014
,,0.0220381,2.76416
,,0.0218442,2.77732
,,0.0216419,2.78964
,,0.021431,2.8012
,,0.0212115,2.81239
,,0.0209833,2.8232
,,0.0207462,2.83263
,,0.0205,2.84066
,,0.0202446,2.84739
,,0.0199804,2.85304
,,0.0197078,2.8577
,,0.0194271,2.86147
,,0.0191388,2.86431
,,0.0188435,2.86658
,,0.0185416,2.86846
,,0.0182336,2.86802
,,0.0179198,2.86486
,,0.0176008,2.86016
,,0.0172768,2.85632
,,0.0169482,2.85273
,,0.0166152,2.84963
,,0.0162784,2.84661
,,0.0159383,2.84368
,,0.0155953,2.84048
,,0.0152502,2.83676
,,0.0149036,2.83224
,,0.0145561,2.82689
,,0.0142084,2.82077
,,0.0138612,2.8141
,,0.0135151,2.80702
,,0.013171,2.79966
,,0.0128296,2.7921
,,0.0124917,2.7844
,,0.0121584,2.77667
,,0.0118303,2.76883
,,0.0115082,2.76057
,,0.0111926,2.75312
,,0.0108854,2.74651
,,0.0105869,2.74073
,,0.0102949,2.73546
,,0.01001,2.73057
,,0.00973362,2.72587
,,0.00946937,2.72144
,,0.00921805,2.71705
,,0.00898042,2.71268
,,0.00875606,2.70842
,,0.00854516,2.70448
,,0.00834761,2.70106
,,0.00816364,2.69819
,,0.00799288,2.69584
,,0.00783498,2.69383
,,0.00768924,2.69052
,,0.00755525,2.68723
,,0.00743244,2.68429
,,0.00732055,2.67923
,,0.00721915,2.6752
,,0.00712778,2.67018
,,0.00704587,2.66562
,,0.00697329,2.66045
,,0.00690986,2.65538
,,0.00685537,2.64994
,,0.00680956,2.64451
,,0.00677213,2.63916
,,0.00674269,2.63398
,,0.00672055,2.62835
,,0.00670486,2.62269
,,0.00669499,2.61685
,,0.0066896,2.61094
,,0.00668816,2.6049
,,0.00669306,2.59887
,,0.0067037,2.59288
,,0.00671869,2.587
,,0.00673447,2.5812
,,0.00675034,2.57551
,,0.00676562,2.56992
,,0.00678099,2.56442
,,0.00679641,2.59228
,,0.00681225,2.60253
,,0.00682845,2.6133
,,0.00684555,2.62137
,,0.00686399,2.62772
,,0.00688443,2.63579
,,0.00690699,2.64388
,,0.00693188,2.6565
,,0.0069592,2.66817
,,0.00698938,2.67672
,,0.00702276,2.68614
,,0.00705976,2.69443
,,0.00710037,2.70363
,,0.00714774,
,,0.00719372,
,,0.00723911,
,,0.00728578,
,,0.0073349,
,,0.00738715,
,,0.00744315,
,,0.00750323,
,,0.00756742,
,,0.00763592,
,,0.00770884,
,,0.00778575,
,,0.00786664,
,,0.00795124,
,,0.00803936,
,,0.00813066,
,,0.00822479,
,,0.00832136,
,,0.00841993,
,,0.00852001,
,,0.00862106,
,,0.00872246,
,,0.00882371,
,,0.00892459,
,,0.00902539,
,,0.00912601,
,,0.0092261,
,,0.00932516,
,,0.0094227,
,,0.00951827,
,,0.0096084,
,,0.00970082,
,,0.00979419,
,,0.00988617,
,,0.00997531,
,,0.0100611,
,,0.0101434,
,,0.0102226,
,,0.0102989,
,,0.0103722,
,,0.0104425,
,,0.0105098,
,,0.010574,
,,0.0106348,
,,0.0106922,
,,0.0107462,
,,0.0107968,
,,0.0108441,
,,0.0108881,
,,0.0109289,
,,0.0109669,
,,0.0110022,
,,0.0110351,
,,0.0110656,
,,0.0110936,
,,0.0111191,
,,0.0111424,
,,0.0111639,
,,0.0111841,
,,0.0112034,
,,0.011222,
,,0.0112401,
,,0.011258,
,,0.0112759,
,,0.0112941,
,,0.0113129,
,,0.0113327,
,,0.0113534,
,,0.011375,
,,0.0113979,
,,0.0114222,
,,0.0114484,
,,0.0114766,
,,0.0115074,
,,0.0115409,
,,0.0115774,
,,0.0116173,
,,0.0116606,
,,0.0117077,
,,0.0117587,
,,0.0118138,
,,0.0118734,
,,0.0119375,
,,0.0120062,
,,0.0120797,
,,0.0121578,
,,0.0122407,
,,0.0123283,
,,0.0124206,
,,0.0125177,
,,0.0126194,
,,0.0127258,
,,0.0128372,
,,0.0129535,
,,0.0130745,
,,0.0132001,
,,0.0133298,
,,0.0134635,
,,0.0136008,
,,0.0137416,
,,0.0138855,
,,0.0140324,
,,0.014182,
,,0.0143338,
,,0.0144876,
,,0.0146429,
,,0.0147995,
,,0.014957,
,,0.0151152,
,,0.0152735,
,,0.0154317,
,,0.0155895,
,,0.0157464,
,,0.0159023,
,,0.016057,
,,0.0162104,
,,0.0163622,
,,0.0165123,
,,0.0166606,
,,0.0168074,
,,0.0169525,
,,0.0170957,
,,0.0172369,
,,0.0173756,
,,0.0175116,
,,0.0176448,
,,0.0177749,
,,0.0179018,
,,0.0180254,
,,0.0181457,
,,0.0182626,
,,0.0183762,
,,0.0184864,
,,0.0185934,
,,0.0186972,
,,0.018798,
,,0.0188958,
,,0.0189906,
,,0.0190826,
,,0.0191718,
,,0.0192583,
,,0.0193422,
,,0.0194235,
,,0.0195022,
,,0.0195785,
,,0.0196523,
,,0.0197236,
,,0.0197926,
,,0.0198598,
,,0.0199252,
,,0.0199889,
,,0.0200508,
,,0.0201109,
,,0.02017,
,,0.0202286,
,,0.0202864,
,,0.0203429,
,,0.0203975,
,,0.0204501,
,,0.0205005,
,,0.0205489,
,,0.0205953,
,,0.0206401,
,,0.0206832,
,,0.0207249,
,,0.0207653,
,,0.0208045,
,,0.0208425,
,,0.0208795,
,,0.0209155,
,,0.0209506,
,,0.0209848,
,,0.0210182,
,,0.0210509,
,,0.0210829,
,,0.0211143,
,,0.0211452,
,,0.0211758,
,,0.0212056,
,,0.0212342,
,,0.0212617,
,,0.0212882,
,,0.0213143,
,,0.0213392,
,,0.0213629,
,,0.0213857,
,,0.0214086,
,,0.0214322,
,,0.0214571,
,,0.0214835,
,,0.0215114,
,,0.0215409,
,,0.0215719,
,,0.0216043,
,,0.0216383,
,,0.0216737,
,,0.0217107,
,,0.0217493,
,,0.0217895,
,,0.0218315,
,,0.0218753,
,,0.021921,
,,0.0219688,
,,0.0220186,
,,0.0220706,
,,0.0221248,
,,0.0221813,
,,0.02224,
,,0.0223011,
,,0.0223645,
,,0.0224303,
,,0.0224984,
,,0.0225689,
,,0.0226418,
,,0.0227172,
,,0.0227949,
,,0.0228751,
,,0.0229575,
,,0.0230422,
,,0.0231293,
,,0.0232187,
,,0.0233103,
,,0.0234043,
,,0.0235006,
,,0.023599,
,,0.0236994,
,,0.0238017,
,,0.0239056,
,,0.0240109,
,,0.0241175,
,,0.0242252,
,,0.0243339,
,,0.0244436,
,,0.0245541,
,,0.0246655,
,,0.0247778,
,,0.0248909,
,,0.0250048,
,,0.0251196,
,,0.0252351,
,,0.0253514,
,,0.0254684,
,,0.0255859,
,,0.0257039,
,,0.0258221,
,,0.0259404,
,,0.0260587,
,,0.0261769,
,,0.0262947,
,,0.0264121,
,,0.026529,
,,0.0266454,
,,0.0267609,
,,0.0268753,
,,0.0269883,
,,0.0270998,
,,0.0272098,
,,0.0273183,
,,0.0274251,
,,0.0275304,
,,0.0276341,
,,0.0277362,
,,0.0278364,
,,0.0279346,
,,0.0280304,
,,0.0281237,
,,0.0282143,
,,0.0283023,
,,0.0283872,
,,0.0284691,
,,0.0285478,
,,0.0286232,
,,0.0286956,
,,0.028765,
,,0.0288315,
,,0.0288951,
,,0.028956,
,,0.0290141,
,,0.0290693,
,,0.0291215,
,,0.0291704,
,,0.0292161,
,,0.0292587,
,,0.0292983,
,,0.0293351,
,,0.0293689,
,,0.0294,
,,0.0294283,
,,0.0294539,
,,0.0294767,
,,0.0294966,
,,0.0295136,
,,0.0295278,
,,0.0295395,
,,0.0295488,
,,0.0295558,
,,0.0295605,
,,0.029563,
,,0.0295636,
,,0.0295622,
,,0.029559,
,,0.0295538,
,,0.0295468,
,,0.0295377,
,,0.0295265,
,,0.0295133,
,,0.0294981,
,,0.0294811,
,,0.0294625,
,,0.0294425,
,,0.0294212,
,,0.0293988,
,,0.0293755,
,,0.0293514,
,,0.0293265,
,,0.0293012,
,,0.0292754,
,,0.0292495,
,,0.0292235,
,,0.0291977,
,,0.0291722,
,,0.029147,
,,0.0291223,
,,0.0290981,
,,0.0290747,
,,0.0290524,
,,0.0290311,
,,0.0290109,
,,0.0289916,
,,0.0289732,
,,0.0289557,
,,0.028939,
,,0.0289232,
,,0.0289082,
,,0.0288943,
,,0.0288816,
,,0.0288704,
,,0.0288609,
,,0.0288534,
,,0.0288482,
,,0.0288457,
,,0.028846,
,,0.0288491,
,,0.028855,
,,0.0288636,
,,0.0288749,
,,0.0288887,
,,0.0289051,
,,0.0289241,
,,0.0289458,
,,0.0289699,
,,0.0289964,
,,0.0290253,
,,0.0290566,
,,0.0290903,
,,0.0291261,
,,0.0291642,
,,0.0292047,
,,0.0292479,
,,0.0292938,
,,0.0293428,
,,0.0293949,
,,0.0294503,
,,0.0295092,
,,0.0295717,
,,0.0296376,
,,0.0297071,
,,0.0297797,
,,0.0298555,
,,0.0299342,
,,0.0300154,
,,0.0300994,
,,0.0301862,
,,0.0302759,
,,0.0303685,
,,0.0304641,
,,0.0305629,
,,0.0306649,
,,0.03077,
,,0.0308785,
,,0.0309905,
,,0.0311062,
,,0.0312257,
,,0.031349,
,,0.0314762,
,,0.0316073,
,,0.0317421,
,,0.0318806,
,,0.0320227,
,,0.0321685,
,,0.0323178,
,,0.0324707,
,,0.0326275,
,,0.0327882,
,,0.0329525,
,,0.0331203,
,,0.0332936,
,,0.0334706,
,,0.0336525,
,,0.0338382,
,,0.034028,
,,0.034221,
,,0.0344173,
,,0.0346165,
,,0.0348185,
,,0.0350233,
,,0.0352307,
,,0.0354407,
,,0.0356532,
,,0.035868,
,,0.036085,
,,0.036304,
,,0.0365249,
,,0.0367475,
,,0.0369718,
,,0.0371976,
,,0.0374248,
,,0.0376534,
,,0.0378834,
,,0.0381146,
,,0.0383468,
,,0.03858,
,,0.0388142,
,,0.0390496,
,,0.0392858,
,,0.0395227,
,,0.0397578,
,,0.0399923,
,,0.0402251,
,,0.0404566,
,,0.0406863,
,,0.0409145,
,,0.041141,
,,0.0413658,
,,0.0415884,
,,0.0418089,
,,0.0420269,
,,0.0422422,
,,0.0424546,
,,0.0426638,
,,0.0428698,
,,0.0430721,
,,0.0432705,
,,0.0434647,
,,0.0436543,
,,0.0438389,
,,0.044018,
,,0.0441912,
,,0.0443581,
,,0.0445181,
,,0.0446711,
,,0.0448168,
,,0.0449543,
,,0.0450832,
,,0.0452035,
,,0.0453152,
,,0.0454184,
,,0.0455128,
,,0.0455985,
,,0.045675,
,,0.0457421,
,,0.0457996,
,,0.0458472,
,,0.0458847,
,,0.045912,
,,0.045929,
,,0.0459227,
,,0.0459382,
,,0.0459636,
,,0.0459541,
,,0.0459192,
,,0.0458499,
,,0.0458013,
,,0.0457636,
,,0.045695,
,,0.0455913,
,,0.045503,
,,0.0454248,
,,0.0453004,
,,0.0451891,
,,0.0450801,
,,0.0449257,
,,0.0447835,
,,0.0446443,
,,0.0444598,
,,0.0442901,
,,0.0441146,
,,0.0439408,
,,0.0437554,
,,0.0435638,
,,0.0433605,
,,0.0431496,
