NOReflux NOQC,NOReflux QC,Reflux NOQC,Reflux QC
0.0451569,0.241082,0.0752589,0.285999
0.045147,0.241041,0.0752328,0.285941
0.0451371,0.241001,0.0752047,0.285882
0.0451272,0.240961,0.0751768,0.285825
0.0451174,0.240921,0.0750411,0.285767
0.0451076,0.240883,0.0750117,0.28571
0.0450979,0.240844,0.0749796,0.285652
0.0450882,0.240807,0.0749484,0.285594
0.0450785,0.240772,0.0749181,0.285537
0.0450689,0.240734,0.0748882,0.28548
0.0450594,0.240699,0.0748591,0.285421
0.0450499,0.240662,0.0748307,0.285363
0.0450404,0.240627,0.074803,0.285305
0.0450309,0.240591,0.0747758,0.285248
0.0450215,0.240556,0.0747492,0.285189
0.0450122,0.240521,0.0747229,0.285131
0.0450028,0.240487,0.0746968,0.285073
0.0449935,0.240452,0.0746709,0.285014
0.0449842,0.240419,0.074645,0.284955
0.0449748,0.240385,0.0746191,0.284894
0.0449654,0.240352,0.074593,0.284834
0.0449561,0.240319,0.0745668,0.284725
0.0449469,0.240287,0.0745405,0.284661
0.0449377,0.240255,0.074514,0.284663
0.0449286,0.240223,0.0744874,0.284333
0.0449195,0.240185,0.0744607,0.283964
0.0449104,0.240151,0.0744339,0.283676
0.0449014,0.240119,0.0744071,0.283493
0.0448924,0.240088,0.0743803,0.283385
0.0448834,0.240058,0.0743536,0.283349
0.0448745,0.240029,0.074327,0.283287
0.0448656,0.240001,0.0743005,0.283219
0.0448568,0.239973,0.0742742,0.283152
0.044848,0.239945,0.0742481,0.283086
0.0448392,0.239919,0.0742221,0.283022
0.0448305,0.239892,0.0741963,0.282958
0.0448218,0.239866,0.0741706,0.282896
0.0448131,0.239841,0.0741451,0.282835
0.0448044,0.239816,0.0741197,0.282525
0.0447958,0.239791,0.0740944,0.282457
0.0447872,0.239767,0.0740693,0.282391
0.0447787,0.239744,0.0740442,0.282423
0.0447701,0.239721,0.0740193,0.28249
0.0447617,0.239698,0.0739944,0.282601
0.0447532,0.239676,0.0739696,0.282751
0.0447448,0.239655,0.0739449,0.282883
0.0447364,0.239634,0.0739204,0.282829
0.0447281,0.239613,0.0738959,0.282775
0.0447198,0.239593,0.0738714,0.282721
0.0447115,0.239573,0.0738471,0.282667
0.0447033,0.239553,0.0738229,0.282614
0.0446951,0.239534,0.0737989,0.28256
0.0446869,0.239515,0.0737749,0.282506
0.0446788,0.239496,0.0737511,0.282452
0.0446707,0.239478,0.0737273,0.282398
0.0446626,0.239459,0.0737037,0.282343
0.0446545,0.239442,0.0736802,0.282288
0.0446465,0.239424,0.0736568,0.281919
0.0446385,0.239406,0.0736336,0.281858
0.0446305,0.239389,0.0736104,0.281807
0.0446226,0.239372,0.0735873,0.281752
0.0446147,0.239355,0.0735643,0.281696
0.0446068,0.239338,0.0735414,0.281636
0.044599,0.239322,0.0735187,0.281574
0.0445911,0.239305,0.0734959,0.281509
0.0445833,0.239289,0.0734733,0.281442
0.0445756,0.239273,0.0734508,0.281216
0.0445678,0.239257,0.0734283,0.28114
0.0445601,0.239241,0.0734059,0.281071
0.0445525,0.239226,0.0733836,0.280517
0.0445448,0.239211,0.0733614,0.280091
0.0445372,0.239196,0.0733392,0.280132
0.0445296,0.23918,0.0733172,0.280191
0.0445221,0.239165,0.0732952,0.28027
0.0445146,0.239151,0.0732733,0.280348
0.0445071,0.239136,0.0732515,0.280415
0.0444996,0.239122,0.0732297,0.28042
0.0444922,0.239107,0.0732081,0.280337
0.0444848,0.239093,0.0731865,0.280254
0.0444774,0.239079,0.073165,0.280171
0.04447,0.239065,0.0731436,0.28009
0.0444627,0.239052,0.0731222,0.28001
0.0444554,0.239038,0.073101,0.279931
0.0444481,0.239024,0.0730798,0.279159
0.0444409,0.239011,0.0730587,0.279085
0.0444336,0.238998,0.0730376,0.279012
0.0444264,0.238985,0.0730167,0.278939
0.0444193,0.238971,0.0729958,0.278868
0.0444121,0.238958,0.072975,0.278798
0.044405,0.238945,0.0729543,0.278728
0.0443979,0.238933,0.0729336,0.27866
0.0443908,0.23892,0.072913,0.278591
0.0443838,0.238907,0.0728925,0.278522
0.0443767,0.238895,0.0728721,0.278453
0.0443697,0.238882,0.0728517,0.278384
0.0443628,0.23887,0.0728314,0.278316
0.0443558,0.238858,0.0728112,0.27807
0.0443489,0.238844,0.0727911,0.277998
0.044342,0.238831,0.072771,0.278089
0.0443351,0.238818,0.072751,0.278153
0.0443283,0.238806,0.0727311,0.278212
0.0443214,0.238794,0.0727113,0.278267
0.0443146,0.238782,0.0726915,0.278309
0.0443079,0.23877,0.0726718,0.278299
0.0443011,0.238758,0.0726522,0.278224
0.0442944,0.238747,0.0726326,0.277973
0.0442877,0.238735,0.0726132,0.277902
0.044281,0.238723,0.0725938,0.277816
0.0442744,0.238712,0.0725744,0.277796
0.0442678,0.2387,0.0725551,0.277729
0.0442611,0.238689,0.0725359,0.277656
0.0442546,0.238677,0.0725168,0.277581
0.044248,0.237944,0.0724977,0.276922
0.0442415,0.237936,0.0724787,0.276832
0.0442349,0.237918,0.0724598,0.276112
0.0442284,0.2379,0.0724409,0.275935
0.0442219,0.237876,0.0724221,0.275861
0.0442155,0.237851,0.0724034,0.275705
0.044209,0.237824,0.0723848,0.275522
0.0442026,0.237797,0.0723663,0.275357
0.0441962,0.237772,0.0723479,0.275224
0.0441897,0.237753,0.0723295,0.275121
0.0441834,0.237731,0.0723112,0.275036
0.0441769,0.237711,0.072293,0.274951
0.0441703,0.237697,0.0722748,0.27476
0.0441641,0.237681,0.0722567,0.274681
0.0441576,0.237666,0.0722387,0.274399
0.0441509,0.237651,0.0722207,0.274054
0.0441447,0.237635,0.0722029,0.273743
0.0441383,0.23762,0.0721851,0.273505
0.0441318,0.237605,0.0721673,0.273413
0.0441256,0.23759,0.0721497,0.273325
0.0441194,0.237574,0.0721321,0.273235
0.044113,0.237559,0.0721146,0.273145
0.044107,0.237544,0.0720971,0.272617
0.0441009,0.237528,0.0720798,0.272522
0.0440947,0.237513,0.0720625,0.272182
0.0440889,0.237498,0.0720453,0.272089
0.0440828,0.237484,0.0720281,0.271998
0.0440768,0.237469,0.072011,0.271902
0.0440708,0.237455,0.071994,0.271802
0.0440649,0.237441,0.0719771,0.271701
0.044059,0.237427,0.0719603,0.271417
0.0440531,0.237414,0.0719435,0.271246
0.0440472,0.237401,0.0719268,0.271141
0.0440413,0.237388,0.0719101,0.271045
0.0440354,0.237376,0.0718935,0.270949
0.0440296,0.237364,0.0718771,0.270858
0.0440237,0.237352,0.0718606,0.270769
0.0440179,0.237341,0.0718443,0.27068
0.0440118,0.236927,0.071828,0.270591
0.0440059,0.236908,0.0718118,0.270503
0.0440001,0.236893,0.0717957,0.270416
0.0439944,0.236883,0.0717796,0.26988
0.0439886,0.236872,0.0717636,0.270136
0.0439829,0.236863,0.0717477,0.270037
0.0439772,0.236853,0.0717319,0.269952
0.0439714,0.236842,0.0717162,0.269854
0.0439657,0.236832,0.0717005,0.269752
0.0439601,0.236821,0.0716849,0.269648
0.0439544,0.237035,0.0716693,0.269542
0.0439488,0.237247,0.0716538,0.269436
0.0439432,0.237311,0.0716384,0.26933
0.0439375,0.237298,0.0716231,0.269225
0.0439319,0.237288,0.0716079,0.26912
0.0439263,0.237277,0.0715927,0.269016
0.0439207,0.237267,0.0715775,0.268912
0.0439151,0.237257,0.0715625,0.268808
0.0439096,0.237246,0.0715475,0.268705
0.0439041,0.237236,0.0715326,0.268603
0.0438986,0.237224,0.0715178,0.2685
0.043893,0.237213,0.071503,0.268399
0.0438875,0.2372,0.0714883,0.268298
0.0438821,0.237187,0.0714736,0.268559
0.0438766,0.237174,0.071459,0.268452
0.0438711,0.23716,0.0714445,0.267483
0.0438656,0.237146,0.0714301,0.266868
0.0438602,0.237132,0.0714157,0.266336
0.0438548,0.237118,0.0714014,0.265724
0.0438494,0.237104,0.0713871,0.265267
0.0438439,0.237087,0.0713729,0.264861
0.0438385,0.237072,0.0713588,0.26453
0.0438331,0.237058,0.0713447,0.264268
0.0438277,0.237045,0.0713307,0.264058
0.0438224,0.237033,0.0713168,0.263897
0.043817,0.23702,0.0713029,0.263754
0.0438116,0.237005,0.0712891,0.263545
0.0438063,0.23699,0.0712753,0.263395
0.0438009,0.236975,0.0712616,0.26291
0.0437955,0.236959,0.071248,0.26275
0.0437902,0.236942,0.0712344,0.262629
0.043785,0.236926,0.0712208,0.262911
0.0437796,0.236909,0.0712073,0.262898
0.0437743,0.236892,0.0711939,0.263294
0.043769,0.236874,0.0711805,0.263044
0.0437636,0.236857,0.0711672,0.263705
0.0437583,0.236841,0.071154,0.26298
0.043753,0.236825,0.0711407,0.262731
0.0437477,0.236809,0.0711276,0.262018
0.0437425,0.236793,0.0711145,0.26186
0.0437371,0.236778,0.0711014,0.261191
0.0437319,0.236764,0.0710884,0.26114
0.0437265,0.236749,0.0710754,0.260669
0.0437213,0.236734,0.0710625,0.260106
0.043716,0.23672,0.0710497,0.260001
0.0437108,0.236883,0.0710369,0.259381
0.0437056,0.236843,0.0710241,0.258861
0.0437003,0.236813,0.0710114,0.258743
0.0436951,0.236889,0.0709988,0.258623
0.0436898,0.23693,0.0709862,0.258405
0.0436846,0.23697,0.0709736,0.257889
0.0436794,0.237034,0.0709612,0.25726
0.0436742,0.23714,0.0709487,0.256756
0.043669,0.237279,0.0709364,0.256635
0.0436638,0.237443,0.0709241,0.256716
0.0436586,0.237564,0.0709118,0.256077
0.0436534,0.238783,0.0708996,0.255577
0.0436482,0.238719,0.0708875,0.254884
0.043643,0.238816,0.0708754,0.254757
0.0436378,0.238705,0.0708635,0.254695
0.0436326,0.23855,0.0708515,0.254693
0.0436275,0.238409,0.0708396,0.254728
0.0436223,0.238375,0.0708278,0.25479
0.0436171,0.238438,0.0708161,0.254874
0.0436119,0.238556,0.0708044,0.25498
0.0436068,0.238568,0.0707928,0.254659
0.0436016,0.238556,0.0707813,0.254802
0.0435964,0.238545,0.0707698,0.254464
0.0435913,0.238533,0.0707583,0.254624
0.0435861,0.238523,0.0707469,0.254416
0.043581,0.238512,0.0707356,0.25434
0.0435758,0.238502,0.0707243,0.254416
0.0435707,0.23849,0.0707131,0.254481
0.0435655,0.238479,0.070702,0.254557
0.0435604,0.238467,0.0706909,0.254159
0.0435553,0.238457,0.0706799,0.254252
0.0435501,0.238447,0.0706689,0.254345
0.043545,0.238438,0.070658,0.25444
0.0435399,0.238429,0.0706471,0.254537
0.0435348,0.238422,0.0706362,0.255295
0.0435296,0.238415,0.0706255,0.256842
0.0435245,0.238409,0.0706147,0.256016
0.0435194,0.238404,0.070604,0.255475
0.0435143,0.2384,0.0705934,0.255525
0.0435092,0.238396,0.0705828,0.255136
0.0435041,0.238393,0.0705722,0.25477
0.043499,0.23839,0.0705617,0.254467
0.0434939,0.238384,0.0705513,0.253849
0.0434889,0.238377,0.0705408,0.2539
0.0434838,0.238375,0.0705304,0.253665
0.0434787,0.238372,0.0705201,0.253433
0.0434737,0.238372,0.0705098,0.253274
0.0434686,0.238373,0.0704995,0.253126
0.0434636,0.238375,0.0704893,0.252467
0.0434586,0.238552,0.0704791,0.251905
0.0434593,0.238736,0.0704689,0.251885
0.0434564,0.238923,0.0701844,0.251951
0.043454,0.239108,0.0699153,0.252082
0.0434504,0.239291,0.0696586,0.252247
0.0434467,0.239468,0.0694107,0.252441
0.0434429,0.239643,0.0691671,0.254317
0.043439,0.239674,0.0689246,0.254374
0.0434348,0.239675,0.0686795,0.254293
0.0434305,0.239672,0.068431,0.253771
0.0434259,0.23967,0.0681198,0.253695
0.0434211,0.239671,0.0678642,0.253648
0.0434161,0.239671,0.0676168,0.253635
0.0434109,0.239669,0.0673769,0.253653
0.0434056,0.239668,0.0673568,0.253714
0.0434002,0.239672,0.0673461,0.253778
0.0433947,0.239674,0.0673364,0.253722
0.0433891,0.239674,0.0673275,0.253855
0.0433835,0.239675,0.0673191,0.253964
0.0433779,0.239674,0.067311,0.254097
0.0433723,0.239678,0.067303,0.25425
0.0433667,0.239679,0.067295,0.254422
0.0433612,0.239679,0.0672869,0.25446
0.0433558,0.239679,0.0672786,0.254525
0.0433504,0.239679,0.0672701,0.254684
0.0433451,0.239683,0.0672614,0.254835
0.0433399,0.239687,0.0672519,0.255006
0.0433347,0.239693,0.0672425,0.2552
0.0433296,0.23986,0.0672329,0.25587
0.0433245,0.239985,0.0672233,0.255811
0.0433195,0.239983,0.0672137,0.255743
0.0433145,0.239987,0.0672041,0.25702
0.0433095,0.23999,0.0671947,0.256844
0.0433045,0.239991,0.0671854,0.256618
0.0432996,0.239993,0.0671763,0.256947
0.0432946,0.239993,0.0671673,0.256353
0.0432897,0.239993,0.0671584,0.257028
0.0432847,0.239999,0.0671496,0.256203
0.0432798,0.240002,0.067141,0.255353
0.0432748,0.240002,0.0671324,0.255045
0.0432699,0.240001,0.0671236,0.254832
0.0432649,0.239999,0.067115,0.254733
0.04326,0.239998,0.0671065,0.254718
0.0432551,0.240001,0.0670978,0.25478
0.0432503,0.240002,0.0670892,0.254904
0.0432454,0.240001,0.0670805,0.255071
0.0432406,0.239999,0.0670719,0.255645
0.0432359,0.239996,0.0670632,0.255818
0.0432312,0.239998,0.0670546,0.255708
0.0432265,0.239997,0.0670459,0.256133
0.0432219,0.239992,0.0670371,0.256199
0.0432174,0.239987,0.0670286,0.25623
0.0432129,0.239985,0.0670196,0.256293
0.0432085,0.23998,0.0670106,0.255886
0.0432041,0.239978,0.0670017,0.255472
0.0431997,0.239976,0.0669929,0.255605
0.0431954,0.240112,0.0669841,0.25666
0.0431912,0.240244,0.0669754,0.256735
0.043187,0.240369,0.0669668,0.256278
0.0431828,0.240494,0.0669583,0.255784
0.0431787,0.24062,0.0669498,0.256736
