Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
421,12.63,4.41,1.8917,-3.798 -127.509 0,0,0,0.0108245,1.2805,0.283472,0.541742,0.0225992,0.836611,0.666801,11.8028,0,-0.0429102,70.4688,64.4455
422,12.66,4.41,1.88776,-3.80147 -127.564 0,0,0,0.0106952,1.2762,0.287406,0.544564,0.022553,0.836725,0.662282,11.8071,0,-0.0426969,70.457,64.44
423,12.69,4.44,1.88407,-3.8091 -127.608 0,0,0,0.0117014,1.27988,0.286166,0.541665,0.0229637,0.836096,0.663951,11.8058,0,0.101989,70.862,64.406
424,12.72,4.44,1.85828,-3.82097 -127.648 0,0,0,0.0116104,1.28104,0.28459,0.53879,0.0234777,0.834983,0.663226,11.804,0,0.0970799,70.8034,64.3661
425,12.75,4.47,1.83586,-3.8324 -127.689 0,0,0,0.0116561,1.28203,0.283235,0.537168,0.0237068,0.833559,0.66269,11.8011,0,0.0247627,70.737,64.3254
426,12.78,4.5,1.81473,-3.84213 -127.73 0,0,0,0.0116416,1.28175,0.282142,0.536381,0.0236423,0.831949,0.662198,11.7976,0,-0.0097656,70.6681,64.2732
427,12.81,4.53,1.79686,-3.84913 -127.774 0,0,0,0.0116464,1.28102,0.281189,0.536064,0.0234708,0.830248,0.661703,11.793,0,-0.0195349,70.6064,64.2162
428,12.84,4.56,1.78231,-3.85342 -127.821 0,0,0,0.0113887,1.27704,0.279923,0.534939,0.0232386,0.828076,0.658387,11.763,0,-0.0200911,70.5552,64.1571
429,12.87,4.59,1.77133,-3.85844 -127.862 0,0,0,0.0117114,1.28096,0.279114,0.535133,0.0233369,0.828197,0.659203,11.7645,0,0.023395,70.9779,64.1732
430,12.9,4.59,1.74708,-3.86142 -127.902 0,0,0,0.0118364,1.27951,0.278326,0.535152,0.0233258,0.827907,0.659991,11.7665,0,0.00515841,70.9458,64.1925
431,12.93,4.62,1.72411,-3.86356 -127.941 0,0,0,0.0119765,1.27904,0.277606,0.535045,0.0232283,0.827446,0.660048,11.7671,0,-0.00624469,70.9237,64.2015
432,12.96,4.65,1.7031,-3.86478 -127.982 0,0,0,0.0118411,1.27681,0.282298,0.541164,0.0230778,0.827337,0.656053,11.7399,0,-0.0101038,70.9014,64.1911
433,12.99,4.68,1.68526,-3.86466 -128.027 0,0,0,0.0122744,1.27706,0.28119,0.536415,0.0236729,0.828644,0.656834,11.7456,0,0.145134,71.3597,64.3009
434,13.02,4.71,1.66663,-3.86376 -128.077 0,0,0,0.0122735,1.27739,0.279972,0.53215,0.0242556,0.82934,0.656982,11.7505,0,0.0986411,71.3166,64.3666
435,13.05,4.74,1.65728,-3.86182 -128.129 0,0,0,0.0121735,1.27815,0.279012,0.530236,0.0243976,0.829597,0.656738,11.7542,0,0.00324315,71.2803,64.4079
436,13.08,4.77,1.65219,-3.85979 -128.182 0,0,0,0.0120658,1.27898,0.278223,0.530591,0.0242595,0.829577,0.656683,11.7571,0,-0.0132382,71.2555,64.4274
437,13.11,4.77,1.64875,-3.85749 -128.235 0,0,0,0.0119526,1.27995,0.277545,0.531919,0.0240884,0.829385,0.656751,11.7591,0,-0.0147952,71.2344,64.4283
438,13.14,4.77,1.64567,-3.85522 -128.287 0,0,0,0.0118449,1.281,0.277006,0.533199,0.0239197,0.829081,0.656886,11.7603,0,-0.0133209,71.2057,64.4246
439,13.17,4.77,1.6423,-3.85306 -128.339 0,0,0,0.0117399,1.28211,0.276595,0.533891,0.0237627,0.828652,0.657125,11.7607,0,-0.0107836,71.1649,64.4031
440,13.2,4.77,1.63855,-3.85102 -128.391 0,0,0,0.0116453,1.28324,0.276281,0.533885,0.0236194,0.828139,0.657259,11.7603,0,-0.00827717,71.1079,64.3636
441,13.23,4.77,1.63449,-3.84909 -128.442 0,0,0,0.0115598,1.28439,0.276031,0.533297,0.0234887,0.827522,0.657244,11.759,0,-0.00602947,71.0366,64.3213
442,13.26,4.77,1.63032,-3.84728 -128.493 0,0,0,0.0114834,1.28555,0.27582,0.532295,0.0233693,0.826775,0.657134,11.7572,0,-0.00392312,70.9555,64.2774
443,13.29,4.77,1.62615,-3.84559 -128.545 0,0,0,0.0114164,1.28672,0.275629,0.530998,0.0232631,0.825884,0.657172,11.7546,0,-0.000457797,70.8713,64.236
444,13.32,4.77,1.6221,-3.84404 -128.596 0,0,0,0.0113584,1.28792,0.275458,0.529342,0.0231869,0.824871,0.657494,11.7512,0,0.0025689,70.7923,64.1896
445,13.35,4.77,1.61825,-3.84266 -128.647 0,0,0,0.0113095,1.28913,0.275424,0.527055,0.023087,0.823777,0.65675,11.7475,0,-5.59284e-05,70.7238,64.1479
446,13.38,4.77,1.61464,-3.84152 -128.698 0,0,0,0.0112687,1.29034,0.275462,0.524367,0.0230049,0.8226,0.65645,11.7436,0,0.0041922,70.667,64.1314
447,13.41,4.77,1.61123,-3.8406 -128.75 0,0,0,0.0112345,1.29155,0.275497,0.521715,0.0229415,0.821336,0.656562,11.7392,0,0.00680796,70.621,64.1033
448,13.44,4.77,1.60786,-3.83993 -128.801 0,0,0,0.011207,1.29274,0.275496,0.519318,0.0228838,0.820156,0.656647,11.7347,0,0.00642285,70.574,64.0286
449,13.47,4.77,1.60429,-3.83948 -128.851 0,0,0,0.0111837,1.29389,0.275442,0.517258,0.0228184,0.819101,0.65648,11.7301,0,0.00466253,70.5209,63.9805
450,13.5,4.77,1.60024,-3.83924 -128.901 0,0,0,0.0111645,1.295,0.275325,0.515519,0.0227454,0.817985,0.656364,11.7254,0,0.0036819,70.4692,64.0525
451,13.53,4.77,1.59535,-3.83918 -128.95 0,0,0,0.0111493,1.29609,0.275138,0.514029,0.0226675,0.816694,0.656554,11.7208,0,0.00266003,70.4279,64.0633
452,13.56,4.77,1.58923,-3.83929 -128.998 0,0,0,0.0110622,1.29274,0.275593,0.511885,0.0225387,0.815048,0.651319,11.6784,0,0.0013354,70.403,63.9916
453,13.59,4.8,1.58159,-3.83943 -129.041 0,0,0,0.011644,1.30019,0.275155,0.510603,0.0226271,0.815715,0.652145,11.6772,0,0.0314792,70.8868,63.91
454,13.62,4.8,1.59167,-3.8373 -129.083 0,0,0,0.0116848,1.29605,0.27464,0.50959,0.0226862,0.816046,0.652739,11.6743,0,0.0326076,70.8768,64.0681
455,13.65,4.83,1.5979,-3.83466 -129.124 0,0,0,0.0116588,1.29671,0.274067,0.508662,0.0227096,0.815758,0.653064,11.6713,0,0.0136749,70.8763,64.194
456,13.68,4.83,1.6022,-3.83211 -129.166 0,0,0,0.0115906,1.29763,0.273541,0.507711,0.0226292,0.815329,0.653308,11.6684,0,0.00329565,70.8957,64.2116
457,13.71,4.83,1.60373,-3.82994 -129.209 0,0,0,0.0115661,1.29867,0.273038,0.506697,0.0225252,0.814916,0.653496,11.6652,0,0.00210386,70.932,64.2376
458,13.74,4.86,1.60305,-3.82822 -129.253 0,0,0,0.0115353,1.2997,0.272563,0.505614,0.0224193,0.814559,0.652967,11.6619,0,0.00104505,70.9844,64.2717
459,13.77,4.86,1.60014,-3.82701 -129.299 0,0,0,0.0115137,1.30075,0.272126,0.504448,0.0223099,0.814283,0.651757,11.6586,0,0.000774346,71.0607,64.3159
460,13.8,4.89,1.61177,-3.82621 -129.345 0,0,0,0.0114899,1.30182,0.271726,0.503202,0.0222029,0.814119,0.651149,11.6553,0,0.000776246,71.15,64.3699
461,13.83,4.92,1.6232,-3.82578 -129.392 0,0,0,0.0114027,1.3029,0.27136,0.501885,0.022098,0.814055,0.650913,11.6522,0,0.000665417,71.2392,64.4307
462,13.86,4.95,1.63354,-3.82561 -129.44 0,0,0,0.0113555,1.30398,0.271024,0.50051,0.0219949,0.814063,0.6509,11.6493,0,0.000564745,71.3224,64.4953
463,13.89,4.95,1.64141,-3.82566 -129.488 0,0,0,0.0113037,1.30503,0.270713,0.499088,0.0218935,0.814116,0.65096,11.6467,0,0.000306839,71.4029,64.5622
464,13.92,4.98,1.65058,-3.82585 -129.536 0,0,0,0.0112551,1.30607,0.270424,0.497637,0.0217927,0.814208,0.650941,11.6444,0,0.000125664,71.4854,64.6307
465,13.95,4.98,1.65087,-3.82615 -129.584 0,0,0,0.0112063,1.30709,0.270152,0.496168,0.0216941,0.814335,0.650987,11.6424,0,0.000474893,71.5678,64.6998
466,13.98,4.98,1.64719,-3.82654 -129.632 0,0,0,0.0111558,1.30808,0.270004,0.495744,0.0216871,0.814116,0.650899,11.6406,0,-0.0227226,71.5671,64.7035
467,14.01,4.98,1.64213,-3.827 -129.68 0,0,0,0.0111054,1.30904,0.269858,0.49533,0.0216781,0.813898,0.650814,11.6389,0,-0.0333979,71.5662,64.7074
468,14.04,4.98,1.63693,-3.82752 -129.729 0,0,0,0.0110568,1.30996,0.269715,0.494922,0.0216682,0.813681,0.65073,11.6371,0,-0.0389557,71.5652,64.7111
469,14.07,4.98,1.63225,-3.82811 -129.777 0,0,0,0.011011,1.31085,0.269572,0.494519,0.0216578,0.813465,0.650647,11.6353,0,-0.0421389,71.5642,64.7147
470,14.1,4.98,1.62814,-3.82878 -129.826 0,0,0,0.0109688,1.31171,0.269431,0.49412,0.021647,0.81325,0.650563,11.6335,0,-0.0440973,71.563,64.7182
471,14.13,4.98,1.6245,-3.82952 -129.875 0,0,0,0.0109289,1.31255,0.269291,0.493726,0.0216359,0.813034,0.650479,11.6315,0,-0.0453647,71.5617,64.7216
472,14.16,4.98,1.62112,-3.83033 -129.924 0,0,0,0.0108929,1.31339,0.269151,0.493335,0.0216248,0.812819,0.650396,11.6297,0,-0.0461905,71.5604,64.725
473,14.19,4.98,1.61787,-3.83123 -129.973 0,0,0,0.0108598,1.31414,0.269013,0.492948,0.0216135,0.812605,0.650314,11.6278,0,-0.046772,71.559,64.7282
474,14.22,4.98,1.61463,-3.8322 -130.022 0,0,0,0.0108302,1.31485,0.268875,0.492564,0.0216022,0.81239,0.650233,11.6259,0,-0.0471297,71.5575,64.7314
475,14.25,4.98,1.61132,-3.83327 -130.071 0,0,0,0.0108039,1.31553,0.268738,0.492184,0.0215908,0.812177,0.650151,11.624,0,-0.047357,71.5559,64.7343
476,14.28,4.98,1.60789,-3.83446 -130.12 0,0,0,0.0106936,1.3144,0.273829,0.498495,0.0215795,0.812463,0.646559,11.6114,0,-0.0474711,71.5542,64.7372
477,14.31,5.01,1.60438,-3.83586 -130.173 0,0,0,0.0105905,1.31257,0.275013,0.49759,0.0215856,0.811553,0.644773,11.5956,0,-0.0356034,72.0508,64.2774
478,14.34,5.04,1.60036,-3.8371 -130.224 0,0,0,0.0110783,1.31368,0.274786,0.492564,0.0224902,0.814986,0.647933,11.6039,0,0.161277,72.6467,64.954
479,14.37,5.04,1.59748,-3.83812 -130.275 0,0,0,0.0110024,1.31405,0.274448,0.48899,0.0231198,0.817554,0.650615,11.6099,0,0.0986089,72.8328,65.3167
480,14.4,5.04,1.59655,-3.83912 -130.326 0,0,0,0.0110506,1.31462,0.274162,0.488305,0.0232427,0.819573,0.652592,11.6141,0,0.00831591,73.0393,65.5788
481,14.43,5.04,1.59651,-3.84013 -130.377 0,0,0,0.0109837,1.31536,0.273897,0.489814,0.0231638,0.821231,0.654158,11.6178,0,0.00775698,73.2293,65.8347
482,14.46,5.04,1.59763,-3.8412 -130.428 0,0,0,0.0109815,1.31613,0.273701,0.492306,0.023097,0.822654,0.655858,11.6206,0,0.00847583,73.3695,66.0119
483,14.49,5.04,1.59995,-3.8424 -130.478 0,0,0,0.0109472,1.31693,0.273636,0.494723,0.0230352,0.823892,0.657771,11.6229,0,0.00947357,73.4846,66.1655
484,14.52,5.04,1.6067,-3.84373 -130.528 0,0,0,0.0109312,1.31768,0.273687,0.496384,0.0229779,0.824981,0.659763,11.6249,0,0.00959208,73.5938,66.3039
485,14.55,5.04,1.61402,-3.8452 -130.578 0,0,0,0.0109132,1.31838,0.273822,0.497118,0.022919,0.825964,0.661434,11.6268,0,0.00845377,73.7076,66.4337
486,14.58,5.04,1.62218,-3.84683 -130.628 0,0,0,0.0109197,1.31897,0.274001,0.496988,0.0228556,0.826869,0.662877,11.6286,0,0.00769017,73.8186,66.56
487,14.61,5.04,1.63006,-3.84862 -130.677 0,0,0,0.0109231,1.31951,0.27421,0.496169,0.0227916,0.827678,0.664334,11.6305,0,0.00768786,73.9225,66.6814
488,14.64,5.04,1.63706,-3.85057 -130.727 0,0,0,0.010934,1.31997,0.274459,0.494814,0.0227133,0.828386,0.665039,11.6327,0,0.00173002,74.0239,66.7997
489,14.67,5.04,1.64295,-3.85268 -130.777 0,0,0,0.0109413,1.32039,0.274775,0.492954,0.0226233,0.829014,0.665599,11.6345,0,0.00293454,74.1314,66.9151
490,14.7,5.04,1.64777,-3.85495 -130.826 0,0,0,0.0109558,1.32077,0.275105,0.490841,0.0225384,0.829599,0.665794,11.6363,0,0.00302614,74.2485,67.0298
491,14.73,5.04,1.6517,-3.8574 -130.876 0,0,0,0.0109693,1.32111,0.275424,0.488706,0.022454,0.830178,0.6658,11.6383,0,0.00323781,74.3707,67.1442
492,14.76,5.04,1.655,-3.86004 -130.925 0,0,0,0.0109846,1.32144,0.275713,0.486691,0.0223734,0.830745,0.666455,11.6404,0,0.00376518,74.4842,67.257
493,14.79,5.04,1.65791,-3.86283 -130.975 0,0,0,0.0110002,1.32177,0.275963,0.484882,0.0222959,0.83126,0.667425,11.6427,0,0.00401082,74.5849,67.3669
494,14.82,5.04,1.66065,-3.86577 -131.025 0,0,0,0.0110175,1.3221,0.276169,0.483303,0.0222194,0.8317,0.668236,11.6452,0,0.00368142,74.6815,67.4746
495,14.85,5.04,1.66334,-3.86881 -131.075 0,0,0,0.0110407,1.32242,0.276333,0.481945,0.0221403,0.832098,0.668651,11.6481,0,0.00299175,74.7923,67.5825
496,14.88,5.04,1.66607,-3.87193 -131.125 0,0,0,0.0110581,1.32273,0.276455,0.480775,0.0220605,0.832516,0.669243,11.6513,0,0.00276084,74.9188,67.6914
497,14.91,5.04,1.66888,-3.87509 -131.176 0,0,0,0.011079,1.32305,0.276538,0.479764,0.0219808,0.832974,0.669922,11.6547,0,0.00288897,75.0453,67.8019
498,14.94,5.04,1.67174,-3.87829 -131.226 0,0,0,0.0110745,1.32337,0.276587,0.478878,0.021903,0.833442,0.670581,11.6581,0,0.00291277,75.1649,67.9142
499,14.97,5.04,1.6746,-3.88153 -131.277 0,0,0,0.0110657,1.3237,0.276613,0.478086,0.0218242,0.833935,0.670758,11.6617,0,0.00243451,75.2976,68.0302
500,15,5.04,1.67744,-3.8848 -131.328 0,0,0,0.0110506,1.32404,0.276622,0.477365,0.021746,0.834537,0.671183,11.6654,0,0.00273003,75.4548,68.151
501,15.03,5.04,1.68027,-3.88812 -131.378 0,0,0,0.0110338,1.32439,0.276621,0.476701,0.0216706,0.835288,0.671743,11.6691,0,0.00312421,75.6102,68.2774
502,15.06,5.04,1.68307,-3.89149 -131.429 0,0,0,0.0110152,1.32475,0.276613,0.476085,0.0215968,0.836093,0.671823,11.6729,0,0.00320719,75.7398,68.4066
503,15.09,5.04,1.68582,-3.89492 -131.48 0,0,0,0.0109818,1.3251,0.2766,0.475508,0.0215255,0.836872,0.672132,11.6769,0,0.00366072,75.8664,68.5355
504,15.12,5.04,1.68849,-3.89842 -131.531 0,0,0,0.0109695,1.32545,0.276584,0.474966,0.0214578,0.837678,0.672796,11.6813,0,0.00438798,76.0216,68.6639
505,15.15,5.07,1.69108,-3.90198 -131.582 0,0,0,0.0109554,1.32583,0.276567,0.474462,0.0213944,0.838584,0.673557,11.6857,0,0.00504893,76.1838,68.7948
506,15.18,5.1,1.69358,-3.9056 -131.634 0,0,0,0.0109449,1.3262,0.276547,0.473983,0.021334,0.839522,0.673925,11.69,0,0.00540159,76.3137,68.9277
507,15.21,5.13,1.69601,-3.90929 -131.685 0,0,0,0.0109358,1.32655,0.276523,0.47353,0.0212765,0.84039,0.674367,11.6945,0,0.00588974,76.4278,69.0586
508,15.24,5.16,1.69895,-3.91306 -131.736 0,0,0,0.0109243,1.32688,0.276495,0.473098,0.0212211,0.841218,0.67478,11.6996,0,0.00629807,76.5647,69.1872
509,15.27,5.19,1.701,-3.91689 -131.787 0,0,0,0.0109114,1.32722,0.276464,0.472686,0.0211681,0.842122,0.675152,11.7051,0,0.0065582,76.732,69.3174
510,15.3,5.22,1.70163,-3.92079 -131.838 0,0,0,0.0109009,1.32758,0.276431,0.47229,0.0211173,0.843133,0.675804,11.7107,0,0.0070183,76.8926,69.4521
511,15.33,5.25,1.7023,-3.92477 -131.889 0,0,0,0.0108933,1.32796,0.276391,0.471908,0.0210693,0.844155,0.676729,11.7163,0,0.00750762,77.0237,69.5864
512,15.36,5.28,1.70312,-3.92882 -131.94 0,0,0,0.0108865,1.32835,0.276346,0.471547,0.0210237,0.845109,0.677637,11.7222,0,0.00778902,77.1381,69.7151
513,15.39,5.31,1.70441,-3.93294 -131.992 0,0,0,0.0108248,1.32875,0.276293,0.471201,0.0209795,0.846017,0.678194,11.7286,0,0.00814135,77.2671,69.8368
514,15.42,5.34,1.70607,-3.93713 -132.043 0,0,0,0.0107883,1.32912,0.27623,0.470867,0.0209367,0.846977,0.678638,11.7353,0,0.00844814,77.4195,69.9569
515,15.45,5.37,1.70814,-3.94139 -132.095 0,0,0,0.0107556,1.32948,0.276154,0.470541,0.0208977,0.84799,0.679089,11.7418,0,0.00915888,77.5603,70.0795
516,15.48,5.4,1.71055,-3.94574 -132.147 0,0,0,0.0107522,1.32982,0.276064,0.470223,0.0208599,0.848969,0.678389,11.7483,0,0.0091134,77.6799,70.2016
517,15.51,5.43,1.71325,-3.95017 -132.199 0,0,0,0.010747,1.33015,0.275961,0.469906,0.020822,0.849891,0.678119,11.7547,0,0.00904656,77.8025,70.3198
518,15.54,5.43,1.71619,-3.95471 -132.251 0,0,0,0.010737,1.33045,0.275845,0.46959,0.0207843,0.850849,0.678187,11.7612,0,0.00902973,77.956,70.4363
519,15.57,5.43,1.7194,-3.95937 -132.303 0,0,0,0.0107239,1.33075,0.275719,0.469269,0.0207455,0.851918,0.678134,11.7674,0,0.00856534,78.1167,70.5578
520,15.6,5.43,1.72292,-3.96415 -132.356 0,0,0,0.0107106,1.33103,0.275621,0.469063,0.0207278,0.852203,0.678134,11.7685,0,0.00824011,78.1647,70.6041
521,15.63,5.43,1.72675,-3.96907 -132.409 0,0,0,0.0106486,1.3313,0.27554,0.46891,0.0207205,0.852141,0.678091,11.7676,0,0.0052455,78.172,70.6174
522,15.66,5.43,1.73093,-3.97412 -132.463 0,0,0,0.0106041,1.33153,0.275462,0.468769,0.0207145,0.852038,0.678043,11.7665,0,0.00164343,78.1742,70.6264
523,15.69,5.43,1.73554,-3.97928 -132.517 0,0,0,0.010563,1.33182,0.275387,0.468636,0.020708,0.851936,0.678002,11.7655,0,0.000520165,78.1761,70.6352
524,15.72,5.43,1.74049,-3.9845 -132.572 0,0,0,0.0105229,1.33202,0.275314,0.468511,0.0207013,0.851834,0.677961,11.7644,0,8.17174e-05,78.1777,70.6438
525,15.75,5.43,1.74561,-3.98976 -132.626 0,0,0,0.0104839,1.33218,0.275243,0.468395,0.0206973,0.851691,0.677909,11.7631,0,-0.00755691,78.1747,70.6483
526,15.78,5.43,1.75071,-3.99505 -132.681 0,0,0,0.0104472,1.33233,0.275171,0.468276,0.0206897,0.851587,0.67787,11.762,0,-0.00185964,78.1761,70.6567
527,15.81,5.43,1.75561,-4.00035 -132.735 0,0,0,0.0104131,1.33246,0.275099,0.468159,0.0206855,0.851443,0.677819,11.7606,0,-0.00866059,78.1731,70.661
528,15.84,5.43,1.76021,-4.00566 -132.79 0,0,0,0.01038,1.33258,0.275027,0.468039,0.0206808,0.851298,0.677767,11.7593,0,-0.0115971,78.1702,70.6655
529,15.87,5.43,1.76442,-4.01099 -132.844 0,0,0,0.0103442,1.33268,0.274953,0.467914,0.0206757,0.851152,0.677716,11.7578,0,-0.0133299,78.1673,70.6699
530,15.9,5.43,1.7682,-4.01633 -132.898 0,0,0,0.0103035,1.33277,0.274878,0.467785,0.0206705,0.851004,0.677664,11.7564,0,-0.0145434,78.1645,70.6742
531,15.93,5.43,1.77155,-4.02167 -132.951 0,0,0,0.010259,1.33285,0.274803,0.467652,0.0206651,0.850857,0.677612,11.7549,0,-0.0154871,78.1618,70.6785
532,15.96,5.43,1.77448,-4.02702 -133.004 0,0,0,0.010212,1.33292,0.274727,0.467515,0.0206595,0.850708,0.677559,11.7534,0,-0.0162334,78.1591,70.6827
533,15.99,5.43,1.77705,-4.03239 -133.057 0,0,0,0.0101598,1.33298,0.274651,0.467376,0.0206539,0.850559,0.677508,11.7519,0,-0.0168296,78.1564,70.6868
534,16.02,5.46,1.7793,-4.03776 -133.11 0,0,0,0.0101049,1.33302,0.274575,0.467235,0.0206482,0.85041,0.677456,11.7503,0,-0.0172992,78.1537,70.6909
535,16.05,5.49,1.78129,-4.04315 -133.163 0,0,0,0.0100486,1.33304,0.274498,0.467094,0.0206424,0.850261,0.677405,11.7488,0,-0.0176646,78.1509,70.6948
536,16.08,5.52,1.78305,-4.04854 -133.215 0,0,0,0.00999241,1.33306,0.274422,0.466952,0.0206365,0.850112,0.677354,11.7472,0,-0.0179478,78.1482,70.6987
537,16.11,5.55,1.7846,-4.05394 -133.268 0,0,0,0.00993565,1.33306,0.274346,0.46681,0.0206307,0.849963,0.677303,11.7456,0,-0.0181567,78.1453,70.7025
538,16.14,5.58,1.78599,-4.05935 -133.32 0,0,0,0.00987826,1.33305,0.27427,0.466669,0.0206248,0.849814,0.677252,11.744,0,-0.0183083,78.1425,70.7063
539,16.17,5.61,1.78723,-4.06476 -133.372 0,0,0,0.00982132,1.33302,0.274194,0.466528,0.0206189,0.849665,0.677201,11.7425,0,-0.0184164,78.1396,70.71
540,16.2,5.64,1.78833,-4.07017 -133.424 0,0,0,0.00969596,1.33105,0.273373,0.465702,0.0206019,0.850199,0.672696,11.7599,0,-0.0184917,78.1367,70.7136
541,16.23,5.67,1.7893,-4.07559 -133.476 0,0,0,0.0102358,1.33673,0.27329,0.465556,0.020597,0.850154,0.672543,11.758,0,-0.0132142,78.4586,70.3716
542,16.26,5.67,1.7901,-4.081 -133.528 0,0,0,0.0101729,1.33292,0.273216,0.46542,0.0205919,0.850089,0.672618,11.7583,0,-0.0138336,78.455,70.6635
543,16.29,5.67,1.79075,-4.08641 -133.579 0,0,0,0.0101386,1.33378,0.273135,0.465277,0.020587,0.849994,0.672562,11.7561,0,-0.0126289,78.4494,70.6683
544,16.32,5.67,1.7912,-4.09183 -133.631 0,0,0,0.010021,1.3344,0.273056,0.46514,0.0205821,0.849897,0.672575,11.7553,0,-0.0132991,78.4431,70.6735
545,16.35,5.67,1.79145,-4.09726 -133.683 0,0,0,0.00994673,1.33526,0.272979,0.465004,0.0205771,0.849793,0.672576,11.7541,0,-0.0130949,78.4366,70.6787
546,16.38,5.67,1.79147,-4.10268 -133.734 0,0,0,0.00987282,1.33608,0.272904,0.464874,0.0205723,0.849689,0.672582,11.753,0,-0.0125458,78.43,70.684
547,16.41,5.67,1.79125,-4.10811 -133.786 0,0,0,0.00980757,1.33692,0.272768,0.46464,0.0205452,0.852154,0.674645,11.7604,0,0.0112243,78.5019,70.8089
548,16.44,5.67,1.79079,-4.11354 -133.837 0,0,0,0.00974072,1.33772,0.272611,0.464404,0.0205171,0.85412,0.676141,11.7665,0,0.00935741,78.5737,70.9236
549,16.47,5.67,1.79001,-4.11897 -133.889 0,0,0,0.00967989,1.33859,0.272534,0.464275,0.0205125,0.85405,0.676133,11.7651,0,0.00454011,78.5703,70.9318
550,16.5,5.67,1.78888,-4.1244 -133.94 0,0,0,0.00961833,1.33912,0.272459,0.464146,0.0205092,0.853918,0.676084,11.7636,0,-0.00368241,78.5642,70.9363
551,16.53,5.67,1.78731,-4.12984 -133.991 0,0,0,0.00956259,1.3394,0.272383,0.464017,0.0205052,0.853789,0.676035,11.762,0,-0.00795487,78.5586,70.9406
552,16.56,5.67,1.78523,-4.13528 -134.043 0,0,0,0.00950843,1.33956,0.272309,0.463891,0.0205007,0.853663,0.675988,11.7605,0,-0.0102524,78.5531,70.9449
553,16.59,5.67,1.78253,-4.1407 -134.094 0,0,0,0.00945692,1.33967,0.272237,0.463768,0.0204961,0.853541,0.675943,11.759,0,-0.0116322,78.5479,70.9491
554,16.62,5.67,1.77922,-4.14612 -134.145 0,0,0,0.00940638,1.33977,0.272166,0.463647,0.0204912,0.853423,0.6759,11.7575,0,-0.0124662,78.5429,70.9533
555,16.65,5.67,1.77543,-4.15153 -134.196 0,0,0,0.00935657,1.33991,0.272097,0.463528,0.0204863,0.853309,0.675859,11.7562,0,-0.0130213,78.5381,70.9573
556,16.68,5.67,1.77134,-4.15693 -134.247 0,0,0,0.0093077,1.34008,0.272029,0.463411,0.0204813,0.853199,0.675819,11.7548,0,-0.0133781,78.5335,70.9612
557,16.71,5.67,1.76711,-4.16231 -134.298 0,0,0,0.0092592,1.34028,0.271961,0.463294,0.0204763,0.853091,0.67578,11.7534,0,-0.0136302,78.5289,70.9651
558,16.74,5.67,1.76286,-4.16769 -134.348 0,0,0,0.00921021,1.3405,0.271895,0.463179,0.0204713,0.852986,0.675742,11.7521,0,-0.0138162,78.5246,70.9689
559,16.77,5.67,1.7587,-4.17305 -134.399 0,0,0,0.00916133,1.34072,0.271829,0.463064,0.0204662,0.852884,0.675702,11.7508,0,-0.0139683,78.5203,70.9726
560,16.8,5.67,1.75469,-4.17838 -134.449 0,0,0,0.00911404,1.34094,0.271763,0.462946,0.0204611,0.852783,0.675662,11.7495,0,-0.0140988,78.516,70.9761
561,16.83,5.67,1.75085,-4.18371 -134.5 0,0,0,0.00906809,1.34113,0.271699,0.462834,0.020456,0.852684,0.67562,11.7482,0,-0.0141669,78.5118,70.9794
562,16.86,5.67,1.74717,-4.18903 -134.55 0,0,0,0.0090245,1.34129,0.271636,0.462727,0.0204509,0.852586,0.675578,11.7468,0,-0.0141876,78.5076,70.9828
563,16.89,5.67,1.74366,-4.19432 -134.6 0,0,0,0.00898477,1.34142,0.271573,0.462618,0.0204458,0.852488,0.675535,11.7455,0,-0.0141154,78.5034,70.9861
564,16.92,5.67,1.74029,-4.19958 -134.65 0,0,0,0.00895754,1.34152,0.27151,0.462513,0.0204407,0.852389,0.675489,11.7441,0,-0.0141865,78.4991,70.9893
565,16.95,5.67,1.73705,-4.2048 -134.7 0,0,0,0.00893215,1.34159,0.271448,0.462407,0.0204356,0.85229,0.675441,11.7426,0,-0.014177,78.4947,70.9925
566,16.98,5.67,1.73394,-4.20998 -134.75 0,0,0,0.00890794,1.34162,0.271385,0.462302,0.0204305,0.852189,0.675393,11.7411,0,-0.0141983,78.4902,70.9955
567,17.01,5.67,1.73094,-4.21514 -134.8 0,0,0,0.00888507,1.34161,0.271322,0.462198,0.0204254,0.852086,0.675345,11.7397,0,-0.0142566,78.4856,70.9985
568,17.04,5.67,1.72805,-4.22029 -134.85 0,0,0,0.00886394,1.34157,0.271259,0.462095,0.0204203,0.851981,0.675297,11.7382,0,-0.0143302,78.4809,71.0014
569,17.07,5.67,1.72524,-4.22544 -134.9 0,0,0,0.008844,1.3415,0.271197,0.461993,0.0204152,0.851875,0.675249,11.7368,0,-0.014385,78.4762,71.0043
570,17.1,5.67,1.72252,-4.23058 -134.949 0,0,0,0.00882522,1.34141,0.271134,0.461892,0.02041,0.851768,0.675202,11.7354,0,-0.0144213,78.4713,71.0071
