Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
1074,32.22,7.26,1.49484,-4.64301 -150.281 0,0,0,0.00488957,1.23326,0.0518716,0.0432738,0.00393474,0.669887,0.523853,10.951,0,-0.00827855,55.2629,50.0666
1075,32.25,7.26,1.49436,-4.64462 -150.326 0,0,0,0.0048881,1.23282,0.0518556,0.043249,0.00393294,0.669777,0.523771,10.95,0,-0.00825452,55.2549,50.0615
1076,32.28,7.26,1.49387,-4.6462 -150.371 0,0,0,0.00488717,1.23235,0.0518395,0.0432243,0.00393114,0.669668,0.523685,10.9488,0,-0.0082195,55.2471,50.0562
1077,32.31,7.26,1.49339,-4.6477 -150.415 0,0,0,0.00488507,1.23187,0.0518234,0.0431997,0.00392935,0.669557,0.523605,10.9478,0,-0.00819439,55.2392,50.0509
1078,32.34,7.26,1.49292,-4.64918 -150.46 0,0,0,0.00488363,1.23137,0.0518074,0.0431751,0.00392756,0.669447,0.523525,10.9468,0,-0.00817803,55.2313,50.0455
1079,32.37,7.26,1.4924,-4.65065 -150.504 0,0,0,0.00488199,1.23083,0.0517913,0.0431504,0.00392578,0.669337,0.523445,10.9458,0,-0.00815843,55.2235,50.0401
1080,32.4,7.26,1.49182,-4.65212 -150.549 0,0,0,0.00488056,1.2303,0.0517753,0.043126,0.00392399,0.669227,0.523367,10.9447,0,-0.0081506,55.2156,50.0347
1081,32.43,7.26,1.4912,-4.65359 -150.593 0,0,0,0.00487921,1.22976,0.0517594,0.0431019,0.00392222,0.669117,0.52329,10.9437,0,-0.0081209,55.2077,50.0293
1082,32.46,7.26,1.49058,-4.65506 -150.638 0,0,0,0.00487788,1.22914,0.0517435,0.0430774,0.00392045,0.669007,0.523211,10.9427,0,-0.00807905,55.1999,50.0237
1083,32.49,7.26,1.48999,-4.65654 -150.682 0,0,0,0.00487748,1.22857,0.0517277,0.0430533,0.00391868,0.668897,0.523135,10.9416,0,-0.00806757,55.1921,50.0183
1084,32.52,7.26,1.48941,-4.65806 -150.727 0,0,0,0.0048765,1.22794,0.0517119,0.0430293,0.00391692,0.668789,0.523059,10.9406,0,-0.00804053,55.1842,50.0128
1085,32.55,7.26,1.48884,-4.65956 -150.771 0,0,0,0.00487472,1.22732,0.0516963,0.0430055,0.00391516,0.668681,0.522983,10.9395,0,-0.0080059,55.1764,50.0073
1086,32.58,7.26,1.48831,-4.66097 -150.816 0,0,0,0.00487193,1.22667,0.0516806,0.0429818,0.00391342,0.668572,0.522907,10.9384,0,-0.00797054,55.1687,50.0017
1087,32.61,7.26,1.48778,-4.66235 -150.86 0,0,0,0.00486786,1.22602,0.051665,0.0429581,0.00391167,0.668464,0.522832,10.9374,0,-0.00794464,55.1608,49.9961
1088,32.64,7.26,1.48719,-4.66371 -150.904 0,0,0,0.00486371,1.22535,0.0516493,0.0429345,0.00390993,0.668356,0.522758,10.9363,0,-0.00791952,55.153,49.9905
1089,32.67,7.26,1.48656,-4.66508 -150.949 0,0,0,0.00485949,1.22467,0.0516338,0.0429109,0.0039082,0.668247,0.522684,10.9352,0,-0.0078964,55.1452,49.9849
1090,32.7,7.26,1.48592,-4.66645 -150.993 0,0,0,0.00485492,1.22397,0.0516182,0.0428874,0.00390647,0.668139,0.52261,10.9342,0,-0.00787324,55.1375,49.9793
1091,32.73,7.29,1.48529,-4.66783 -151.037 0,0,0,0.00485165,1.22327,0.0516024,0.0428631,0.00390475,0.668029,0.522536,10.9331,0,-0.00784953,55.1297,49.9737
1092,32.76,7.32,1.48469,-4.66925 -151.082 0,0,0,0.00484735,1.22255,0.0515867,0.042839,0.00390302,0.667921,0.522463,10.932,0,-0.00787862,55.122,49.968
1093,32.79,7.32,1.48409,-4.67065 -151.126 0,0,0,0.00484245,1.22181,0.0515711,0.0428153,0.00390129,0.667813,0.52239,10.9309,0,-0.00787927,55.1142,49.9624
1094,32.82,7.32,1.48349,-4.67197 -151.17 0,0,0,0.00483839,1.22106,0.0515556,0.0427917,0.00389956,0.667705,0.522318,10.9298,0,-0.00785299,55.1065,49.9567
1095,32.85,7.35,1.48289,-4.67326 -151.215 0,0,0,0.00483452,1.2203,0.0515401,0.0427683,0.00389785,0.667597,0.522247,10.9287,0,-0.00782533,55.0987,49.9509
1096,32.88,7.38,1.4823,-4.67454 -151.259 0,0,0,0.00483061,1.21954,0.0515246,0.0427448,0.00389613,0.667488,0.522176,10.9276,0,-0.00779836,55.0909,49.9452
1097,32.91,7.38,1.4817,-4.67582 -151.303 0,0,0,0.00482699,1.21878,0.0515091,0.0427214,0.00389442,0.667379,0.522105,10.9265,0,-0.00778084,55.0831,49.9394
1098,32.94,7.38,1.4811,-4.6771 -151.347 0,0,0,0.00482502,1.21801,0.0514936,0.042698,0.00389272,0.667269,0.522034,10.9253,0,-0.00776184,55.0753,49.9337
1099,32.97,7.38,1.48048,-4.67844 -151.391 0,0,0,0.00482243,1.21725,0.0514782,0.0426748,0.00389101,0.66716,0.521963,10.9242,0,-0.00774296,55.0675,49.9279
1100,33,7.38,1.47983,-4.67975 -151.435 0,0,0,0.00482051,1.21649,0.0514629,0.0426517,0.00388932,0.667052,0.521893,10.923,0,-0.0077136,55.0598,49.9221
1101,33.03,7.38,1.47919,-4.68098 -151.48 0,0,0,0.00481845,1.21574,0.0514475,0.0426287,0.00388762,0.666943,0.521822,10.9219,0,-0.00768267,55.052,49.9163
1102,33.06,7.38,1.47858,-4.68218 -151.524 0,0,0,0.00481659,1.21498,0.0514322,0.0426058,0.00388594,0.666834,0.521752,10.9207,0,-0.00765827,55.0442,49.9105
1103,33.09,7.38,1.47797,-4.68338 -151.568 0,0,0,0.00481598,1.21422,0.0514169,0.0425829,0.00388426,0.666724,0.521683,10.9196,0,-0.00763347,55.0364,49.9046
1104,33.12,7.38,1.47734,-4.68463 -151.612 0,0,0,0.0048151,1.21346,0.0514017,0.0425602,0.00388258,0.666615,0.521614,10.9184,0,-0.00761146,55.0286,49.8988
1105,33.15,7.38,1.47669,-4.68585 -151.656 0,0,0,0.00481453,1.2127,0.0513865,0.0425376,0.00388091,0.666507,0.521545,10.9172,0,-0.00758124,55.0208,49.8929
1106,33.18,7.38,1.47605,-4.687 -151.7 0,0,0,0.00481384,1.21193,0.0513714,0.042515,0.00387924,0.666399,0.521476,10.9161,0,-0.00755058,55.0131,49.887
1107,33.21,7.38,1.47537,-4.68812 -151.744 0,0,0,0.00481318,1.21116,0.0513562,0.0424926,0.00387758,0.66629,0.521408,10.9149,0,-0.00752682,55.0053,49.8811
1108,33.24,7.38,1.47463,-4.68924 -151.787 0,0,0,0.00481353,1.21037,0.0513411,0.0424702,0.00387592,0.666181,0.521341,10.9137,0,-0.00750236,54.9975,49.8752
1109,33.27,7.38,1.47386,-4.69041 -151.831 0,0,0,0.00481323,1.20959,0.0513261,0.0424479,0.00387427,0.666073,0.521274,10.9125,0,-0.00748141,54.9898,49.8692
1110,33.3,7.38,1.4731,-4.69157 -151.875 0,0,0,0.00481257,1.20879,0.0513112,0.0424257,0.00387263,0.665965,0.521207,10.9113,0,-0.00745282,54.9821,49.8632
1111,33.33,7.38,1.47235,-4.69269 -151.919 0,0,0,0.00481214,1.20799,0.0512963,0.0424036,0.00387098,0.665859,0.52114,10.9102,0,-0.00742474,54.9744,49.8573
1112,33.36,7.38,1.47162,-4.69372 -151.963 0,0,0,0.00481129,1.20718,0.0512814,0.0423816,0.00386935,0.665751,0.521074,10.909,0,-0.00739508,54.9667,49.8513
1113,33.39,7.38,1.47088,-4.69473 -152.007 0,0,0,0.0048094,1.20636,0.0512666,0.0423597,0.00386772,0.665644,0.521008,10.9078,0,-0.0073744,54.959,49.8452
1114,33.42,7.38,1.4701,-4.69574 -152.05 0,0,0,0.0048085,1.20554,0.0512517,0.0423378,0.00386609,0.665536,0.520942,10.9066,0,-0.00735392,54.9513,49.8391
1115,33.45,7.38,1.46925,-4.6968 -152.094 0,0,0,0.00480647,1.20467,0.0512369,0.0423158,0.00386446,0.665429,0.520876,10.9054,0,-0.00733617,54.9436,49.8331
1116,33.48,7.38,1.46835,-4.69785 -152.138 0,0,0,0.00480459,1.2038,0.0512223,0.0422941,0.00386284,0.665323,0.520811,10.9042,0,-0.00732028,54.936,49.8272
1117,33.51,7.38,1.46745,-4.69887 -152.181 0,0,0,0.00480314,1.20297,0.0512076,0.0422725,0.00386123,0.665218,0.520747,10.903,0,-0.00728984,54.9284,49.8211
1118,33.54,7.38,1.46658,-4.69981 -152.225 0,0,0,0.00480078,1.20212,0.051193,0.042251,0.00385962,0.665111,0.520682,10.9018,0,-0.00725889,54.9208,49.815
1119,33.57,7.38,1.46573,-4.70073 -152.269 0,0,0,0.00479915,1.20126,0.0511784,0.0422295,0.00385801,0.665005,0.520618,10.9006,0,-0.00723824,54.9132,49.8088
1120,33.6,7.38,1.46486,-4.70168 -152.312 0,0,0,0.00479688,1.20039,0.0511638,0.0422081,0.00385641,0.664899,0.520555,10.8994,0,-0.00722047,54.9055,49.8026
1121,33.63,7.38,1.46398,-4.70263 -152.356 0,0,0,0.00479413,1.19952,0.0511493,0.0421868,0.00385481,0.664794,0.520491,10.8982,0,-0.00719811,54.898,49.7964
1122,33.66,7.38,1.4631,-4.70355 -152.399 0,0,0,0.00479244,1.19864,0.0511349,0.0421656,0.00385322,0.664689,0.520427,10.897,0,-0.00717581,54.8904,49.7902
1123,33.69,7.38,1.46224,-4.70439 -152.443 0,0,0,0.00479027,1.19776,0.0511204,0.0421444,0.00385163,0.664584,0.520364,10.8958,0,-0.00715146,54.8829,49.784
1124,33.72,7.38,1.46133,-4.70521 -152.486 0,0,0,0.0047885,1.19687,0.051106,0.0421233,0.00385005,0.664478,0.520301,10.8946,0,-0.00713587,54.8753,49.7777
1125,33.75,7.38,1.46037,-4.70608 -152.53 0,0,0,0.0047874,1.19532,0.0510912,0.0421009,0.00384847,0.664371,0.520243,10.8935,0,-0.00712153,54.8678,49.7714
1126,33.78,7.38,1.45941,-4.70694 -152.573 0,0,0,0.0047868,1.1932,0.0510767,0.0420798,0.00384687,0.664265,0.520182,10.8924,0,-0.00718134,54.8604,49.7652
1127,33.81,7.38,1.45848,-4.70778 -152.617 0,0,0,0.0047856,1.19151,0.0510624,0.0420588,0.00384529,0.664158,0.520116,10.8911,0,-0.00713824,54.8529,49.7591
1128,33.84,7.38,1.45759,-4.70859 -152.66 0,0,0,0.00478452,1.18996,0.0510479,0.0420379,0.00384371,0.664051,0.520049,10.8898,0,-0.00709981,54.8453,49.7529
1129,33.87,7.41,1.45672,-4.70935 -152.703 0,0,0,0.00478444,1.1885,0.0510335,0.0420171,0.00384214,0.663945,0.519983,10.8884,0,-0.00707541,54.8378,49.7466
1130,33.9,7.44,1.45585,-4.71004 -152.747 0,0,0,0.00478693,1.18928,0.051022,0.0420013,0.00384057,0.663843,0.519925,10.8872,0,-0.00704764,54.8302,49.7403
1131,33.93,7.44,1.45492,-4.71072 -152.79 0,0,0,0.0047881,1.18462,0.0510086,0.041982,0.00383908,0.663735,0.519861,10.8858,0,-0.00661483,54.8232,49.734
1132,33.96,7.47,1.45393,-4.71145 -152.833 0,0,0,0.00479018,1.17985,0.0509951,0.0419624,0.00383759,0.663626,0.519798,10.8845,0,-0.00663844,54.8161,49.728
1133,33.99,7.5,1.45293,-4.71218 -152.876 0,0,0,0.0047919,1.17506,0.0509809,0.0419421,0.00383609,0.663514,0.519735,10.8831,0,-0.00666041,54.8087,49.7216
1134,34.02,7.5,1.45196,-4.71289 -152.92 0,0,0,0.00479424,1.17083,0.0509666,0.0419217,0.00383458,0.6634,0.519672,10.8818,0,-0.00671588,54.8012,49.7152
1135,34.05,7.5,1.45102,-4.71357 -152.963 0,0,0,0.00479652,1.16743,0.0509521,0.0419012,0.00383307,0.663285,0.519608,10.8804,0,-0.00674179,54.7934,49.7087
1136,34.08,7.5,1.45005,-4.71422 -153.006 0,0,0,0.0047993,1.16485,0.0509376,0.0418807,0.00383155,0.663168,0.519542,10.879,0,-0.00676351,54.7856,49.7021
1137,34.11,7.5,1.44907,-4.71485 -153.049 0,0,0,0.00480224,1.16262,0.050923,0.0418602,0.00383004,0.66305,0.519476,10.8776,0,-0.00678177,54.7777,49.6956
1138,34.14,7.5,1.4481,-4.71543 -153.092 0,0,0,0.00480635,1.16049,0.0509084,0.0418398,0.00382852,0.662931,0.519409,10.8762,0,-0.00679864,54.7697,49.689
1139,34.17,7.5,1.44715,-4.71595 -153.135 0,0,0,0.00481078,1.15846,0.0508938,0.0418195,0.00382699,0.662812,0.519343,10.8749,0,-0.00680868,54.7617,49.6824
1140,34.2,7.5,1.44618,-4.71647 -153.178 0,0,0,0.00481596,1.15651,0.0508792,0.0417992,0.00382547,0.662691,0.519279,10.8735,0,-0.00681938,54.7536,49.6758
1141,34.23,7.5,1.44513,-4.71703 -153.221 0,0,0,0.00482129,1.15464,0.0508647,0.041779,0.00382395,0.662572,0.519214,10.8722,0,-0.00682397,54.7456,49.6692
1142,34.26,7.5,1.44403,-4.71761 -153.264 0,0,0,0.0048267,1.15285,0.0508503,0.0417589,0.00382242,0.662452,0.51915,10.8708,0,-0.00681594,54.7376,49.6626
1143,34.29,7.5,1.44292,-4.71816 -153.307 0,0,0,0.0048325,1.15114,0.0508359,0.041739,0.0038209,0.662334,0.519087,10.8695,0,-0.0068042,54.7297,49.656
1144,34.32,7.5,1.44186,-4.71869 -153.349 0,0,0,0.00483838,1.14949,0.0508217,0.0417192,0.00381939,0.662216,0.519024,10.8681,0,-0.00678892,54.7217,49.6493
1145,34.35,7.5,1.44084,-4.71919 -153.392 0,0,0,0.00484414,1.1479,0.0508075,0.0416995,0.00381787,0.662099,0.518961,10.8668,0,-0.00677269,54.7138,49.6427
1146,34.38,7.5,1.43983,-4.71966 -153.435 0,0,0,0.00484967,1.14635,0.0507933,0.0416799,0.00381636,0.661983,0.518898,10.8654,0,-0.00675684,54.7059,49.636
1147,34.41,7.5,1.43878,-4.72011 -153.478 0,0,0,0.00485378,1.14485,0.0507792,0.0416604,0.00381486,0.661867,0.518835,10.8641,0,-0.0067427,54.6981,49.6293
1148,34.44,7.5,1.43769,-4.72054 -153.52 0,0,0,0.0048581,1.1434,0.0507652,0.0416409,0.00381335,0.661752,0.518771,10.8627,0,-0.0067324,54.6903,49.6226
1149,34.47,7.5,1.43659,-4.72094 -153.563 0,0,0,0.00486193,1.14194,0.0507513,0.0416215,0.00381185,0.661638,0.518706,10.8614,0,-0.00672887,54.6826,49.6158
1150,34.5,7.5,1.4355,-4.72133 -153.606 0,0,0,0.00485347,1.14053,0.0507373,0.0416021,0.00381034,0.661524,0.51864,10.86,0,-0.00673446,54.6749,49.6091
1151,34.53,7.53,1.43442,-4.7217 -153.648 0,0,0,0.00485284,1.13914,0.0507235,0.0415828,0.00380883,0.661411,0.518572,10.8587,0,-0.00675519,54.6672,49.6023
1152,34.56,7.53,1.43332,-4.722 -153.691 0,0,0,0.00484499,1.13777,0.0507096,0.0415636,0.00380732,0.661298,0.518503,10.8573,0,-0.00677351,54.6596,49.5955
1153,34.59,7.53,1.43217,-4.72231 -153.733 0,0,0,0.004847,1.13641,0.0506958,0.0415443,0.00380581,0.661185,0.518434,10.856,0,-0.00679693,54.6521,49.5887
1154,34.62,7.53,1.43097,-4.72268 -153.776 0,0,0,0.00483927,1.13506,0.0506821,0.0415252,0.00380429,0.661073,0.518364,10.8547,0,-0.00681223,54.6445,49.5819
1155,34.65,7.56,1.42977,-4.72305 -153.818 0,0,0,0.00483475,1.13372,0.0506685,0.0415061,0.00380278,0.660963,0.518271,10.8527,0,-0.0068123,54.6371,49.5751
1156,34.68,7.56,1.42859,-4.72341 -153.86 0,0,0,0.00483144,1.13387,0.0506549,0.0414871,0.00380126,0.660854,0.518204,10.8514,0,-0.006806,54.6297,49.5685
1157,34.71,7.56,1.4274,-4.72374 -153.903 0,0,0,0.00482761,1.13275,0.0506416,0.0414687,0.00379975,0.660746,0.518144,10.8502,0,-0.00678933,54.6223,49.5616
1158,34.74,7.56,1.42618,-4.72405 -153.945 0,0,0,0.0048242,1.13154,0.0506283,0.0414501,0.00379825,0.660637,0.518077,10.8488,0,-0.00673979,54.615,49.5542
1159,34.77,7.56,1.42493,-4.72432 -153.987 0,0,0,0.00482074,1.13018,0.0506149,0.0414314,0.00379675,0.660529,0.518011,10.8476,0,-0.00672373,54.6077,49.5472
1160,34.8,7.56,1.42364,-4.72457 -154.029 0,0,0,0.00481758,1.12888,0.0506016,0.0414127,0.00379525,0.660422,0.517947,10.8463,0,-0.00671143,54.6004,49.5403
1161,34.83,7.56,1.42232,-4.7248 -154.071 0,0,0,0.0048126,1.12753,0.0505883,0.041394,0.00379376,0.660315,0.517882,10.8451,0,-0.00669928,54.5932,49.5332
1162,34.86,7.56,1.42098,-4.72502 -154.113 0,0,0,0.00480817,1.12623,0.050575,0.0413753,0.00379226,0.660208,0.517819,10.8438,0,-0.00668782,54.5861,49.5263
1163,34.89,7.56,1.41961,-4.72522 -154.155 0,0,0,0.00480331,1.12491,0.0505618,0.0413566,0.00379077,0.660103,0.517755,10.8426,0,-0.00667611,54.579,49.5193
1164,34.92,7.56,1.41817,-4.72541 -154.197 0,0,0,0.00479904,1.12363,0.0505488,0.0413383,0.00378929,0.659998,0.517698,10.8415,0,-0.00666557,54.5719,49.5123
1165,34.95,7.56,1.41664,-4.72558 -154.239 0,0,0,0.00479495,1.12233,0.0505356,0.0413196,0.00378781,0.659893,0.517635,10.8402,0,-0.0066287,54.5649,49.5053
1166,34.98,7.56,1.41503,-4.72575 -154.28 0,0,0,0.004791,1.12106,0.0505224,0.041301,0.00378633,0.659788,0.51757,10.8389,0,-0.00663843,54.5578,49.4983
1167,35.01,7.56,1.41334,-4.72591 -154.322 0,0,0,0.00478588,1.11978,0.0505092,0.0412822,0.00378484,0.659683,0.517505,10.8376,0,-0.00663767,54.5508,49.4914
1168,35.04,7.56,1.41159,-4.72606 -154.363 0,0,0,0.00478132,1.1185,0.0504961,0.0412636,0.00378336,0.65958,0.51744,10.8363,0,-0.00663304,54.5438,49.4844
1169,35.07,7.56,1.40976,-4.7262 -154.404 0,0,0,0.00477652,1.11722,0.0504831,0.041245,0.00378189,0.659476,0.517375,10.835,0,-0.00661767,54.5369,49.4775
1170,35.1,7.56,1.40787,-4.72634 -154.446 0,0,0,0.00477237,1.11598,0.0504701,0.0412265,0.00378041,0.659375,0.517302,10.8335,0,-0.00660286,54.53,49.4706
1171,35.13,7.56,1.40596,-4.72647 -154.487 0,0,0,0.00476786,1.11478,0.0504572,0.0412081,0.00377894,0.659273,0.517243,10.8323,0,-0.00658309,54.5232,49.4638
1172,35.16,7.59,1.40399,-4.72659 -154.528 0,0,0,0.00477286,1.11714,0.0504428,0.0411861,0.00377748,0.659163,0.517171,10.831,0,-0.00655796,54.5164,49.4568
1173,35.19,7.59,1.40193,-4.72671 -154.569 0,0,0,0.00477453,1.10816,0.0504299,0.0411672,0.00377597,0.659056,0.517105,10.8298,0,-0.00679804,54.51,49.4506
1174,35.22,7.62,1.39978,-4.72682 -154.609 0,0,0,0.00477386,1.10175,0.050417,0.041149,0.0037745,0.658947,0.517041,10.8285,0,-0.00662088,54.5034,49.4441
1175,35.25,7.65,1.39755,-4.72693 -154.65 0,0,0,0.00477487,1.09383,0.0504041,0.0411308,0.00377305,0.658834,0.516971,10.827,0,-0.00647298,54.4967,49.437
1176,35.28,7.65,1.39525,-4.72703 -154.691 0,0,0,0.0047751,1.08718,0.0503909,0.0411124,0.00377162,0.658718,0.516901,10.8255,0,-0.00637782,54.4897,49.43
1177,35.31,7.65,1.39289,-4.72713 -154.731 0,0,0,0.00477585,1.08079,0.0503776,0.041094,0.00377019,0.6586,0.516833,10.824,0,-0.00634704,54.4827,49.4229
1178,35.34,7.65,1.39047,-4.72722 -154.772 0,0,0,0.00477701,1.07533,0.0503641,0.0410753,0.00376877,0.658481,0.516765,10.8226,0,-0.0063352,54.4755,49.416
1179,35.37,7.65,1.388,-4.72732 -154.812 0,0,0,0.00477814,1.07021,0.0503506,0.0410565,0.00376734,0.658361,0.516699,10.8212,0,-0.00635211,54.4682,49.409
1180,35.4,7.65,1.38549,-4.72741 -154.852 0,0,0,0.00477931,1.06573,0.050337,0.0410378,0.00376591,0.658239,0.516634,10.8198,0,-0.00637122,54.4609,49.4021
1181,35.43,7.65,1.38294,-4.72749 -154.893 0,0,0,0.00478133,1.06161,0.0503235,0.0410194,0.00376448,0.658117,0.516568,10.8184,0,-0.00637952,54.4534,49.3951
1182,35.46,7.65,1.38034,-4.72757 -154.933 0,0,0,0.00478321,1.05793,0.05031,0.0410012,0.00376305,0.657994,0.516503,10.817,0,-0.00637716,54.4459,49.3882
1183,35.49,7.65,1.37772,-4.72765 -154.973 0,0,0,0.00478522,1.05457,0.0502965,0.0409832,0.00376163,0.657871,0.516437,10.8156,0,-0.00636439,54.4384,49.3813
1184,35.52,7.65,1.37511,-4.72773 -155.013 0,0,0,0.00479201,1.05231,0.0502827,0.0409645,0.0037602,0.657747,0.516347,10.8136,0,-0.00634631,54.4308,49.3744
1185,35.55,7.65,1.37248,-4.7278 -155.053 0,0,0,0.00479534,1.04854,0.0502694,0.0409469,0.00375877,0.657623,0.516281,10.8122,0,-0.00640884,54.4232,49.3678
1186,35.58,7.65,1.36981,-4.72787 -155.093 0,0,0,0.00480762,1.05138,0.0502518,0.0409128,0.00375735,0.657495,0.51621,10.8108,0,-0.00635303,54.4156,49.3611
1187,35.61,7.65,1.36709,-4.72794 -155.133 0,0,0,0.00481176,1.04515,0.0502387,0.0408959,0.00375578,0.657374,0.516148,10.8095,0,-0.00715779,54.4083,49.3543
1188,35.64,7.68,1.36434,-4.728 -155.172 0,0,0,0.00482027,1.04482,0.0502301,0.0408952,0.00375428,0.65726,0.516102,10.8084,0,-0.00677912,54.4008,49.3474
1189,35.67,7.68,1.36157,-4.72805 -155.212 0,0,0,0.00482369,1.03901,0.0502174,0.0408785,0.00375297,0.657141,0.516035,10.8069,0,-0.00573978,54.3931,49.3403
1190,35.7,7.68,1.3588,-4.7281 -155.252 0,0,0,0.00483616,1.0416,0.0502003,0.0408455,0.00375163,0.657018,0.515951,10.8052,0,-0.00590199,54.3857,49.3337
1191,35.73,7.68,1.35604,-4.72814 -155.291 0,0,0,0.00483908,1.03615,0.0501874,0.0408285,0.00375012,0.6569,0.515886,10.8037,0,-0.00683079,54.3786,49.3272
1192,35.76,7.71,1.35328,-4.72818 -155.331 0,0,0,0.00484566,1.03631,0.0501789,0.0408277,0.00374866,0.65679,0.51584,10.8025,0,-0.00656618,54.3713,49.3204
1193,35.79,7.71,1.35055,-4.72821 -155.37 0,0,0,0.00484773,1.03073,0.0501663,0.0408112,0.00374737,0.656673,0.515779,10.8011,0,-0.00560257,54.3637,49.3134
1194,35.82,7.71,1.34784,-4.72824 -155.41 0,0,0,0.0048586,1.03355,0.0501492,0.0407784,0.00374605,0.656551,0.515704,10.7996,0,-0.0058261,54.3563,49.3068
1195,35.85,7.71,1.34516,-4.72826 -155.449 0,0,0,0.0048624,1.02815,0.0501364,0.0407618,0.00374456,0.656433,0.515608,10.7975,0,-0.00675792,54.3493,49.3003
1196,35.88,7.74,1.34251,-4.72827 -155.488 0,0,0,0.00487108,1.02845,0.0501278,0.0407612,0.00374311,0.656321,0.515529,10.7956,0,-0.00649842,54.3419,49.2935
1197,35.91,7.74,1.33989,-4.72828 -155.527 0,0,0,0.00487491,1.02273,0.0501152,0.0407448,0.00374184,0.656203,0.515432,10.7935,0,-0.00553803,54.3342,49.2866
1198,35.94,7.77,1.33729,-4.72829 -155.567 0,0,0,0.00488953,1.0256,0.0500982,0.0407123,0.00374053,0.656078,0.515302,10.7909,0,-0.00574402,54.3269,49.28
1199,35.97,7.8,1.33472,-4.72828 -155.606 0,0,0,0.004897,1.02014,0.0500853,0.040696,0.00373905,0.655956,0.51519,10.7884,0,-0.00668737,54.3198,49.2736
1200,36,7.83,1.33217,-4.72827 -155.644 0,0,0,0.00491155,1.02062,0.0500767,0.0406959,0.00373762,0.655838,0.515099,10.7862,0,-0.00642738,54.3123,49.2669
1201,36.03,7.83,1.32964,-4.72826 -155.683 0,0,0,0.00492184,1.01507,0.0500639,0.0406797,0.00373636,0.655712,0.514994,10.7838,0,-0.00547029,54.3043,49.2599
1202,36.06,7.86,1.32711,-4.72824 -155.722 0,0,0,0.00494255,1.01834,0.0500465,0.0406472,0.00373506,0.655579,0.514875,10.7813,0,-0.00567898,54.2966,49.2534
1203,36.09,7.86,1.32459,-4.72822 -155.761 0,0,0,0.00495426,1.01321,0.0500334,0.0406307,0.00373359,0.65545,0.51478,10.7792,0,-0.00664248,54.2891,49.2469
1204,36.12,7.86,1.32205,-4.7282 -155.799 0,0,0,0.00497079,1.01434,0.0500246,0.0406301,0.00373216,0.655328,0.514707,10.7773,0,-0.00639549,54.2814,49.2402
1205,36.15,7.86,1.3195,-4.72816 -155.837 0,0,0,0.00498128,1.00931,0.0500116,0.0406136,0.00373091,0.6552,0.514621,10.7753,0,-0.00544873,54.2734,49.2332
1206,36.18,7.86,1.31691,-4.72813 -155.876 0,0,0,0.00500132,1.01331,0.0499943,0.0405807,0.00372961,0.655066,0.514521,10.7732,0,-0.00566364,54.2657,49.2265
1207,36.21,7.86,1.3143,-4.72809 -155.914 0,0,0,0.00501254,1.00882,0.0499813,0.0405638,0.00372815,0.654937,0.514443,10.7714,0,-0.00662879,54.2584,49.22
1208,36.24,7.89,1.31164,-4.72805 -155.952 0,0,0,0.0050279,1.0107,0.0499726,0.0405629,0.00372673,0.654816,0.514386,10.7699,0,-0.00638453,54.2509,49.2131
1209,36.27,7.89,1.30893,-4.728 -155.99 0,0,0,0.00503759,1.00616,0.0499598,0.0405461,0.00372548,0.65469,0.514313,10.7682,0,-0.00543628,54.2432,49.2061
1210,36.3,7.89,1.30617,-4.72795 -156.027 0,0,0,0.00505703,1.01081,0.0499427,0.040513,0.00372419,0.654558,0.514225,10.7664,0,-0.00564722,54.2358,49.1994
1211,36.33,7.89,1.30337,-4.7279 -156.065 0,0,0,0.0050668,1.00671,0.0499297,0.040496,0.00372273,0.654432,0.514164,10.7651,0,-0.00660659,54.2288,49.1929
1212,36.36,7.92,1.30052,-4.72785 -156.103 0,0,0,0.00508182,1.00903,0.0499212,0.0404951,0.00372131,0.654312,0.514121,10.7639,0,-0.00636078,54.2215,49.1861
1213,36.39,7.92,1.29764,-4.72779 -156.14 0,0,0,0.00509085,1.00468,0.0499086,0.0404784,0.00372007,0.654188,0.51406,10.7625,0,-0.00540092,54.214,49.1791
1214,36.42,7.92,1.29473,-4.72773 -156.178 0,0,0,0.00510947,1.00968,0.0498916,0.0404454,0.00371879,0.654058,0.513984,10.761,0,-0.00560496,54.2067,49.1725
1215,36.45,7.92,1.29181,-4.72767 -156.215 0,0,0,0.00511897,1.00569,0.0498789,0.0404286,0.00371734,0.653935,0.513925,10.7598,0,-0.0065617,54.1998,49.166
1216,36.48,7.95,1.28889,-4.72761 -156.252 0,0,0,0.00513377,1.00831,0.0498707,0.040428,0.00371594,0.653819,0.513885,10.7587,0,-0.00630362,54.1926,49.1592
1217,36.51,7.95,1.28598,-4.72755 -156.29 0,0,0,0.00514139,1.00402,0.0498583,0.0404116,0.0037147,0.653699,0.513826,10.7573,0,-0.00533663,54.1852,49.1523
