Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
443,13.29,6.21,3.56524,-3.73686 -141.248 0,0,0,0.0198054,1.49134,0.397107,0.40541,0.0330835,1.12457,0.998173,12.7781,0,0.0129001,117.458,107.24
444,13.32,6.21,3.5483,-3.73712 -141.348 0,0,0,0.0198347,1.49238,0.397201,0.400355,0.0330387,1.12494,0.997441,12.7758,0,0.0190777,117.535,107.228
445,13.35,6.21,3.53054,-3.7373 -141.449 0,0,0,0.019858,1.49343,0.3973,0.395517,0.0330168,1.12535,0.996449,12.7736,0,0.0217141,117.601,107.268
446,13.38,6.21,3.5126,-3.73739 -141.549 0,0,0,0.0198885,1.49448,0.397395,0.390927,0.0330121,1.12573,0.995591,12.7715,0,0.0258443,117.652,107.331
447,13.41,6.21,3.49538,-3.73736 -141.649 0,0,0,0.019921,1.49562,0.397478,0.386622,0.0330289,1.12606,0.995339,12.7694,0,0.0297761,117.695,107.382
448,13.44,6.21,3.47961,-3.73721 -141.75 0,0,0,0.0199573,1.49685,0.397544,0.382632,0.033066,1.12636,0.995517,12.7675,0,0.0337589,117.737,107.427
449,13.47,6.21,3.46469,-3.73693 -141.85 0,0,0,0.019939,1.49282,0.397002,0.378394,0.0330881,1.12515,0.991015,12.7652,0,0.0365612,117.782,107.467
450,13.5,6.24,3.45088,-3.73753 -141.948 0,0,0,0.0205582,1.49495,0.397022,0.375757,0.0331911,1.12671,0.991345,12.7692,0,0.0555203,118.312,107.645
451,13.53,6.24,3.43249,-3.74042 -142.048 0,0,0,0.0203719,1.49578,0.396917,0.373205,0.0333462,1.12791,0.991782,12.7711,0,0.0509365,118.331,107.766
452,13.56,6.24,3.41873,-3.74217 -142.146 0,0,0,0.0204745,1.49709,0.396786,0.371052,0.0334645,1.12878,0.992531,12.7713,0,0.0449958,118.345,107.893
453,13.59,6.24,3.40341,-3.7427 -142.246 0,0,0,0.0203718,1.49825,0.396611,0.369085,0.0335641,1.12933,0.993579,12.771,0,0.0431922,118.361,108.037
454,13.62,6.24,3.38851,-3.74181 -142.345 0,0,0,0.020254,1.49948,0.396402,0.367323,0.0336633,1.12964,0.994562,12.7704,0,0.044737,118.363,108.12
455,13.65,6.24,3.3739,-3.7403 -142.444 0,0,0,0.0201618,1.49755,0.396869,0.365234,0.0337396,1.1314,0.991,12.7995,0,0.0477853,118.348,108.2
456,13.68,6.24,3.36046,-3.73846 -142.544 0,0,0,0.0208043,1.50126,0.396358,0.363762,0.0339703,1.13206,0.992474,12.8025,0,0.0969197,118.653,108.543
457,13.71,6.24,3.34859,-3.73662 -142.644 0,0,0,0.0207809,1.50087,0.395511,0.362508,0.0343243,1.13192,0.993849,12.8061,0,0.0834334,118.588,108.622
458,13.74,6.24,3.33829,-3.7346 -142.744 0,0,0,0.0206513,1.50171,0.394642,0.361596,0.0345565,1.13147,0.994232,12.8085,0,0.059363,118.547,108.599
459,13.77,6.24,3.32975,-3.7325 -142.844 0,0,0,0.0205308,1.50235,0.393886,0.3607,0.0346618,1.131,0.993388,12.8106,0,0.0386693,118.547,108.607
460,13.8,6.24,3.32282,-3.73032 -142.944 0,0,0,0.0204237,1.50289,0.393219,0.359587,0.0347294,1.13044,0.992833,12.8121,0,0.040705,118.57,108.678
461,13.83,6.24,3.31722,-3.728 -143.044 0,0,0,0.0203551,1.50346,0.392568,0.358307,0.0348192,1.12991,0.9928,12.8132,0,0.0447283,118.596,108.656
462,13.86,6.24,3.31265,-3.72542 -143.144 0,0,0,0.0202789,1.50404,0.391908,0.356892,0.0349239,1.12952,0.99294,12.814,0,0.0472026,118.622,108.642
463,13.89,6.24,3.30873,-3.7225 -143.243 0,0,0,0.020215,1.50464,0.391229,0.355327,0.0350477,1.12923,0.992505,12.815,0,0.0495863,118.65,108.67
464,13.92,6.27,3.3051,-3.71926 -143.342 0,0,0,0.0201554,1.50524,0.390541,0.353589,0.0351803,1.12896,0.991191,12.8158,0,0.0532928,118.682,108.725
465,13.95,6.27,3.30132,-3.71578 -143.44 0,0,0,0.0201002,1.50574,0.38984,0.351772,0.0353302,1.12873,0.989901,12.8164,0,0.0565957,118.725,108.763
466,13.98,6.27,3.29719,-3.71217 -143.538 0,0,0,0.0200123,1.50624,0.389128,0.349982,0.0354918,1.12857,0.988804,12.8168,0,0.0581083,118.786,108.788
467,14.01,6.27,3.29275,-3.70844 -143.635 0,0,0,0.0199423,1.50674,0.388414,0.348323,0.0356575,1.12848,0.987898,12.8172,0,0.0585584,118.858,108.828
468,14.04,6.3,3.28816,-3.70467 -143.732 0,0,0,0.0198951,1.50727,0.387693,0.346877,0.0358228,1.1284,0.987008,12.8177,0,0.0585163,118.937,108.874
469,14.07,6.3,3.2837,-3.70098 -143.829 0,0,0,0.0198413,1.50779,0.386965,0.345676,0.035987,1.12841,0.985739,12.8183,0,0.0581298,119.026,108.9
470,14.1,6.3,3.2795,-3.69745 -143.926 0,0,0,0.0197893,1.50834,0.386225,0.344692,0.0361493,1.12855,0.984002,12.8189,0,0.058687,119.13,108.937
471,14.13,6.3,3.27568,-3.69409 -144.023 0,0,0,0.0197356,1.50888,0.385472,0.343937,0.0363148,1.1288,0.982052,12.8202,0,0.0594492,119.242,108.998
472,14.16,6.3,3.27227,-3.69091 -144.121 0,0,0,0.0196811,1.50943,0.384701,0.343408,0.0364826,1.12913,0.979983,12.8217,0,0.0603415,119.358,109.08
473,14.19,6.3,3.26924,-3.68786 -144.218 0,0,0,0.0195295,1.50364,0.382916,0.342955,0.0365229,1.12731,0.972098,12.7794,0,0.0617012,119.468,109.175
474,14.22,6.33,3.26648,-3.68483 -144.316 0,0,0,0.0208023,1.50665,0.382095,0.342933,0.0367469,1.12881,0.971208,12.7869,0,0.0670531,119.89,109.312
475,14.25,6.33,3.2635,-3.68184 -144.413 0,0,0,0.0207857,1.50433,0.381289,0.343141,0.0369451,1.12984,0.96995,12.7906,0,0.065512,119.924,109.47
476,14.28,6.36,3.26131,-3.67902 -144.512 0,0,0,0.0205276,1.50471,0.380467,0.343557,0.0371331,1.13052,0.968855,12.7958,0,0.0639897,119.937,109.6
477,14.31,6.39,3.26037,-3.6761 -144.611 0,0,0,0.0202836,1.50488,0.379638,0.344161,0.0373145,1.1309,0.968379,12.8001,0,0.0634411,119.94,109.696
478,14.34,6.42,3.25958,-3.6731 -144.71 0,0,0,0.0201548,1.50496,0.378808,0.344932,0.0374961,1.13107,0.968335,12.8034,0,0.0646365,119.936,109.777
479,14.37,6.42,3.25838,-3.66992 -144.808 0,0,0,0.0200415,1.50483,0.377989,0.345867,0.0376863,1.13096,0.968438,12.8063,0,0.0675254,119.929,110.179
480,14.4,6.42,3.25605,-3.66641 -144.906 0,0,0,0.0199677,1.50453,0.377234,0.347072,0.0378354,1.13041,0.968635,12.8082,0,0.0475193,119.944,110.217
481,14.43,6.42,3.2582,-3.66245 -145.002 0,0,0,0.0199088,1.50398,0.376621,0.348742,0.0378295,1.12997,0.967742,12.8099,0,0.0036855,119.999,110.15
482,14.46,6.42,3.25529,-3.65799 -145.098 0,0,0,0.0198587,1.50324,0.376218,0.350622,0.0376976,1.12966,0.966637,12.8106,0,0.00823845,120.057,110.068
483,14.49,6.45,3.25256,-3.65308 -145.193 0,0,0,0.0197592,1.50228,0.375931,0.352601,0.0375964,1.1296,0.964811,12.811,0,0.0136525,120.087,109.877
484,14.52,6.48,3.24855,-3.64777 -145.288 0,0,0,0.0196925,1.50116,0.375693,0.35453,0.0375439,1.1297,0.962816,12.8108,0,0.0248306,120.091,109.813
485,14.55,6.51,3.24434,-3.6422 -145.382 0,0,0,0.0196316,1.49993,0.375453,0.356415,0.0375459,1.12987,0.96072,12.8103,0,0.0341655,120.077,109.773
486,14.58,6.54,3.23979,-3.63647 -145.477 0,0,0,0.0195746,1.49861,0.375192,0.358364,0.0375903,1.13009,0.958811,12.8095,0,0.0413843,120.043,109.719
487,14.61,6.57,3.23499,-3.63072 -145.571 0,0,0,0.0195197,1.49718,0.374907,0.360452,0.0376636,1.13035,0.957134,12.8082,0,0.0458895,119.989,109.643
488,14.64,6.57,3.23008,-3.62505 -145.665 0,0,0,0.0194606,1.49565,0.374595,0.362696,0.0377556,1.13069,0.955831,12.8063,0,0.0486375,119.922,109.541
489,14.67,6.57,3.2247,-3.61954 -145.758 0,0,0,0.0194009,1.49404,0.374256,0.365076,0.0378563,1.13107,0.95462,12.8039,0,0.049987,119.843,109.439
490,14.7,6.57,3.21876,-3.61425 -145.851 0,0,0,0.0193444,1.49235,0.37389,0.367558,0.0379623,1.13145,0.953532,12.8013,0,0.0510281,119.749,109.349
491,14.73,6.57,3.21221,-3.60923 -145.943 0,0,0,0.0193166,1.49059,0.373496,0.370108,0.0380732,1.13175,0.952647,12.7984,0,0.0521051,119.641,109.264
492,14.76,6.57,3.20506,-3.60448 -146.034 0,0,0,0.0192834,1.48877,0.373076,0.37269,0.0381865,1.13194,0.951733,12.7952,0,0.0523074,119.523,109.172
493,14.79,6.57,3.19746,-3.60001 -146.126 0,0,0,0.0192504,1.48691,0.372635,0.375275,0.0383015,1.13202,0.950884,12.7917,0,0.0531067,119.397,109.08
494,14.82,6.57,3.1896,-3.59581 -146.217 0,0,0,0.0189296,1.48265,0.372551,0.377255,0.0383804,1.13044,0.945674,12.7808,0,0.0539947,119.267,108.996
495,14.85,6.57,3.18188,-3.59187 -146.307 0,0,0,0.0196332,1.48384,0.371927,0.379796,0.0385327,1.13156,0.947391,12.787,0,0.0850052,119.648,109.047
496,14.88,6.57,3.17457,-3.58815 -146.398 0,0,0,0.0194881,1.48096,0.371202,0.38222,0.0388161,1.13221,0.949255,12.7879,0,0.0813075,119.633,109.108
497,14.91,6.57,3.16771,-3.58448 -146.488 0,0,0,0.0195045,1.47826,0.370474,0.384523,0.0390311,1.13267,0.950979,12.7863,0,0.0653676,119.652,109.172
498,14.94,6.57,3.16098,-3.58101 -146.579 0,0,0,0.0194488,1.47548,0.369749,0.386734,0.0391781,1.13294,0.952486,12.7835,0,0.0562518,119.66,109.227
499,14.97,6.57,3.15438,-3.57775 -146.669 0,0,0,0.019405,1.47307,0.369002,0.388814,0.0392995,1.13302,0.953685,12.7803,0,0.0546657,119.651,109.272
500,15,6.57,3.14783,-3.57473 -146.76 0,0,0,0.0192963,1.47087,0.368211,0.390605,0.0394042,1.13295,0.954392,12.7771,0,0.0510304,119.612,109.285
501,15.03,6.57,3.14129,-3.57194 -146.851 0,0,0,0.0192456,1.46886,0.367367,0.39215,0.0395025,1.13274,0.954541,12.7736,0,0.0522432,119.542,109.275
502,15.06,6.57,3.13472,-3.56937 -146.942 0,0,0,0.0192002,1.46697,0.366466,0.393564,0.0396109,1.1324,0.955026,12.7696,0,0.0539034,119.448,109.248
503,15.09,6.57,3.12821,-3.56699 -147.033 0,0,0,0.0191519,1.4652,0.365548,0.394949,0.0397229,1.13192,0.9558,12.7653,0,0.0541625,119.344,109.227
504,15.12,6.57,3.12182,-3.56474 -147.124 0,0,0,0.0191048,1.46353,0.364641,0.396333,0.039834,1.1313,0.956672,12.7608,0,0.0543387,119.241,109.242
505,15.15,6.57,3.11598,-3.56259 -147.216 0,0,0,0.0190577,1.46198,0.363751,0.397713,0.0399478,1.13049,0.957723,12.7561,0,0.0553789,119.15,109.305
506,15.18,6.57,3.10954,-3.56047 -147.308 0,0,0,0.018949,1.46053,0.362877,0.399076,0.0400641,1.1295,0.958737,12.7516,0,0.0558986,119.08,109.357
507,15.21,6.57,3.10191,-3.55833 -147.399 0,0,0,0.0188569,1.45918,0.362011,0.400402,0.0401804,1.12849,0.959713,12.7467,0,0.0553333,119.036,109.27
508,15.24,6.57,3.09402,-3.55616 -147.491 0,0,0,0.0187744,1.45794,0.361153,0.401679,0.0402881,1.1276,0.960518,12.742,0,0.0534241,119.02,109.178
509,15.27,6.57,3.0863,-3.55392 -147.582 0,0,0,0.0184769,1.45536,0.360365,0.402225,0.0404103,1.12505,0.958917,12.7261,0,0.0508558,119.031,109.112
510,15.3,6.57,3.07936,-3.55161 -147.673 0,0,0,0.0187463,1.45669,0.359569,0.403491,0.0406434,1.12581,0.960483,12.7274,0,0.072956,119.54,109.083
511,15.33,6.57,3.07338,-3.54924 -147.765 0,0,0,0.0184741,1.45142,0.358753,0.404108,0.0407772,1.12583,0.955964,12.7006,0,0.0694608,119.556,109.147
512,15.36,6.57,3.06839,-3.54682 -147.856 0,0,0,0.0192767,1.45373,0.357887,0.405528,0.0410377,1.12731,0.958596,12.7397,0,0.0869501,120.043,109.351
513,15.39,6.57,3.06413,-3.54441 -147.947 0,0,0,0.0191566,1.45191,0.357017,0.40707,0.0412612,1.12828,0.96069,12.728,0,0.0748585,120.029,109.478
514,15.42,6.57,3.06032,-3.54204 -148.039 0,0,0,0.0189111,1.45057,0.35614,0.408675,0.041412,1.12885,0.962537,12.7289,0,0.0615749,119.997,109.549
515,15.45,6.57,3.05711,-3.53978 -148.131 0,0,0,0.0188265,1.44988,0.355306,0.410274,0.0415032,1.12902,0.963764,12.7304,0,0.0522395,119.974,109.636
516,15.48,6.57,3.05497,-3.53752 -148.225 0,0,0,0.0187647,1.44937,0.354517,0.411754,0.041557,1.12899,0.964846,12.7309,0,0.0476407,119.968,109.655
517,15.51,6.57,3.05492,-3.53512 -148.322 0,0,0,0.0186916,1.44887,0.353768,0.41308,0.0416004,1.12882,0.965894,12.7314,0,0.0485053,119.97,109.693
518,15.54,6.57,3.05803,-3.53246 -148.42 0,0,0,0.0185673,1.44842,0.353053,0.41422,0.0416458,1.12857,0.966706,12.7301,0,0.0470104,119.972,109.685
519,15.57,6.57,3.06425,-3.52939 -148.52 0,0,0,0.0184124,1.44791,0.352375,0.415175,0.0416783,1.12827,0.967397,12.729,0,0.0453133,119.974,109.697
520,15.6,6.57,3.07264,-3.52583 -148.621 0,0,0,0.0183039,1.4474,0.351724,0.415981,0.0417029,1.12796,0.968149,12.7265,0,0.0439434,119.979,109.681
521,15.63,6.57,3.08221,-3.52178 -148.722 0,0,0,0.0182102,1.44686,0.351096,0.41668,0.0417197,1.1277,0.968805,12.7239,0,0.0428866,119.978,109.649
522,15.66,6.57,3.09215,-3.51729 -148.822 0,0,0,0.0181283,1.44636,0.350482,0.417309,0.0417321,1.12751,0.969572,12.7205,0,0.042116,119.964,109.6
523,15.69,6.6,3.10185,-3.51245 -148.921 0,0,0,0.018053,1.4459,0.350061,0.417543,0.0417309,1.12721,0.969981,12.7168,0,0.0411194,119.952,109.565
524,15.72,6.63,3.11092,-3.50738 -149.02 0,0,0,0.0179843,1.44553,0.349783,0.417492,0.0417227,1.12679,0.970087,12.7128,0,0.0383728,119.952,109.55
525,15.75,6.66,3.11911,-3.50218 -149.118 0,0,0,0.0179446,1.44523,0.349505,0.417438,0.0417126,1.12638,0.970191,12.7087,0,0.0373967,119.95,109.536
526,15.78,6.69,3.12625,-3.49696 -149.214 0,0,0,0.0179062,1.44499,0.34924,0.417351,0.0417018,1.12595,0.970264,12.7045,0,0.035896,119.947,109.523
527,15.81,6.72,3.13233,-3.49179 -149.31 0,0,0,0.0178704,1.44483,0.348989,0.417233,0.0416903,1.12552,0.970307,12.7003,0,0.0338291,119.947,109.512
528,15.84,6.75,3.13759,-3.48671 -149.406 0,0,0,0.0178366,1.44474,0.348737,0.417113,0.0416779,1.12509,0.970354,12.6962,0,0.0330828,119.944,109.502
529,15.87,6.78,3.14191,-3.48177 -149.5 0,0,0,0.0178042,1.44469,0.348487,0.416993,0.041665,1.12467,0.970404,12.6918,0,0.0326744,119.941,109.491
530,15.9,6.81,3.14539,-3.47697 -149.594 0,0,0,0.0177215,1.44465,0.34825,0.416843,0.0416527,1.12423,0.970428,12.6876,0,0.0299635,119.94,109.483
531,15.93,6.84,3.14806,-3.47231 -149.688 0,0,0,0.0176664,1.44463,0.348,0.416724,0.0416386,1.12382,0.970493,12.6831,0,0.031769,119.934,109.472
532,15.96,6.87,3.15001,-3.46777 -149.781 0,0,0,0.0174345,1.44123,0.34776,0.415852,0.0415614,1.12337,0.96638,12.6705,0,0.0294755,119.931,109.463
533,15.99,6.9,3.15132,-3.45839 -149.868 0,0,0,0.0179717,1.44181,0.346952,0.417303,0.0417773,1.12392,0.969692,12.6756,0,0.0835181,120.293,109.727
534,16.02,6.9,3.15017,-3.44918 -149.956 0,0,0,0.0179242,1.44129,0.346156,0.418864,0.0419565,1.1242,0.972676,12.6714,0,0.0641851,120.148,109.664
535,16.05,6.93,3.14723,-3.44139 -150.042 0,0,0,0.0178529,1.4413,0.345408,0.42037,0.0420146,1.12424,0.975206,12.6711,0,0.0409471,119.99,109.576
536,16.08,6.96,3.14185,-3.43441 -150.128 0,0,0,0.0175784,1.43655,0.34409,0.42117,0.0419434,1.12283,0.970534,12.6555,0,0.0287707,119.819,109.46
537,16.11,6.99,3.13617,-3.42883 -150.216 0,0,0,0.0178697,1.44109,0.343393,0.422322,0.0419104,1.12411,0.972868,12.6552,0,0.036756,120.085,109.267
538,16.14,7.02,3.12981,-3.42393 -150.305 0,0,0,0.0176713,1.43434,0.3421,0.42266,0.041827,1.12516,0.969075,12.6402,0,0.0377649,119.872,109.2
539,16.17,7.05,3.12427,-3.41917 -150.394 0,0,0,0.0180762,1.43469,0.341379,0.42347,0.0418567,1.12693,0.972203,12.6436,0,0.0535896,120.065,109.275
540,16.2,7.05,3.11934,-3.41446 -150.483 0,0,0,0.0179872,1.43393,0.340617,0.424152,0.0419121,1.12774,0.974491,12.645,0,0.04867,119.775,109.228
541,16.23,7.05,3.11454,-3.40959 -150.571 0,0,0,0.0179964,1.43381,0.33988,0.424661,0.0419263,1.12777,0.975735,12.6431,0,0.0415667,119.527,109.209
542,16.26,7.05,3.10937,-3.40444 -150.659 0,0,0,0.0179777,1.43381,0.339172,0.424997,0.041912,1.1273,0.976324,12.6408,0,0.0376191,119.336,109.1
543,16.29,7.05,3.1036,-3.39901 -150.746 0,0,0,0.0179707,1.43389,0.338492,0.425159,0.0418819,1.12667,0.976337,12.6378,0,0.0356447,119.186,108.978
544,16.32,7.05,3.09721,-3.39339 -150.832 0,0,0,0.0178239,1.42835,0.337575,0.424456,0.0416722,1.1243,0.965914,12.5734,0,0.0351254,119.069,108.888
545,16.35,7.08,3.09022,-3.38773 -150.919 0,0,0,0.0182673,1.43157,0.336914,0.424339,0.041687,1.1245,0.967203,12.5706,0,0.0561468,119.46,108.957
546,16.38,7.08,3.08259,-3.38213 -151.006 0,0,0,0.018213,1.4297,0.336235,0.424125,0.0417561,1.12438,0.968799,12.5643,0,0.0539519,119.378,108.929
547,16.41,7.08,3.07353,-3.37681 -151.094 0,0,0,0.018114,1.42892,0.335585,0.423835,0.0417885,1.12408,0.970492,12.5599,0,0.0449529,119.283,108.869
548,16.44,7.08,3.06251,-3.37201 -151.183 0,0,0,0.0180002,1.42826,0.334981,0.423476,0.0417815,1.12365,0.972379,12.5586,0,0.0390678,119.164,108.788
549,16.47,7.08,3.0501,-3.3677 -151.272 0,0,0,0.0179257,1.42813,0.334398,0.42304,0.0417561,1.12307,0.974282,12.5597,0,0.0374967,119.018,108.673
550,16.5,7.08,3.03708,-3.36377 -151.362 0,0,0,0.0178437,1.42828,0.333833,0.422501,0.0417327,1.12243,0.975905,12.5603,0,0.0385532,118.849,108.526
551,16.53,7.08,3.0243,-3.36001 -151.453 0,0,0,0.0177586,1.42856,0.333288,0.421824,0.041707,1.12176,0.976987,12.5599,0,0.0370745,118.668,108.377
552,16.56,7.08,3.01225,-3.35622 -151.544 0,0,0,0.0176833,1.42889,0.33311,0.42156,0.0417015,1.12127,0.976924,12.5592,0,0.00740844,118.671,108.374
553,16.59,7.08,3.0012,-3.35223 -151.635 0,0,0,0.0176076,1.42924,0.332934,0.421298,0.0416933,1.12078,0.976861,12.5577,0,-0.00830979,118.674,108.37
554,16.62,7.08,2.99131,-3.34793 -151.726 0,0,0,0.0175368,1.42957,0.33276,0.421037,0.0416834,1.1203,0.9768,12.5557,0,-0.0179534,118.676,108.366
555,16.65,7.08,2.98259,-3.34328 -151.816 0,0,0,0.0174652,1.4299,0.332587,0.420776,0.0416725,1.11983,0.976736,12.5534,0,-0.0243991,118.678,108.361
556,16.68,7.08,2.97487,-3.33828 -151.907 0,0,0,0.0173931,1.43022,0.332414,0.420514,0.0416607,1.11935,0.976669,12.5508,0,-0.0290908,118.68,108.356
557,16.71,7.08,2.96799,-3.33298 -151.998 0,0,0,0.0172272,1.427,0.331541,0.419727,0.0415416,1.11892,0.971401,12.5214,0,-0.0327099,118.682,108.351
558,16.74,7.08,2.9618,-3.32745 -152.088 0,0,0,0.0177137,1.43061,0.33137,0.419469,0.0415318,1.11858,0.971444,12.5195,0,-0.0179446,119.108,107.951
559,16.77,7.08,2.95614,-3.32175 -152.178 0,0,0,0.0175518,1.42946,0.331201,0.419207,0.0415206,1.1182,0.971415,12.5168,0,-0.026258,119.106,108.295
560,16.8,7.08,2.95088,-3.31594 -152.268 0,0,0,0.0175488,1.42989,0.331026,0.418946,0.0415084,1.11778,0.971357,12.5139,0,-0.0316343,119.104,108.293
561,16.83,7.08,2.94593,-3.31005 -152.357 0,0,0,0.0174922,1.42994,0.330851,0.418685,0.0414956,1.11735,0.971284,12.5122,0,-0.0358073,119.102,108.296
562,16.86,7.08,2.94119,-3.30414 -152.446 0,0,0,0.0174589,1.42993,0.330674,0.418423,0.0414823,1.1169,0.971211,12.5104,0,-0.0386328,119.101,108.299
563,16.89,7.08,2.93652,-3.29826 -152.535 0,0,0,0.0174179,1.42991,0.330496,0.41816,0.0414686,1.11646,0.971135,12.5085,0,-0.0408683,119.101,108.303
564,16.92,7.08,2.93374,-3.29243 -152.624 0,0,0,0.0173808,1.42998,0.330317,0.417896,0.0414546,1.11602,0.971059,12.5056,0,-0.0425838,119.101,108.305
565,16.95,7.08,2.93225,-3.28668 -152.712 0,0,0,0.0173434,1.43012,0.330138,0.417633,0.0414404,1.11558,0.970984,12.5022,0,-0.0440425,119.101,108.308
566,16.98,7.08,2.93282,-3.28099 -152.801 0,0,0,0.0173064,1.43031,0.32996,0.41737,0.041426,1.11514,0.970912,12.4985,0,-0.0451524,119.101,108.311
567,17.01,7.08,2.93348,-3.27538 -152.889 0,0,0,0.0171971,1.43051,0.329782,0.41711,0.0414114,1.11471,0.970842,12.4946,0,-0.0459554,119.101,108.313
568,17.04,7.08,2.9348,-3.26984 -152.977 0,0,0,0.0171141,1.43071,0.329606,0.416851,0.0413968,1.11428,0.970775,12.4907,0,-0.0464807,119.101,108.315
569,17.07,7.08,2.93543,-3.26436 -153.065 0,0,0,0.0170358,1.43092,0.329431,0.416594,0.0413821,1.11386,0.970714,12.4868,0,-0.0467798,119.1,108.317
570,17.1,7.08,2.93572,-3.25893 -153.153 0,0,0,0.0169675,1.43115,0.329258,0.416339,0.0413674,1.11345,0.970656,12.483,0,-0.0468853,119.099,108.319
571,17.13,7.08,2.93618,-3.25354 -153.241 0,0,0,0.0169023,1.43142,0.329087,0.416085,0.0413528,1.11304,0.970603,12.4792,0,-0.046855,119.098,108.319
572,17.16,7.08,2.93727,-3.24816 -153.33 0,0,0,0.0168399,1.43172,0.328918,0.415833,0.0413381,1.11265,0.970553,12.4755,0,-0.0467366,119.097,108.32
573,17.19,7.08,2.93911,-3.24278 -153.418 0,0,0,0.0167809,1.43207,0.32875,0.415582,0.0413235,1.11225,0.970506,12.4719,0,-0.046564,119.094,108.32
574,17.22,7.08,2.94153,-3.23738 -153.506 0,0,0,0.0167246,1.43244,0.328584,0.415333,0.041309,1.11186,0.970462,12.4682,0,-0.0463679,119.092,108.319
575,17.25,7.08,2.94409,-3.23195 -153.595 0,0,0,0.0166714,1.43282,0.328419,0.415084,0.0412945,1.11148,0.97042,12.4647,0,-0.0461744,119.089,108.318
576,17.28,7.08,2.94633,-3.22648 -153.683 0,0,0,0.0166196,1.43321,0.328255,0.414836,0.04128,1.1111,0.97038,12.4612,0,-0.0460035,119.086,108.316
577,17.31,7.08,2.94805,-3.22083 -153.772 0,0,0,0.0165696,1.4336,0.328091,0.414586,0.0412655,1.11072,0.970342,12.4578,0,-0.0458684,119.083,108.315
578,17.34,7.08,2.94874,-3.21512 -153.86 0,0,0,0.0165222,1.43398,0.327928,0.414338,0.0412511,1.11035,0.970304,12.4545,0,-0.0459347,119.079,108.313
579,17.37,7.08,2.94809,-3.20937 -153.949 0,0,0,0.0164773,1.43437,0.327757,0.414085,0.0412269,1.11007,0.970217,12.4506,0,-0.0182556,119.065,107.909
580,17.4,7.08,2.94642,-3.20358 -154.037 0,0,0,0.0164335,1.43476,0.327594,0.413837,0.0412134,1.10973,0.970076,12.4472,0,-0.0404942,119.058,107.866
581,17.43,7.08,2.94394,-3.19779 -154.126 0,0,0,0.0163941,1.43515,0.327432,0.413591,0.0411992,1.10939,0.969935,12.4439,0,-0.0444455,119.052,107.823
582,17.46,7.08,2.94103,-3.19199 -154.215 0,0,0,0.016356,1.43555,0.32727,0.413345,0.0411853,1.10906,0.969795,12.4406,0,-0.0431195,119.045,107.782
583,17.49,7.08,2.93798,-3.18619 -154.303 0,0,0,0.0163193,1.43594,0.327108,0.4131,0.0411719,1.10872,0.969655,12.4374,0,-0.0401716,119.038,107.743
584,17.52,7.08,2.93496,-3.18039 -154.392 0,0,0,0.0162834,1.43635,0.326945,0.412855,0.041159,1.10838,0.969515,12.4341,0,-0.036851,119.03,107.705
585,17.55,7.08,2.93208,-3.17458 -154.481 0,0,0,0.0162485,1.43675,0.326783,0.412611,0.0411467,1.10805,0.969375,12.4308,0,-0.033653,119.023,107.668
586,17.58,7.08,2.92948,-3.16875 -154.57 0,0,0,0.0161747,1.43715,0.326613,0.412362,0.0411282,1.10783,0.969192,12.4269,0,-0.000708053,119.001,107.599
587,17.61,7.08,2.92724,-3.16289 -154.659 0,0,0,0.0161427,1.43755,0.326449,0.412117,0.0411198,1.1075,0.969053,12.4235,0,-0.0109447,118.993,107.566
588,17.64,7.08,2.92539,-3.15701 -154.748 0,0,0,0.0161122,1.43794,0.326286,0.411873,0.0411108,1.10716,0.968914,12.4202,0,-0.0145223,118.985,107.534
589,17.67,7.08,2.92395,-3.1511 -154.837 0,0,0,0.0158769,1.43463,0.326193,0.410947,0.0410128,1.1055,0.963593,12.4091,0,0.0114361,118.962,107.474
590,17.7,7.11,2.9229,-3.14517 -154.926 0,0,0,0.0166269,1.43957,0.325796,0.410789,0.0412269,1.11,0.963904,12.3928,0,0.0998068,119.039,106.991
591,17.73,7.11,2.92219,-3.13926 -155.015 0,0,0,0.0164373,1.43699,0.325376,0.41119,0.0415237,1.11382,0.965042,12.3807,0,0.0940538,118.736,106.803
592,17.76,7.11,2.92136,-3.13344 -155.103 0,0,0,0.0162485,1.4348,0.325631,0.41141,0.0417121,1.11872,0.96277,12.385,0,0.0840737,118.564,106.733
593,17.79,7.14,2.91996,-3.12769 -155.191 0,0,0,0.016081,1.44351,0.325875,0.411756,0.0420179,1.1235,0.963076,12.386,0,0.123293,118.772,106.994
594,17.82,7.14,2.91761,-3.12252 -155.277 0,0,0,0.0177022,1.43678,0.325079,0.412959,0.0425888,1.12659,0.966673,12.3871,0,0.149462,118.955,107.228
595,17.85,7.14,2.91456,-3.11817 -155.363 0,0,0,0.0177504,1.43695,0.324269,0.414435,0.0429916,1.1289,0.96996,12.3879,0,0.0959752,118.806,107.237
